clasificacion_temporada,clasificacion_jornada,clasificacion_posicion,clasificacion_equipo,clasificacion_puntos,clasificacion_partidos_jugados,clasificacion_ganados,clasificacion_empatados,clasificacion_perdidos,clasificacion_goles_favor,clasificacion_goles_contra
Temporada2019,Jornada 3,9,Fortuna,4,3,1,1,1,4,4
Temporada2019,Jornada 3,10,RB Leipzig,4,3,1,1,1,5,7
Temporada2019,Jornada 3,11,Hoffenheim,3,3,1,0,2,5,6
Temporada2019,Jornada 3,12,Eintracht,3,3,1,0,2,4,5
Temporada2019,Jornada 3,13,Hannover 96,2,3,0,2,1,3,4
Temporada2019,Jornada 3,14,Nürnberg,2,3,0,2,1,2,3
Temporada2019,Jornada 3,15,SC Freiburg,1,3,0,1,2,4,8
Temporada2019,Jornada 3,16,Stuttgart,1,3,0,1,2,3,7
Temporada2019,Jornada 3,17,Schalke 04,0,3,0,0,3,2,6
Temporada2019,Jornada 3,18,B. Leverkusen,0,3,0,0,3,2,8
Temporada2019,Jornada 4,1,Bayern München,12,4,4,0,0,11,2
Temporada2019,Jornada 4,2,Hertha BSC,10,4,3,1,0,9,4
Temporada2019,Jornada 4,3,B. Dortmund,8,4,2,2,0,8,3
Temporada2019,Jornada 4,4,Werder Bremen,8,4,2,2,0,7,5
Temporada2019,Jornada 4,5,Wolfsburg,7,4,2,1,1,8,7
Temporada2019,Jornada 4,6,Monchengladbach,7,4,2,1,1,7,6
Temporada2019,Jornada 4,7,Mainz 05,7,4,2,1,1,4,3
Temporada2019,Jornada 4,8,Nürnberg,5,4,1,2,1,4,3
Temporada2019,Jornada 4,9,Fortuna,5,4,1,2,1,4,4
Temporada2019,Jornada 4,10,RB Leipzig,5,4,1,2,1,6,8
Temporada2019,Jornada 4,11,FC Augsburg,4,4,1,1,2,6,7
Temporada2019,Jornada 4,12,Hoffenheim,4,4,1,1,2,6,7
Temporada2019,Jornada 4,13,Eintracht,4,4,1,1,2,5,6
Temporada2019,Jornada 4,14,SC Freiburg,4,4,1,1,2,7,9
Temporada2019,Jornada 4,15,B. Leverkusen,3,4,1,0,3,3,8
Temporada2019,Jornada 4,16,Hannover 96,2,4,0,2,2,3,6
Temporada2019,Jornada 4,17,Stuttgart,2,4,0,2,2,3,7
Temporada2019,Jornada 4,18,Schalke 04,0,4,0,0,4,2,8
Temporada2019,Jornada 5,1,Bayern München,13,5,4,1,0,12,3
Temporada2019,Jornada 5,2,B. Dortmund,11,5,3,2,0,15,3
Temporada2019,Jornada 5,3,Werder Bremen,11,5,3,2,0,10,6
Temporada2019,Jornada 5,4,Monchengladbach,10,5,3,1,1,10,7
Temporada2019,Jornada 5,5,Hertha BSC,10,5,3,1,1,10,7
Temporada2019,Jornada 5,6,Wolfsburg,8,5,2,2,1,8,7
Temporada2019,Jornada 5,7,Mainz 05,8,5,2,2,1,4,3
Temporada2019,Jornada 5,8,RB Leipzig,8,5,2,2,1,8,8
Temporada2019,Jornada 5,9,Hoffenheim,7,5,2,1,2,9,8
Temporada2019,Jornada 5,10,SC Freiburg,7,5,2,1,2,8,9
Temporada2019,Jornada 5,11,B. Leverkusen,6,5,2,0,3,5,9
Temporada2019,Jornada 5,12,FC Augsburg,5,5,1,2,2,7,8
Temporada2019,Jornada 5,13,Fortuna,5,5,1,2,2,5,6
Temporada2019,Jornada 5,14,Nürnberg,5,5,1,2,2,4,10
Temporada2019,Jornada 5,15,Eintracht,4,5,1,1,3,6,9
Temporada2019,Jornada 5,16,Hannover 96,2,5,0,2,3,4,9
Temporada2019,Jornada 5,17,Stuttgart,2,5,0,2,3,3,9
Temporada2019,Jornada 5,18,Schalke 04,0,5,0,0,5,2,9
Temporada2019,Jornada 6,1,B. Dortmund,14,6,4,2,0,19,5
Temporada2019,Jornada 6,2,Bayern München,13,6,4,1,1,12,5
Temporada2019,Jornada 6,3,Hertha BSC,13,6,4,1,1,12,7
Temporada2019,Jornada 6,4,Monchengladbach,11,6,3,2,1,12,9
Temporada2019,Jornada 6,5,Werder Bremen,11,6,3,2,1,11,8
Temporada2019,Jornada 6,6,RB Leipzig,11,6,3,2,1,10,9
Temporada2019,Jornada 6,7,Wolfsburg,9,6,2,3,1,10,9
Temporada2019,Jornada 6,8,FC Augsburg,8,6,2,2,2,11,9
Temporada2019,Jornada 6,9,Mainz 05,8,6,2,2,2,4,4
Temporada2019,Jornada 6,10,Nürnberg,8,6,2,2,2,7,10
Temporada2019,Jornada 6,11,Eintracht,7,6,2,1,3,10,10
Temporada2019,Jornada 6,12,Hoffenheim,7,6,2,1,3,10,10
Temporada2019,Jornada 6,13,SC Freiburg,7,6,2,1,3,9,13
Temporada2019,Jornada 6,14,B. Leverkusen,6,6,2,0,4,7,13
Temporada2019,Jornada 6,15,Fortuna,5,6,1,2,3,5,9
Temporada2019,Jornada 6,16,Stuttgart,5,6,1,2,3,5,10
Temporada2019,Jornada 6,17,Schalke 04,3,6,1,0,5,3,9
Temporada2019,Jornada 6,18,Hannover 96,2,6,0,2,4,5,13
Temporada2019,Jornada 7,1,B. Dortmund,17,7,5,2,0,23,8
Temporada2019,Jornada 7,2,RB Leipzig,14,7,4,2,1,16,9
Temporada2019,Jornada 7,3,Monchengladbach,14,7,4,2,1,15,9
Temporada2019,Jornada 7,4,Werder Bremen,14,7,4,2,1,13,8
Temporada2019,Jornada 7,5,Hertha BSC,14,7,4,2,1,12,7
Temporada2019,Jornada 7,6,Bayern München,13,7,4,1,2,12,8
Temporada2019,Jornada 7,7,Eintracht,10,7,3,1,3,12,11
Temporada2019,Jornada 7,8,Mainz 05,9,7,2,3,2,4,4
Temporada2019,Jornada 7,9,Wolfsburg,9,7,2,3,2,10,11
Temporada2019,Jornada 7,10,FC Augsburg,8,7,2,2,3,14,13
Temporada2019,Jornada 7,11,SC Freiburg,8,7,2,2,3,9,13
Temporada2019,Jornada 7,12,Nürnberg,8,7,2,2,3,7,16
Temporada2019,Jornada 7,13,Hoffenheim,7,7,2,1,4,11,12
Temporada2019,Jornada 7,14,B. Leverkusen,7,7,2,1,4,7,13
Temporada2019,Jornada 7,15,Schalke 04,6,7,2,0,5,5,9
Temporada2019,Jornada 7,16,Hannover 96,5,7,1,2,4,8,14
Temporada2019,Jornada 7,17,Fortuna,5,7,1,2,4,5,11
Temporada2019,Jornada 7,18,Stuttgart,5,7,1,2,4,6,13
Temporada2019,Jornada 8,1,B. Dortmund,20,8,6,2,0,27,8
Temporada2019,Jornada 8,2,Monchengladbach,17,8,5,2,1,19,9
Temporada2019,Jornada 8,3,Werder Bremen,17,8,5,2,1,15,8
Temporada2019,Jornada 8,4,Bayern München,16,8,5,1,2,15,9
Temporada2019,Jornada 8,5,RB Leipzig,15,8,4,3,1,16,9
Temporada2019,Jornada 8,6,Hertha BSC,15,8,4,3,1,13,8
Temporada2019,Jornada 8,7,Eintracht,13,8,4,1,3,19,12
Temporada2019,Jornada 8,8,Hoffenheim,10,8,3,1,4,14,13
Temporada2019,Jornada 8,9,FC Augsburg,9,8,2,3,3,14,13
Temporada2019,Jornada 8,10,Wolfsburg,9,8,2,3,3,11,14
Temporada2019,Jornada 8,11,SC Freiburg,9,8,2,3,3,10,14
Temporada2019,Jornada 8,12,Mainz 05,9,8,2,3,3,4,8
Temporada2019,Jornada 8,13,B. Leverkusen,8,8,2,2,4,9,15
Temporada2019,Jornada 8,14,Nürnberg,8,8,2,2,4,8,19
Temporada2019,Jornada 8,15,Hannover 96,6,8,1,3,4,10,16
Temporada2019,Jornada 8,16,Schalke 04,6,8,2,0,6,5,11
Temporada2019,Jornada 8,17,Stuttgart,5,8,1,2,5,6,17
Temporada2019,Jornada 8,18,Fortuna,5,8,1,2,5,6,18
Temporada2019,Jornada 9,1,B. Dortmund,21,9,6,3,0,29,10
Temporada2019,Jornada 9,2,Bayern München,19,9,6,1,2,17,10
Temporada2019,Jornada 9,3,Monchengladbach,17,9,5,2,2,20,12
Temporada2019,Jornada 9,4,Werder Bremen,17,9,5,2,2,17,14
Temporada2019,Jornada 9,5,RB Leipzig,16,9,4,4,1,16,9
Temporada2019,Jornada 9,6,Hertha BSC,16,9,4,4,1,15,10
Temporada2019,Jornada 9,7,Eintracht,14,9,4,2,3,20,13
Temporada2019,Jornada 9,8,Hoffenheim,13,9,4,1,4,18,13
Temporada2019,Jornada 9,9,FC Augsburg,12,9,3,3,3,16,14
Temporada2019,Jornada 9,10,Wolfsburg,12,9,3,3,3,14,14
Temporada2019,Jornada 9,11,SC Freiburg,12,9,3,3,3,13,15
Temporada2019,Jornada 9,12,B. Leverkusen,11,9,3,2,4,15,17
Temporada2019,Jornada 9,13,Mainz 05,9,9,2,3,4,5,10
Temporada2019,Jornada 9,14,Nürnberg,9,9,2,3,4,9,20
Temporada2019,Jornada 9,15,Schalke 04,7,9,2,1,6,5,11
Temporada2019,Jornada 9,16,Hannover 96,6,9,1,3,5,11,18
Temporada2019,Jornada 9,17,Fortuna,5,9,1,2,6,6,21
Temporada2019,Jornada 9,18,Stuttgart,5,9,1,2,6,6,21
Temporada2019,Jornada 10,1,B. Dortmund,24,10,7,3,0,30,10
Temporada2019,Jornada 10,2,Monchengladbach,20,10,6,2,2,23,12
Temporada2019,Jornada 10,3,Bayern München,20,10,6,2,2,18,11
Temporada2019,Jornada 10,4,RB Leipzig,19,10,5,4,1,19,9
Temporada2019,Jornada 10,5,Eintracht,17,10,5,2,3,23,13
Temporada2019,Jornada 10,6,Werder Bremen,17,10,5,2,3,18,16
Temporada2019,Jornada 10,7,Hoffenheim,16,10,5,1,4,22,14
Temporada2019,Jornada 10,8,Hertha BSC,16,10,4,4,2,15,13
Temporada2019,Jornada 10,9,FC Augsburg,13,10,3,4,3,18,16
Temporada2019,Jornada 10,10,SC Freiburg,13,10,3,4,3,14,16
Temporada2019,Jornada 10,11,Wolfsburg,12,10,3,3,4,14,15
Temporada2019,Jornada 10,12,Mainz 05,12,10,3,3,4,7,11
Temporada2019,Jornada 10,13,B. Leverkusen,11,10,3,2,5,16,21
Temporada2019,Jornada 10,14,Schalke 04,10,10,3,1,6,8,12
Temporada2019,Jornada 10,15,Nürnberg,10,10,2,4,4,11,22
Temporada2019,Jornada 10,16,Hannover 96,6,10,1,3,6,12,21
Temporada2019,Jornada 10,17,Fortuna,5,10,1,2,7,6,24
Temporada2019,Jornada 10,18,Stuttgart,5,10,1,2,7,6,24
Temporada2019,Jornada 11,1,B. Dortmund,27,11,8,3,0,33,12
Temporada2019,Jornada 11,2,Monchengladbach,23,11,7,2,2,26,13
Temporada2019,Jornada 11,3,RB Leipzig,22,11,6,4,1,22,9
Temporada2019,Jornada 11,4,Eintracht,20,11,6,2,3,26,13
Temporada2019,Jornada 11,5,Bayern München,20,11,6,2,3,20,14
Temporada2019,Jornada 11,6,Hoffenheim,19,11,6,1,4,24,15
Temporada2019,Jornada 11,7,Werder Bremen,17,11,5,2,4,19,19
Temporada2019,Jornada 11,8,Hertha BSC,16,11,4,4,3,16,17
Temporada2019,Jornada 11,9,Mainz 05,15,11,4,3,4,10,12
Temporada2019,Jornada 11,10,FC Augsburg,13,11,3,4,4,19,18
Temporada2019,Jornada 11,11,SC Freiburg,13,11,3,4,4,15,19
Temporada2019,Jornada 11,12,Wolfsburg,12,11,3,3,5,15,17
Temporada2019,Jornada 11,13,B. Leverkusen,11,11,3,2,6,16,24
Temporada2019,Jornada 11,14,Schalke 04,10,11,3,1,7,8,15
Temporada2019,Jornada 11,15,Nürnberg,10,11,2,4,5,11,24
Temporada2019,Jornada 11,16,Hannover 96,9,11,2,3,6,14,22
Temporada2019,Jornada 11,17,Fortuna,8,11,2,2,7,10,25
Temporada2019,Jornada 11,18,Stuttgart,8,11,2,2,7,8,24
Temporada2019,Jornada 12,1,B. Dortmund,30,12,9,3,0,35,13
Temporada2019,Jornada 12,2,Monchengladbach,26,12,8,2,2,30,14
Temporada2019,Jornada 12,3,Eintracht,23,12,7,2,3,29,14
Temporada2019,Jornada 12,4,RB Leipzig,22,12,6,4,2,22,10
Temporada2019,Jornada 12,5,Bayern München,21,12,6,3,3,23,17
Temporada2019,Jornada 12,6,Hoffenheim,20,12,6,2,4,27,18
Temporada2019,Jornada 12,7,Werder Bremen,18,12,5,3,4,20,20
Temporada2019,Jornada 12,8,Hertha BSC,17,12,4,5,3,19,20
Temporada2019,Jornada 12,9,Wolfsburg,15,12,4,3,5,16,17
Temporada2019,Jornada 12,10,Mainz 05,15,12,4,3,5,11,14
Temporada2019,Jornada 12,11,SC Freiburg,14,12,3,5,4,16,20
Temporada2019,Jornada 12,12,B. Leverkusen,14,12,4,2,6,18,24
Temporada2019,Jornada 12,13,FC Augsburg,13,12,3,4,5,20,21
Temporada2019,Jornada 12,14,Schalke 04,13,12,4,1,7,13,17
Temporada2019,Jornada 12,15,Nürnberg,10,12,2,4,6,13,29
Temporada2019,Jornada 12,16,Hannover 96,9,12,2,3,7,15,26
Temporada2019,Jornada 12,17,Fortuna,9,12,2,3,7,13,28
Temporada2019,Jornada 12,18,Stuttgart,8,12,2,2,8,8,26
Temporada2019,Jornada 13,1,B. Dortmund,33,13,10,3,0,37,13
Temporada2019,Jornada 13,2,Monchengladbach,26,13,8,2,3,30,16
Temporada2019,Jornada 13,3,RB Leipzig,25,13,7,4,2,24,10
Temporada2019,Jornada 13,4,Bayern München,24,13,7,3,3,25,18
Temporada2019,Jornada 13,5,Eintracht,23,13,7,2,4,30,16
Temporada2019,Jornada 13,6,Hoffenheim,21,13,6,3,4,28,19
Temporada2019,Jornada 13,7,Hertha BSC,20,13,5,5,3,21,20
Temporada2019,Jornada 13,8,Wolfsburg,18,13,5,3,5,18,18
Temporada2019,Jornada 13,9,Werder Bremen,18,13,5,3,5,21,22
Temporada2019,Jornada 13,10,Mainz 05,18,13,5,3,5,12,14
Temporada2019,Jornada 13,11,B. Leverkusen,15,13,4,3,6,19,25
Temporada2019,Jornada 13,12,Schalke 04,14,13,4,2,7,14,18
Temporada2019,Jornada 13,13,SC Freiburg,14,13,3,5,5,16,22
Temporada2019,Jornada 13,14,FC Augsburg,13,13,3,4,6,20,22
Temporada2019,Jornada 13,15,Nürnberg,11,13,2,5,6,14,30
Temporada2019,Jornada 13,16,Stuttgart,11,13,3,2,8,9,26
Temporada2019,Jornada 13,17,Hannover 96,9,13,2,3,8,15,28
Temporada2019,Jornada 13,18,Fortuna,9,13,2,3,8,13,29
Temporada2019,Jornada 14,1,B. Dortmund,36,14,11,3,0,39,14
Temporada2019,Jornada 14,2,Monchengladbach,29,14,9,2,3,33,16
Temporada2019,Jornada 14,3,Bayern München,27,14,8,3,3,28,18
Temporada2019,Jornada 14,4,RB Leipzig,25,14,7,4,3,24,13
Temporada2019,Jornada 14,5,Eintracht,23,14,7,2,5,30,17
Temporada2019,Jornada 14,6,Hertha BSC,23,14,6,5,3,22,20
Temporada2019,Jornada 14,7,Hoffenheim,22,14,6,4,4,30,21
Temporada2019,Jornada 14,8,Werder Bremen,21,14,6,3,5,24,23
Temporada2019,Jornada 14,9,Wolfsburg,19,14,5,4,5,20,20
Temporada2019,Jornada 14,10,Mainz 05,19,14,5,4,5,13,15
Temporada2019,Jornada 14,11,B. Leverkusen,18,14,5,3,6,20,25
Temporada2019,Jornada 14,12,SC Freiburg,17,14,4,5,5,19,22
Temporada2019,Jornada 14,13,Schalke 04,14,14,4,2,8,15,20
Temporada2019,Jornada 14,14,FC Augsburg,13,14,3,4,7,20,23
Temporada2019,Jornada 14,15,Nürnberg,11,14,2,5,7,14,33
Temporada2019,Jornada 14,16,Stuttgart,11,14,3,2,9,9,29
Temporada2019,Jornada 14,17,Hannover 96,10,14,2,4,8,16,29
Temporada2019,Jornada 14,18,Fortuna,9,14,2,3,9,14,32
Temporada2019,Jornada 15,1,B. Dortmund,39,15,12,3,0,41,15
Temporada2019,Jornada 15,2,Monchengladbach,30,15,9,3,3,33,16
Temporada2019,Jornada 15,3,Bayern München,30,15,9,3,3,32,18
Temporada2019,Jornada 15,4,RB Leipzig,28,15,8,4,3,28,14
Temporada2019,Jornada 15,5,Eintracht,26,15,8,2,5,32,18
Temporada2019,Jornada 15,6,Hoffenheim,23,15,6,5,4,30,21
Temporada2019,Jornada 15,7,Hertha BSC,23,15,6,5,4,23,22
Temporada2019,Jornada 15,8,Wolfsburg,22,15,6,4,5,22,20
Temporada2019,Jornada 15,9,Werder Bremen,21,15,6,3,6,25,25
Temporada2019,Jornada 15,10,Mainz 05,19,15,5,4,6,14,19
Temporada2019,Jornada 15,11,B. Leverkusen,18,15,5,3,7,21,27
Temporada2019,Jornada 15,12,SC Freiburg,17,15,4,5,6,19,24
Temporada2019,Jornada 15,13,Schalke 04,15,15,4,3,8,16,21
Temporada2019,Jornada 15,14,FC Augsburg,14,15,3,5,7,21,24
Temporada2019,Jornada 15,15,Stuttgart,14,15,4,2,9,11,30
Temporada2019,Jornada 15,16,Fortuna,12,15,3,3,9,16,32
Temporada2019,Jornada 15,17,Nürnberg,11,15,2,5,8,14,35
Temporada2019,Jornada 15,18,Hannover 96,10,15,2,4,9,16,33
Temporada2019,Jornada 16,1,B. Dortmund,39,16,12,3,1,42,17
Temporada2019,Jornada 16,2,Monchengladbach,33,16,10,3,3,35,16
Temporada2019,Jornada 16,3,Bayern München,33,16,10,3,3,33,18
Temporada2019,Jornada 16,4,RB Leipzig,28,16,8,4,4,28,15
Temporada2019,Jornada 16,5,Eintracht,27,16,8,3,5,34,20
Temporada2019,Jornada 16,6,Wolfsburg,25,16,7,4,5,24,20
Temporada2019,Jornada 16,7,Hoffenheim,24,16,6,6,4,31,22
Temporada2019,Jornada 16,8,Hertha BSC,24,16,6,6,4,25,24
Temporada2019,Jornada 16,9,Werder Bremen,22,16,6,4,6,26,26
Temporada2019,Jornada 16,10,B. Leverkusen,21,16,6,3,7,23,28
Temporada2019,Jornada 16,11,Mainz 05,20,16,5,5,6,16,21
Temporada2019,Jornada 16,12,SC Freiburg,18,16,4,6,6,20,25
Temporada2019,Jornada 16,13,FC Augsburg,15,16,3,6,7,23,26
Temporada2019,Jornada 16,14,Schalke 04,15,16,4,3,9,17,23
Temporada2019,Jornada 16,15,Fortuna,15,16,4,3,9,18,33
Temporada2019,Jornada 16,16,Stuttgart,14,16,4,2,10,11,32
Temporada2019,Jornada 16,17,Hannover 96,11,16,2,5,9,17,34
Temporada2019,Jornada 16,18,Nürnberg,11,16,2,5,9,14,37
Temporada2019,Jornada 17,1,B. Dortmund,42,17,13,3,1,44,18
Temporada2019,Jornada 17,2,Bayern München,36,17,11,3,3,36,18
Temporada2019,Jornada 17,3,Monchengladbach,33,17,10,3,4,36,18
Temporada2019,Jornada 17,4,RB Leipzig,31,17,9,4,4,31,17
Temporada2019,Jornada 17,5,Wolfsburg,28,17,8,4,5,27,22
Temporada2019,Jornada 17,6,Eintracht,27,17,8,3,6,34,23
Temporada2019,Jornada 17,7,Hoffenheim,25,17,6,7,4,32,23
Temporada2019,Jornada 17,8,Hertha BSC,24,17,6,6,5,26,27
Temporada2019,Jornada 17,9,B. Leverkusen,24,17,7,3,7,26,29
Temporada2019,Jornada 17,10,Werder Bremen,22,17,6,4,7,28,29
Temporada2019,Jornada 17,11,SC Freiburg,21,17,5,6,6,21,25
Temporada2019,Jornada 17,12,Mainz 05,21,17,5,6,6,17,22
Temporada2019,Jornada 17,13,Schalke 04,18,17,5,3,9,20,24
Temporada2019,Jornada 17,14,Fortuna,18,17,5,3,9,19,33
Temporada2019,Jornada 17,15,FC Augsburg,15,17,3,6,8,25,29
Temporada2019,Jornada 17,16,Stuttgart,14,17,4,2,11,12,35
Temporada2019,Jornada 17,17,Hannover 96,11,17,2,5,10,17,35
Temporada2019,Jornada 17,18,Nürnberg,11,17,2,5,10,14,38
Temporada2019,Jornada 18,1,B. Dortmund,45,18,14,3,1,45,18
Temporada2019,Jornada 18,2,Bayern München,39,18,12,3,3,39,19
Temporada2019,Jornada 18,3,Monchengladbach,36,18,11,3,4,37,18
Temporada2019,Jornada 18,4,RB Leipzig,31,18,9,4,5,31,18
Temporada2019,Jornada 18,5,Eintracht,30,18,9,3,6,37,24
Temporada2019,Jornada 18,6,Wolfsburg,28,18,8,4,6,28,24
Temporada2019,Jornada 18,7,Hertha BSC,27,18,7,6,5,29,28
Temporada2019,Jornada 18,8,Hoffenheim,25,18,6,7,5,33,26
Temporada2019,Jornada 18,9,Werder Bremen,25,18,7,4,7,29,29
Temporada2019,Jornada 18,10,B. Leverkusen,24,18,7,3,8,26,30
Temporada2019,Jornada 18,11,Mainz 05,24,18,6,6,6,20,24
Temporada2019,Jornada 18,12,Schalke 04,21,18,6,3,9,22,25
Temporada2019,Jornada 18,13,SC Freiburg,21,18,5,6,7,22,28
Temporada2019,Jornada 18,14,Fortuna,21,18,6,3,9,21,34
Temporada2019,Jornada 18,15,FC Augsburg,15,18,3,6,9,26,31
Temporada2019,Jornada 18,16,Stuttgart,14,18,4,2,12,14,38
Temporada2019,Jornada 18,17,Hannover 96,11,18,2,5,11,17,36
Temporada2019,Jornada 18,18,Nürnberg,11,18,2,5,11,15,41
Temporada2019,Jornada 19,1,B. Dortmund,48,19,15,3,1,50,19
Temporada2019,Jornada 19,2,Bayern München,42,19,13,3,3,43,20
Temporada2019,Jornada 19,3,Monchengladbach,39,19,12,3,4,39,18
Temporada2019,Jornada 19,4,RB Leipzig,34,19,10,4,5,35,18
Temporada2019,Jornada 19,5,Eintracht,31,19,9,4,6,39,26
Temporada2019,Jornada 19,6,Hoffenheim,28,19,7,7,5,37,28
Temporada2019,Jornada 19,7,Hertha BSC,28,19,7,7,5,31,30
Temporada2019,Jornada 19,8,Wolfsburg,28,19,8,4,7,28,27
Temporada2019,Jornada 19,9,B. Leverkusen,27,19,8,3,8,29,30
Temporada2019,Jornada 19,10,Mainz 05,27,19,7,6,6,22,25
Temporada2019,Jornada 19,11,Werder Bremen,26,19,7,5,7,31,31
Temporada2019,Jornada 19,12,Schalke 04,22,19,6,4,9,24,27
Temporada2019,Jornada 19,13,SC Freiburg,21,19,5,6,8,24,32
Temporada2019,Jornada 19,14,Fortuna,21,19,6,3,10,21,38
Temporada2019,Jornada 19,15,FC Augsburg,15,19,3,6,10,26,33
Temporada2019,Jornada 19,16,Stuttgart,14,19,4,2,13,15,42
Temporada2019,Jornada 19,17,Hannover 96,11,19,2,5,12,18,41
Temporada2019,Jornada 19,18,Nürnberg,11,19,2,5,12,16,43
Temporada2019,Jornada 20,1,B. Dortmund,49,20,15,4,1,51,20
Temporada2019,Jornada 20,2,Monchengladbach,42,20,13,3,4,41,18
Temporada2019,Jornada 20,3,Bayern München,42,20,13,3,4,44,23
Temporada2019,Jornada 20,4,RB Leipzig,37,20,11,4,5,38,18
Temporada2019,Jornada 20,5,Eintracht,32,20,9,5,6,40,27
Temporada2019,Jornada 20,6,Wolfsburg,31,20,9,4,7,29,27
Temporada2019,Jornada 20,7,B. Leverkusen,30,20,9,3,8,32,31
Temporada2019,Jornada 20,8,Hoffenheim,29,20,7,8,5,38,29
Temporada2019,Jornada 20,9,Hertha BSC,28,20,7,7,6,31,31
Temporada2019,Jornada 20,10,Werder Bremen,27,20,7,6,7,32,32
Temporada2019,Jornada 20,11,Mainz 05,27,20,7,6,7,22,28
Temporada2019,Jornada 20,12,Schalke 04,22,20,6,4,10,24,29
Temporada2019,Jornada 20,13,SC Freiburg,22,20,5,7,8,26,34
Temporada2019,Jornada 20,14,Fortuna,22,20,6,4,10,22,39
Temporada2019,Jornada 20,15,FC Augsburg,18,20,4,6,10,29,33
Temporada2019,Jornada 20,16,Stuttgart,15,20,4,3,13,17,44
Temporada2019,Jornada 20,17,Nürnberg,12,20,2,6,12,17,44
Temporada2019,Jornada 20,18,Hannover 96,11,20,2,5,13,18,44
Temporada2019,Jornada 21,1,B. Dortmund,50,21,15,5,1,54,23
Temporada2019,Jornada 21,2,Bayern München,45,21,14,3,4,47,24
Temporada2019,Jornada 21,3,Monchengladbach,42,21,13,3,5,41,21
Temporada2019,Jornada 21,4,RB Leipzig,38,21,11,5,5,38,18
Temporada2019,Jornada 21,5,Eintracht,33,21,9,6,6,40,27
Temporada2019,Jornada 21,6,B. Leverkusen,33,21,10,3,8,37,32
Temporada2019,Jornada 21,7,Wolfsburg,32,21,9,5,7,32,30
Temporada2019,Jornada 21,8,Hertha BSC,31,21,8,7,6,34,31
Temporada2019,Jornada 21,9,Hoffenheim,30,21,7,9,5,41,32
Temporada2019,Jornada 21,10,Werder Bremen,30,21,8,6,7,36,32
Temporada2019,Jornada 21,11,Mainz 05,27,21,7,6,8,23,33
Temporada2019,Jornada 21,12,Fortuna,25,21,7,4,10,25,39
Temporada2019,Jornada 21,13,SC Freiburg,23,21,5,8,8,29,37
Temporada2019,Jornada 21,14,Schalke 04,22,21,6,4,11,25,32
Temporada2019,Jornada 21,15,FC Augsburg,18,21,4,6,11,29,37
Temporada2019,Jornada 21,16,Stuttgart,15,21,4,3,14,17,47
Temporada2019,Jornada 21,17,Hannover 96,14,21,3,5,13,20,44
Temporada2019,Jornada 21,18,Nürnberg,12,21,2,6,13,17,46
Temporada2019,Jornada 22,1,B. Dortmund,51,22,15,6,1,54,23
Temporada2019,Jornada 22,2,Bayern München,48,22,15,3,4,50,26
Temporada2019,Jornada 22,3,Monchengladbach,43,22,13,4,5,42,22
Temporada2019,Jornada 22,4,RB Leipzig,41,22,12,5,5,41,19
Temporada2019,Jornada 22,5,B. Leverkusen,36,22,11,3,8,39,32
Temporada2019,Jornada 22,6,Wolfsburg,35,22,10,5,7,35,30
Temporada2019,Jornada 22,7,Eintracht,34,22,9,7,6,41,28
Temporada2019,Jornada 22,8,Hoffenheim,33,22,8,9,5,44,32
Temporada2019,Jornada 22,9,Hertha BSC,32,22,8,8,6,35,32
Temporada2019,Jornada 22,10,Werder Bremen,31,22,8,7,7,37,33
Temporada2019,Jornada 22,11,Mainz 05,27,22,7,6,9,23,36
Temporada2019,Jornada 22,12,Fortuna,25,22,7,4,11,25,41
Temporada2019,Jornada 22,13,SC Freiburg,24,22,5,9,8,29,37
Temporada2019,Jornada 22,14,Schalke 04,23,22,6,5,11,25,32
Temporada2019,Jornada 22,15,FC Augsburg,18,22,4,6,12,31,40
Temporada2019,Jornada 22,16,Stuttgart,15,22,4,3,15,18,50
Temporada2019,Jornada 22,17,Hannover 96,14,22,3,5,14,20,47
Temporada2019,Jornada 22,18,Nürnberg,13,22,2,7,13,17,46
Temporada2019,Jornada 23,1,B. Dortmund,54,23,16,6,1,57,25
Temporada2019,Jornada 23,2,Bayern München,51,23,16,3,4,51,26
Temporada2019,Jornada 23,3,Monchengladbach,43,23,13,4,6,42,25
Temporada2019,Jornada 23,4,RB Leipzig,42,23,12,6,5,42,20
Temporada2019,Jornada 23,5,Wolfsburg,38,23,11,5,7,38,30
Temporada2019,Jornada 23,6,Eintracht,37,23,10,7,6,44,28
Temporada2019,Jornada 23,7,B. Leverkusen,36,23,11,3,9,41,35
Temporada2019,Jornada 23,8,Hoffenheim,34,23,8,10,5,45,33
Temporada2019,Jornada 23,9,Werder Bremen,32,23,8,8,7,38,34
Temporada2019,Jornada 23,10,Hertha BSC,32,23,8,8,7,35,33
Temporada2019,Jornada 23,11,Mainz 05,30,23,8,6,9,26,36
Temporada2019,Jornada 23,12,Fortuna,28,23,8,4,11,27,42
Temporada2019,Jornada 23,13,SC Freiburg,27,23,6,9,8,34,38
Temporada2019,Jornada 23,14,Schalke 04,23,23,6,5,12,25,35
Temporada2019,Jornada 23,15,FC Augsburg,18,23,4,6,13,32,45
Temporada2019,Jornada 23,16,Stuttgart,16,23,4,4,15,19,51
Temporada2019,Jornada 23,17,Hannover 96,14,23,3,5,15,20,50
Temporada2019,Jornada 23,18,Nürnberg,13,23,2,7,14,18,48
