partidos_temporada,partidos_jornada,partidos_fecha,partidos_foto_local,partidos_equipo_local,partidos_resultado,partidos_foto_visitante,partidos_equipo_visitante
Temporada2020,Jornada 30,05 Jun 20,https://thumb.resfu.com/img_data/escudos/small/2286.jpg?size=37x&5,SC Freiburg,1 - 0,https://thumb.resfu.com/img_data/escudos/small/5623.jpg?size=37x&5,Monchengladbach
Temporada2020,Jornada 30,06 Jun 20,https://thumb.resfu.com/img_data/escudos/small/9750.jpg?size=37x&5,RB Leipzig,1 - 1,https://thumb.resfu.com/img_data/escudos/small/4800.jpg?size=37x&5,Paderborn
Temporada2020,Jornada 30,07 Jun 20,https://thumb.resfu.com/img_data/escudos/small/8.jpg?size=37x&5,Union Berlin,1 - 1,https://thumb.resfu.com/img_data/escudos/small/2294.jpg?size=37x&5,Schalke 04
Temporada2020,Jornada 30,07 Jun 20,https://thumb.resfu.com/img_data/escudos/small/2746.jpg?size=37x&5,Werder Bremen,0 - 1,https://thumb.resfu.com/img_data/escudos/small/2760.jpg?size=37x&5,Wolfsburg
Temporada2020,Jornada 31,13 Jun 20,https://thumb.resfu.com/img_data/escudos/small/449.jpg?size=37x&5,Bayern München,2 - 1,https://thumb.resfu.com/img_data/escudos/small/5623.jpg?size=37x&5,Monchengladbach
Temporada2020,Jornada 31,13 Jun 20,https://thumb.resfu.com/img_data/escudos/small/1166.jpg?size=37x&5,Fortuna,0 - 1,https://thumb.resfu.com/img_data/escudos/small/530.jpg?size=37x&5,B. Dortmund
Temporada2020,Jornada 31,13 Jun 20,https://thumb.resfu.com/img_data/escudos/small/4.jpg?size=37x&5,Köln,1 - 2,https://thumb.resfu.com/img_data/escudos/small/8.jpg?size=37x&5,Union Berlin
Temporada2020,Jornada 31,13 Jun 20,https://thumb.resfu.com/img_data/escudos/small/1319.jpg?size=37x&5,Hertha BSC,1 - 4,https://thumb.resfu.com/img_data/escudos/small/960.jpg?size=37x&5,Eintracht
Temporada2020,Jornada 31,12 Jun 20,https://thumb.resfu.com/img_data/escudos/small/2542.jpg?size=37x&5,Hoffenheim,0 - 2,https://thumb.resfu.com/img_data/escudos/small/9750.jpg?size=37x&5,RB Leipzig
Temporada2020,Jornada 31,14 Jun 20,https://thumb.resfu.com/img_data/escudos/small/2987.jpg?size=37x&5,Mainz 05,0 - 1,https://thumb.resfu.com/img_data/escudos/small/1039.jpg?size=37x&5,FC Augsburg
Temporada2020,Jornada 31,13 Jun 20,https://thumb.resfu.com/img_data/escudos/small/4800.jpg?size=37x&5,Paderborn,1 - 5,https://thumb.resfu.com/img_data/escudos/small/2746.jpg?size=37x&5,Werder Bremen
Temporada2020,Jornada 31,14 Jun 20,https://thumb.resfu.com/img_data/escudos/small/2294.jpg?size=37x&5,Schalke 04,1 - 1,https://thumb.resfu.com/img_data/escudos/small/3668.jpg?size=37x&5,B. Leverkusen
Temporada2020,Jornada 31,13 Jun 20,https://thumb.resfu.com/img_data/escudos/small/2760.jpg?size=37x&5,Wolfsburg,2 - 2,https://thumb.resfu.com/img_data/escudos/small/2286.jpg?size=37x&5,SC Freiburg
Temporada2020,Jornada 32,17 Jun 20,https://thumb.resfu.com/img_data/escudos/small/1039.jpg?size=37x&5,FC Augsburg,1 - 3,https://thumb.resfu.com/img_data/escudos/small/2542.jpg?size=37x&5,Hoffenheim
Temporada2020,Jornada 32,17 Jun 20,https://thumb.resfu.com/img_data/escudos/small/3668.jpg?size=37x&5,B. Leverkusen,3 - 1,https://thumb.resfu.com/img_data/escudos/small/4.jpg?size=37x&5,Köln
Temporada2020,Jornada 32,16 Jun 20,https://thumb.resfu.com/img_data/escudos/small/5623.jpg?size=37x&5,Monchengladbach,3 - 0,https://thumb.resfu.com/img_data/escudos/small/2760.jpg?size=37x&5,Wolfsburg
Temporada2020,Jornada 32,17 Jun 20,https://thumb.resfu.com/img_data/escudos/small/530.jpg?size=37x&5,B. Dortmund,0 - 2,https://thumb.resfu.com/img_data/escudos/small/2987.jpg?size=37x&5,Mainz 05
Temporada2020,Jornada 32,17 Jun 20,https://thumb.resfu.com/img_data/escudos/small/960.jpg?size=37x&5,Eintracht,2 - 1,https://thumb.resfu.com/img_data/escudos/small/2294.jpg?size=37x&5,Schalke 04
Temporada2020,Jornada 32,16 Jun 20,https://thumb.resfu.com/img_data/escudos/small/2286.jpg?size=37x&5,SC Freiburg,2 - 1,https://thumb.resfu.com/img_data/escudos/small/1319.jpg?size=37x&5,Hertha BSC
Temporada2020,Jornada 32,17 Jun 20,https://thumb.resfu.com/img_data/escudos/small/9750.jpg?size=37x&5,RB Leipzig,2 - 2,https://thumb.resfu.com/img_data/escudos/small/1166.jpg?size=37x&5,Fortuna
Temporada2020,Jornada 32,16 Jun 20,https://thumb.resfu.com/img_data/escudos/small/8.jpg?size=37x&5,Union Berlin,1 - 0,https://thumb.resfu.com/img_data/escudos/small/4800.jpg?size=37x&5,Paderborn
Temporada2020,Jornada 32,16 Jun 20,https://thumb.resfu.com/img_data/escudos/small/2746.jpg?size=37x&5,Werder Bremen,0 - 1,https://thumb.resfu.com/img_data/escudos/small/449.jpg?size=37x&5,Bayern München
Temporada2020,Jornada 33,20 Jun 20,https://thumb.resfu.com/img_data/escudos/small/449.jpg?size=37x&5,Bayern München,3 - 1,https://thumb.resfu.com/img_data/escudos/small/2286.jpg?size=37x&5,SC Freiburg
Temporada2020,Jornada 33,20 Jun 20,https://thumb.resfu.com/img_data/escudos/small/1166.jpg?size=37x&5,Fortuna,1 - 1,https://thumb.resfu.com/img_data/escudos/small/1039.jpg?size=37x&5,FC Augsburg
Temporada2020,Jornada 33,20 Jun 20,https://thumb.resfu.com/img_data/escudos/small/4.jpg?size=37x&5,Köln,1 - 1,https://thumb.resfu.com/img_data/escudos/small/960.jpg?size=37x&5,Eintracht
Temporada2020,Jornada 33,20 Jun 20,https://thumb.resfu.com/img_data/escudos/small/1319.jpg?size=37x&5,Hertha BSC,2 - 0,https://thumb.resfu.com/img_data/escudos/small/3668.jpg?size=37x&5,B. Leverkusen
Temporada2020,Jornada 33,20 Jun 20,https://thumb.resfu.com/img_data/escudos/small/2542.jpg?size=37x&5,Hoffenheim,4 - 0,https://thumb.resfu.com/img_data/escudos/small/8.jpg?size=37x&5,Union Berlin
Temporada2020,Jornada 33,20 Jun 20,https://thumb.resfu.com/img_data/escudos/small/2987.jpg?size=37x&5,Mainz 05,3 - 1,https://thumb.resfu.com/img_data/escudos/small/2746.jpg?size=37x&5,Werder Bremen
Temporada2020,Jornada 33,20 Jun 20,https://thumb.resfu.com/img_data/escudos/small/9750.jpg?size=37x&5,RB Leipzig,0 - 2,https://thumb.resfu.com/img_data/escudos/small/530.jpg?size=37x&5,B. Dortmund
Temporada2020,Jornada 33,20 Jun 20,https://thumb.resfu.com/img_data/escudos/small/2294.jpg?size=37x&5,Schalke 04,1 - 4,https://thumb.resfu.com/img_data/escudos/small/2760.jpg?size=37x&5,Wolfsburg
Temporada2020,Jornada 33,20 Jun 20,https://thumb.resfu.com/img_data/escudos/small/4800.jpg?size=37x&5,Paderborn,1 - 3,https://thumb.resfu.com/img_data/escudos/small/5623.jpg?size=37x&5,Monchengladbach
Temporada2020,Jornada 34,27 Jun 20,https://thumb.resfu.com/img_data/escudos/small/1039.jpg?size=37x&5,FC Augsburg,1 - 2,https://thumb.resfu.com/img_data/escudos/small/9750.jpg?size=37x&5,RB Leipzig
Temporada2020,Jornada 34,27 Jun 20,https://thumb.resfu.com/img_data/escudos/small/3668.jpg?size=37x&5,B. Leverkusen,1 - 0,https://thumb.resfu.com/img_data/escudos/small/2987.jpg?size=37x&5,Mainz 05
Temporada2020,Jornada 34,27 Jun 20,https://thumb.resfu.com/img_data/escudos/small/5623.jpg?size=37x&5,Monchengladbach,2 - 1,https://thumb.resfu.com/img_data/escudos/small/1319.jpg?size=37x&5,Hertha BSC
Temporada2020,Jornada 34,27 Jun 20,https://thumb.resfu.com/img_data/escudos/small/530.jpg?size=37x&5,B. Dortmund,0 - 4,https://thumb.resfu.com/img_data/escudos/small/2542.jpg?size=37x&5,Hoffenheim
Temporada2020,Jornada 34,27 Jun 20,https://thumb.resfu.com/img_data/escudos/small/960.jpg?size=37x&5,Eintracht,3 - 2,https://thumb.resfu.com/img_data/escudos/small/4800.jpg?size=37x&5,Paderborn
Temporada2020,Jornada 34,27 Jun 20,https://thumb.resfu.com/img_data/escudos/small/2286.jpg?size=37x&5,SC Freiburg,4 - 0,https://thumb.resfu.com/img_data/escudos/small/2294.jpg?size=37x&5,Schalke 04
Temporada2020,Jornada 34,27 Jun 20,https://thumb.resfu.com/img_data/escudos/small/8.jpg?size=37x&5,Union Berlin,3 - 0,https://thumb.resfu.com/img_data/escudos/small/1166.jpg?size=37x&5,Fortuna
Temporada2020,Jornada 34,27 Jun 20,https://thumb.resfu.com/img_data/escudos/small/2746.jpg?size=37x&5,Werder Bremen,6 - 1,https://thumb.resfu.com/img_data/escudos/small/4.jpg?size=37x&5,Köln
Temporada2020,Jornada 34,27 Jun 20,https://thumb.resfu.com/img_data/escudos/small/2760.jpg?size=37x&5,Wolfsburg,0 - 4,https://thumb.resfu.com/img_data/escudos/small/449.jpg?size=37x&5,Bayern München
Temporada2019,Jornada 1,24 Ago 18,https://thumb.resfu.com/img_data/escudos/small/449.jpg?size=37x&5,Bayern München,3 - 1,https://thumb.resfu.com/img_data/escudos/small/2542.jpg?size=37x&5,Hoffenheim
Temporada2019,Jornada 1,26 Ago 18,https://thumb.resfu.com/img_data/escudos/small/530.jpg?size=37x&5,B. Dortmund,4 - 1,https://thumb.resfu.com/img_data/escudos/small/9750.jpg?size=37x&5,RB Leipzig
Temporada2019,Jornada 1,25 Ago 18,https://thumb.resfu.com/img_data/escudos/small/5623.jpg?size=37x&5,Monchengladbach,2 - 0,https://thumb.resfu.com/img_data/escudos/small/3668.jpg?size=37x&5,B. Leverkusen
Temporada2019,Jornada 1,25 Ago 18,https://thumb.resfu.com/img_data/escudos/small/1319.jpg?size=37x&5,Hertha BSC,1 - 0,https://thumb.resfu.com/img_data/escudos/small/1092.jpg?size=37x&5,Nürnberg
Temporada2019,Jornada 1,25 Ago 18,https://thumb.resfu.com/img_data/escudos/small/2746.jpg?size=37x&5,Werder Bremen,1 - 1,https://thumb.resfu.com/img_data/escudos/small/1291.jpg?size=37x&5,Hannover 96
Temporada2019,Jornada 1,25 Ago 18,https://thumb.resfu.com/img_data/escudos/small/2286.jpg?size=37x&5,SC Freiburg,0 - 2,https://thumb.resfu.com/img_data/escudos/small/960.jpg?size=37x&5,Eintracht
Temporada2019,Jornada 1,26 Ago 18,https://thumb.resfu.com/img_data/escudos/small/2987.jpg?size=37x&5,Mainz 05,1 - 0,https://thumb.resfu.com/img_data/escudos/small/2433.jpg?size=37x&5,Stuttgart
Temporada2019,Jornada 1,25 Ago 18,https://thumb.resfu.com/img_data/escudos/small/2760.jpg?size=37x&5,Wolfsburg,2 - 1,https://thumb.resfu.com/img_data/escudos/small/2294.jpg?size=37x&5,Schalke 04
Temporada2019,Jornada 1,25 Ago 18,https://thumb.resfu.com/img_data/escudos/small/1166.jpg?size=37x&5,Fortuna,1 - 2,https://thumb.resfu.com/img_data/escudos/small/1039.jpg?size=37x&5,FC Augsburg
Temporada2019,Jornada 2,01 Sep 18,https://thumb.resfu.com/img_data/escudos/small/1039.jpg?size=37x&5,FC Augsburg,1 - 1,https://thumb.resfu.com/img_data/escudos/small/5623.jpg?size=37x&5,Monchengladbach
Temporada2019,Jornada 2,01 Sep 18,https://thumb.resfu.com/img_data/escudos/small/3668.jpg?size=37x&5,B. Leverkusen,1 - 3,https://thumb.resfu.com/img_data/escudos/small/2760.jpg?size=37x&5,Wolfsburg
Temporada2019,Jornada 2,01 Sep 18,https://thumb.resfu.com/img_data/escudos/small/960.jpg?size=37x&5,Eintracht,1 - 2,https://thumb.resfu.com/img_data/escudos/small/2746.jpg?size=37x&5,Werder Bremen
Temporada2019,Jornada 2,31 Ago 18,https://thumb.resfu.com/img_data/escudos/small/1291.jpg?size=37x&5,Hannover 96,0 - 0,https://thumb.resfu.com/img_data/escudos/small/530.jpg?size=37x&5,B. Dortmund
Temporada2019,Jornada 2,01 Sep 18,https://thumb.resfu.com/img_data/escudos/small/2542.jpg?size=37x&5,Hoffenheim,3 - 1,https://thumb.resfu.com/img_data/escudos/small/2286.jpg?size=37x&5,SC Freiburg
Temporada2019,Jornada 2,01 Sep 18,https://thumb.resfu.com/img_data/escudos/small/1092.jpg?size=37x&5,Nürnberg,1 - 1,https://thumb.resfu.com/img_data/escudos/small/2987.jpg?size=37x&5,Mainz 05
Temporada2019,Jornada 2,02 Sep 18,https://thumb.resfu.com/img_data/escudos/small/9750.jpg?size=37x&5,RB Leipzig,1 - 1,https://thumb.resfu.com/img_data/escudos/small/1166.jpg?size=37x&5,Fortuna
Temporada2019,Jornada 2,02 Sep 18,https://thumb.resfu.com/img_data/escudos/small/2294.jpg?size=37x&5,Schalke 04,0 - 2,https://thumb.resfu.com/img_data/escudos/small/1319.jpg?size=37x&5,Hertha BSC
Temporada2019,Jornada 2,01 Sep 18,https://thumb.resfu.com/img_data/escudos/small/2433.jpg?size=37x&5,Stuttgart,0 - 3,https://thumb.resfu.com/img_data/escudos/small/449.jpg?size=37x&5,Bayern München
Temporada2019,Jornada 3,15 Sep 18,https://thumb.resfu.com/img_data/escudos/small/449.jpg?size=37x&5,Bayern München,3 - 1,https://thumb.resfu.com/img_data/escudos/small/3668.jpg?size=37x&5,B. Leverkusen
Temporada2019,Jornada 3,15 Sep 18,https://thumb.resfu.com/img_data/escudos/small/5623.jpg?size=37x&5,Monchengladbach,2 - 1,https://thumb.resfu.com/img_data/escudos/small/2294.jpg?size=37x&5,Schalke 04
Temporada2019,Jornada 3,14 Sep 18,https://thumb.resfu.com/img_data/escudos/small/530.jpg?size=37x&5,B. Dortmund,3 - 1,https://thumb.resfu.com/img_data/escudos/small/960.jpg?size=37x&5,Eintracht
Temporada2019,Jornada 3,15 Sep 18,https://thumb.resfu.com/img_data/escudos/small/1166.jpg?size=37x&5,Fortuna,2 - 1,https://thumb.resfu.com/img_data/escudos/small/2542.jpg?size=37x&5,Hoffenheim
Temporada2019,Jornada 3,16 Sep 18,https://thumb.resfu.com/img_data/escudos/small/2286.jpg?size=37x&5,SC Freiburg,3 - 3,https://thumb.resfu.com/img_data/escudos/small/2433.jpg?size=37x&5,Stuttgart
Temporada2019,Jornada 3,15 Sep 18,https://thumb.resfu.com/img_data/escudos/small/2987.jpg?size=37x&5,Mainz 05,2 - 1,https://thumb.resfu.com/img_data/escudos/small/1039.jpg?size=37x&5,FC Augsburg
Temporada2019,Jornada 3,15 Sep 18,https://thumb.resfu.com/img_data/escudos/small/9750.jpg?size=37x&5,RB Leipzig,3 - 2,https://thumb.resfu.com/img_data/escudos/small/1291.jpg?size=37x&5,Hannover 96
Temporada2019,Jornada 3,16 Sep 18,https://thumb.resfu.com/img_data/escudos/small/2746.jpg?size=37x&5,Werder Bremen,1 - 1,https://thumb.resfu.com/img_data/escudos/small/1092.jpg?size=37x&5,Nürnberg
Temporada2019,Jornada 3,15 Sep 18,https://thumb.resfu.com/img_data/escudos/small/2760.jpg?size=37x&5,Wolfsburg,2 - 2,https://thumb.resfu.com/img_data/escudos/small/1319.jpg?size=37x&5,Hertha BSC
Temporada2019,Jornada 4,22 Sep 18,https://thumb.resfu.com/img_data/escudos/small/1039.jpg?size=37x&5,FC Augsburg,2 - 3,https://thumb.resfu.com/img_data/escudos/small/2746.jpg?size=37x&5,Werder Bremen
Temporada2019,Jornada 4,23 Sep 18,https://thumb.resfu.com/img_data/escudos/small/3668.jpg?size=37x&5,B. Leverkusen,1 - 0,https://thumb.resfu.com/img_data/escudos/small/2987.jpg?size=37x&5,Mainz 05
Temporada2019,Jornada 4,23 Sep 18,https://thumb.resfu.com/img_data/escudos/small/960.jpg?size=37x&5,Eintracht,1 - 1,https://thumb.resfu.com/img_data/escudos/small/9750.jpg?size=37x&5,RB Leipzig
Temporada2019,Jornada 4,22 Sep 18,https://thumb.resfu.com/img_data/escudos/small/1319.jpg?size=37x&5,Hertha BSC,4 - 2,https://thumb.resfu.com/img_data/escudos/small/5623.jpg?size=37x&5,Monchengladbach
Temporada2019,Jornada 4,22 Sep 18,https://thumb.resfu.com/img_data/escudos/small/2542.jpg?size=37x&5,Hoffenheim,1 - 1,https://thumb.resfu.com/img_data/escudos/small/530.jpg?size=37x&5,B. Dortmund
Temporada2019,Jornada 4,22 Sep 18,https://thumb.resfu.com/img_data/escudos/small/1092.jpg?size=37x&5,Nürnberg,2 - 0,https://thumb.resfu.com/img_data/escudos/small/1291.jpg?size=37x&5,Hannover 96
Temporada2019,Jornada 4,22 Sep 18,https://thumb.resfu.com/img_data/escudos/small/2294.jpg?size=37x&5,Schalke 04,0 - 2,https://thumb.resfu.com/img_data/escudos/small/449.jpg?size=37x&5,Bayern München
Temporada2019,Jornada 4,21 Sep 18,https://thumb.resfu.com/img_data/escudos/small/2433.jpg?size=37x&5,Stuttgart,0 - 0,https://thumb.resfu.com/img_data/escudos/small/1166.jpg?size=37x&5,Fortuna
Temporada2019,Jornada 4,22 Sep 18,https://thumb.resfu.com/img_data/escudos/small/2760.jpg?size=37x&5,Wolfsburg,1 - 3,https://thumb.resfu.com/img_data/escudos/small/2286.jpg?size=37x&5,SC Freiburg
Temporada2019,Jornada 5,25 Sep 18,https://thumb.resfu.com/img_data/escudos/small/449.jpg?size=37x&5,Bayern München,1 - 1,https://thumb.resfu.com/img_data/escudos/small/1039.jpg?size=37x&5,FC Augsburg
Temporada2019,Jornada 5,26 Sep 18,https://thumb.resfu.com/img_data/escudos/small/5623.jpg?size=37x&5,Monchengladbach,3 - 1,https://thumb.resfu.com/img_data/escudos/small/960.jpg?size=37x&5,Eintracht
Temporada2019,Jornada 5,26 Sep 18,https://thumb.resfu.com/img_data/escudos/small/530.jpg?size=37x&5,B. Dortmund,7 - 0,https://thumb.resfu.com/img_data/escudos/small/1092.jpg?size=37x&5,Nürnberg
Temporada2019,Jornada 5,26 Sep 18,https://thumb.resfu.com/img_data/escudos/small/1166.jpg?size=37x&5,Fortuna,1 - 2,https://thumb.resfu.com/img_data/escudos/small/3668.jpg?size=37x&5,B. Leverkusen
Temporada2019,Jornada 5,25 Sep 18,https://thumb.resfu.com/img_data/escudos/small/2286.jpg?size=37x&5,SC Freiburg,1 - 0,https://thumb.resfu.com/img_data/escudos/small/2294.jpg?size=37x&5,Schalke 04
Temporada2019,Jornada 5,25 Sep 18,https://thumb.resfu.com/img_data/escudos/small/1291.jpg?size=37x&5,Hannover 96,1 - 3,https://thumb.resfu.com/img_data/escudos/small/2542.jpg?size=37x&5,Hoffenheim
Temporada2019,Jornada 5,26 Sep 18,https://thumb.resfu.com/img_data/escudos/small/2987.jpg?size=37x&5,Mainz 05,0 - 0,https://thumb.resfu.com/img_data/escudos/small/2760.jpg?size=37x&5,Wolfsburg
Temporada2019,Jornada 5,26 Sep 18,https://thumb.resfu.com/img_data/escudos/small/9750.jpg?size=37x&5,RB Leipzig,2 - 0,https://thumb.resfu.com/img_data/escudos/small/2433.jpg?size=37x&5,Stuttgart
Temporada2019,Jornada 5,25 Sep 18,https://thumb.resfu.com/img_data/escudos/small/2746.jpg?size=37x&5,Werder Bremen,3 - 1,https://thumb.resfu.com/img_data/escudos/small/1319.jpg?size=37x&5,Hertha BSC
Temporada2019,Jornada 6,30 Sep 18,https://thumb.resfu.com/img_data/escudos/small/1039.jpg?size=37x&5,FC Augsburg,4 - 1,https://thumb.resfu.com/img_data/escudos/small/2286.jpg?size=37x&5,SC Freiburg
Temporada2019,Jornada 6,29 Sep 18,https://thumb.resfu.com/img_data/escudos/small/3668.jpg?size=37x&5,B. Leverkusen,2 - 4,https://thumb.resfu.com/img_data/escudos/small/530.jpg?size=37x&5,B. Dortmund
Temporada2019,Jornada 6,30 Sep 18,https://thumb.resfu.com/img_data/escudos/small/960.jpg?size=37x&5,Eintracht,4 - 1,https://thumb.resfu.com/img_data/escudos/small/1291.jpg?size=37x&5,Hannover 96
Temporada2019,Jornada 6,28 Sep 18,https://thumb.resfu.com/img_data/escudos/small/1319.jpg?size=37x&5,Hertha BSC,2 - 0,https://thumb.resfu.com/img_data/escudos/small/449.jpg?size=37x&5,Bayern München
Temporada2019,Jornada 6,29 Sep 18,https://thumb.resfu.com/img_data/escudos/small/2542.jpg?size=37x&5,Hoffenheim,1 - 2,https://thumb.resfu.com/img_data/escudos/small/9750.jpg?size=37x&5,RB Leipzig
Temporada2019,Jornada 6,29 Sep 18,https://thumb.resfu.com/img_data/escudos/small/1092.jpg?size=37x&5,Nürnberg,3 - 0,https://thumb.resfu.com/img_data/escudos/small/1166.jpg?size=37x&5,Fortuna
Temporada2019,Jornada 6,29 Sep 18,https://thumb.resfu.com/img_data/escudos/small/2294.jpg?size=37x&5,Schalke 04,1 - 0,https://thumb.resfu.com/img_data/escudos/small/2987.jpg?size=37x&5,Mainz 05
Temporada2019,Jornada 6,29 Sep 18,https://thumb.resfu.com/img_data/escudos/small/2433.jpg?size=37x&5,Stuttgart,2 - 1,https://thumb.resfu.com/img_data/escudos/small/2746.jpg?size=37x&5,Werder Bremen
Temporada2019,Jornada 6,29 Sep 18,https://thumb.resfu.com/img_data/escudos/small/2760.jpg?size=37x&5,Wolfsburg,2 - 2,https://thumb.resfu.com/img_data/escudos/small/5623.jpg?size=37x&5,Monchengladbach
Temporada2019,Jornada 7,06 Oct 18,https://thumb.resfu.com/img_data/escudos/small/449.jpg?size=37x&5,Bayern München,0 - 3,https://thumb.resfu.com/img_data/escudos/small/5623.jpg?size=37x&5,Monchengladbach
Temporada2019,Jornada 7,06 Oct 18,https://thumb.resfu.com/img_data/escudos/small/530.jpg?size=37x&5,B. Dortmund,4 - 3,https://thumb.resfu.com/img_data/escudos/small/1039.jpg?size=37x&5,FC Augsburg
Temporada2019,Jornada 7,06 Oct 18,https://thumb.resfu.com/img_data/escudos/small/1166.jpg?size=37x&5,Fortuna,0 - 2,https://thumb.resfu.com/img_data/escudos/small/2294.jpg?size=37x&5,Schalke 04
Temporada2019,Jornada 7,07 Oct 18,https://thumb.resfu.com/img_data/escudos/small/2286.jpg?size=37x&5,SC Freiburg,0 - 0,https://thumb.resfu.com/img_data/escudos/small/3668.jpg?size=37x&5,B. Leverkusen
Temporada2019,Jornada 7,06 Oct 18,https://thumb.resfu.com/img_data/escudos/small/1291.jpg?size=37x&5,Hannover 96,3 - 1,https://thumb.resfu.com/img_data/escudos/small/2433.jpg?size=37x&5,Stuttgart
Temporada2019,Jornada 7,07 Oct 18,https://thumb.resfu.com/img_data/escudos/small/2542.jpg?size=37x&5,Hoffenheim,1 - 2,https://thumb.resfu.com/img_data/escudos/small/960.jpg?size=37x&5,Eintracht
Temporada2019,Jornada 7,06 Oct 18,https://thumb.resfu.com/img_data/escudos/small/2987.jpg?size=37x&5,Mainz 05,0 - 0,https://thumb.resfu.com/img_data/escudos/small/1319.jpg?size=37x&5,Hertha BSC
Temporada2019,Jornada 7,07 Oct 18,https://thumb.resfu.com/img_data/escudos/small/9750.jpg?size=37x&5,RB Leipzig,6 - 0,https://thumb.resfu.com/img_data/escudos/small/1092.jpg?size=37x&5,Nürnberg
Temporada2019,Jornada 7,05 Oct 18,https://thumb.resfu.com/img_data/escudos/small/2746.jpg?size=37x&5,Werder Bremen,2 - 0,https://thumb.resfu.com/img_data/escudos/small/2760.jpg?size=37x&5,Wolfsburg
Temporada2019,Jornada 8,20 Oct 18,https://thumb.resfu.com/img_data/escudos/small/1039.jpg?size=37x&5,FC Augsburg,0 - 0,https://thumb.resfu.com/img_data/escudos/small/9750.jpg?size=37x&5,RB Leipzig
Temporada2019,Jornada 8,20 Oct 18,https://thumb.resfu.com/img_data/escudos/small/3668.jpg?size=37x&5,B. Leverkusen,2 - 2,https://thumb.resfu.com/img_data/escudos/small/1291.jpg?size=37x&5,Hannover 96
Temporada2019,Jornada 8,21 Oct 18,https://thumb.resfu.com/img_data/escudos/small/5623.jpg?size=37x&5,Monchengladbach,4 - 0,https://thumb.resfu.com/img_data/escudos/small/2987.jpg?size=37x&5,Mainz 05
Temporada2019,Jornada 8,19 Oct 18,https://thumb.resfu.com/img_data/escudos/small/960.jpg?size=37x&5,Eintracht,7 - 1,https://thumb.resfu.com/img_data/escudos/small/1166.jpg?size=37x&5,Fortuna
Temporada2019,Jornada 8,21 Oct 18,https://thumb.resfu.com/img_data/escudos/small/1319.jpg?size=37x&5,Hertha BSC,1 - 1,https://thumb.resfu.com/img_data/escudos/small/2286.jpg?size=37x&5,SC Freiburg
Temporada2019,Jornada 8,20 Oct 18,https://thumb.resfu.com/img_data/escudos/small/1092.jpg?size=37x&5,Nürnberg,1 - 3,https://thumb.resfu.com/img_data/escudos/small/2542.jpg?size=37x&5,Hoffenheim
Temporada2019,Jornada 8,20 Oct 18,https://thumb.resfu.com/img_data/escudos/small/2294.jpg?size=37x&5,Schalke 04,0 - 2,https://thumb.resfu.com/img_data/escudos/small/2746.jpg?size=37x&5,Werder Bremen
Temporada2019,Jornada 8,20 Oct 18,https://thumb.resfu.com/img_data/escudos/small/2433.jpg?size=37x&5,Stuttgart,0 - 4,https://thumb.resfu.com/img_data/escudos/small/530.jpg?size=37x&5,B. Dortmund
Temporada2019,Jornada 8,20 Oct 18,https://thumb.resfu.com/img_data/escudos/small/2760.jpg?size=37x&5,Wolfsburg,1 - 3,https://thumb.resfu.com/img_data/escudos/small/449.jpg?size=37x&5,Bayern München
Temporada2019,Jornada 9,27 Oct 18,https://thumb.resfu.com/img_data/escudos/small/530.jpg?size=37x&5,B. Dortmund,2 - 2,https://thumb.resfu.com/img_data/escudos/small/1319.jpg?size=37x&5,Hertha BSC
Temporada2019,Jornada 9,27 Oct 18,https://thumb.resfu.com/img_data/escudos/small/1166.jpg?size=37x&5,Fortuna,0 - 3,https://thumb.resfu.com/img_data/escudos/small/2760.jpg?size=37x&5,Wolfsburg
Temporada2019,Jornada 9,26 Oct 18,https://thumb.resfu.com/img_data/escudos/small/2286.jpg?size=37x&5,SC Freiburg,3 - 1,https://thumb.resfu.com/img_data/escudos/small/5623.jpg?size=37x&5,Monchengladbach
Temporada2019,Jornada 9,27 Oct 18,https://thumb.resfu.com/img_data/escudos/small/1291.jpg?size=37x&5,Hannover 96,1 - 2,https://thumb.resfu.com/img_data/escudos/small/1039.jpg?size=37x&5,FC Augsburg
Temporada2019,Jornada 9,27 Oct 18,https://thumb.resfu.com/img_data/escudos/small/2542.jpg?size=37x&5,Hoffenheim,4 - 0,https://thumb.resfu.com/img_data/escudos/small/2433.jpg?size=37x&5,Stuttgart
Temporada2019,Jornada 9,27 Oct 18,https://thumb.resfu.com/img_data/escudos/small/2987.jpg?size=37x&5,Mainz 05,1 - 2,https://thumb.resfu.com/img_data/escudos/small/449.jpg?size=37x&5,Bayern München
Temporada2019,Jornada 9,28 Oct 18,https://thumb.resfu.com/img_data/escudos/small/1092.jpg?size=37x&5,Nürnberg,1 - 1,https://thumb.resfu.com/img_data/escudos/small/960.jpg?size=37x&5,Eintracht
Temporada2019,Jornada 9,28 Oct 18,https://thumb.resfu.com/img_data/escudos/small/9750.jpg?size=37x&5,RB Leipzig,0 - 0,https://thumb.resfu.com/img_data/escudos/small/2294.jpg?size=37x&5,Schalke 04
Temporada2019,Jornada 9,28 Oct 18,https://thumb.resfu.com/img_data/escudos/small/2746.jpg?size=37x&5,Werder Bremen,2 - 6,https://thumb.resfu.com/img_data/escudos/small/3668.jpg?size=37x&5,B. Leverkusen
