TEMPORADA,JORNADA,REFERIDO,LOCAL,VISITANTE,RESULTADO,RIVALIDAD,ROTACION TITULARES,ROTACION SUPLENTES,ROTACION PORTEROS,ROTACION DEFENSAS,ROTACION MEDIOS,ROTACION DELANTEROS,DIAS DESCANSO
Temporada2020,Jornada 37,VISITANTE,Sampdoria,Milan,15:00,-9,11,7,1,0,0,0,7
Temporada2020,Jornada 37,LOCAL,Sassuolo,Genoa,15:00,-6,11,7,1,0,0,0,7
Temporada2020,Jornada 37,VISITANTE,Sassuolo,Genoa,15:00,6,11,7,1,0,0,0,7
Temporada2020,Jornada 37,LOCAL,Torino,Roma,15:00,10,11,7,1,0,0,0,7
Temporada2020,Jornada 37,VISITANTE,Torino,Roma,15:00,-10,11,7,1,0,0,0,7
Temporada2020,Jornada 37,LOCAL,Udinese,Lecce,15:00,-4,11,7,1,0,0,0,7
Temporada2020,Jornada 37,VISITANTE,Udinese,Lecce,15:00,4,11,7,1,0,0,0,7
Temporada2020,Jornada 37,LOCAL,Hellas Verona,SPAL,15:00,-11,11,7,1,0,0,0,7
Temporada2020,Jornada 37,VISITANTE,Hellas Verona,SPAL,15:00,11,11,7,1,0,0,0,7
Temporada2020,Jornada 38,LOCAL,Milan,Cagliari,15:00,-5,11,7,1,0,0,0,7
Temporada2020,Jornada 38,VISITANTE,Milan,Cagliari,15:00,5,11,7,1,0,0,0,7
Temporada2020,Jornada 38,LOCAL,Atalanta,Inter,15:00,1,11,7,1,0,0,0,7
Temporada2020,Jornada 38,VISITANTE,Atalanta,Inter,15:00,-1,11,7,1,0,0,0,7
Temporada2020,Jornada 38,LOCAL,Bologna,Torino,15:00,-5,11,7,1,0,0,0,7
Temporada2020,Jornada 38,VISITANTE,Bologna,Torino,15:00,5,11,7,1,0,0,0,7
Temporada2020,Jornada 38,LOCAL,Brescia,Sampdoria,15:00,4,11,7,1,0,0,0,7
Temporada2020,Jornada 38,VISITANTE,Brescia,Sampdoria,15:00,-4,11,7,1,0,0,0,7
Temporada2020,Jornada 38,LOCAL,Genoa,Hellas Verona,15:00,9,11,7,1,0,0,0,7
Temporada2020,Jornada 38,VISITANTE,Genoa,Hellas Verona,15:00,-9,11,7,1,0,0,0,7
Temporada2020,Jornada 38,LOCAL,Juventus,Roma,15:00,-4,11,7,1,0,0,0,7
Temporada2020,Jornada 38,VISITANTE,Juventus,Roma,15:00,4,11,7,1,0,0,0,7
Temporada2020,Jornada 38,LOCAL,Lecce,Parma,15:00,9,11,7,1,0,0,0,7
Temporada2020,Jornada 38,VISITANTE,Lecce,Parma,15:00,-9,11,7,1,0,0,0,7
Temporada2020,Jornada 38,LOCAL,Napoli,Lazio,15:00,4,11,7,1,0,0,0,7
Temporada2020,Jornada 38,VISITANTE,Napoli,Lazio,15:00,-4,11,7,1,0,0,0,7
Temporada2020,Jornada 38,LOCAL,Sassuolo,Udinese,15:00,-3,11,7,1,0,0,0,7
Temporada2020,Jornada 38,VISITANTE,Sassuolo,Udinese,15:00,3,11,7,1,0,0,0,7
Temporada2020,Jornada 38,LOCAL,SPAL,Fiorentina,15:00,6,11,7,1,0,0,0,7
Temporada2020,Jornada 38,VISITANTE,SPAL,Fiorentina,15:00,-6,11,7,1,0,0,0,7
Temporada2019,Jornada 1,LOCAL,Atalanta,Frosinone,GANADO,0,0,0,0,0,0,0,0
Temporada2019,Jornada 1,VISITANTE,Atalanta,Frosinone,PERDIDO,0,0,0,0,0,0,0,0
Temporada2019,Jornada 1,LOCAL,Bologna,SPAL,PERDIDO,0,0,0,0,0,0,0,0
Temporada2019,Jornada 1,VISITANTE,Bologna,SPAL,GANADO,0,0,0,0,0,0,0,0
Temporada2019,Jornada 1,LOCAL,Chievo,Juventus,PERDIDO,0,0,0,0,0,0,0,0
Temporada2019,Jornada 1,VISITANTE,Chievo,Juventus,GANADO,0,0,0,0,0,0,0,0
Temporada2019,Jornada 1,LOCAL,Empoli,Cagliari,GANADO,0,0,0,0,0,0,0,0
Temporada2019,Jornada 1,VISITANTE,Empoli,Cagliari,PERDIDO,0,0,0,0,0,0,0,0
Temporada2019,Jornada 1,LOCAL,Lazio,Napoli,PERDIDO,0,0,0,0,0,0,0,0
Temporada2019,Jornada 1,VISITANTE,Lazio,Napoli,GANADO,0,0,0,0,0,0,0,0
Temporada2019,Jornada 1,LOCAL,Milan,Genoa,GANADO,0,0,0,0,0,0,0,0
Temporada2019,Jornada 1,VISITANTE,Milan,Genoa,PERDIDO,0,0,0,0,0,0,0,0
Temporada2019,Jornada 1,LOCAL,Parma,Udinese,EMPATADO,0,0,0,0,0,0,0,0
Temporada2019,Jornada 1,VISITANTE,Parma,Udinese,EMPATADO,0,0,0,0,0,0,0,0
Temporada2019,Jornada 1,LOCAL,Sampdoria,Fiorentina,EMPATADO,0,0,0,0,0,0,0,0
Temporada2019,Jornada 1,VISITANTE,Sampdoria,Fiorentina,EMPATADO,0,0,0,0,0,0,0,0
Temporada2019,Jornada 1,LOCAL,Torino,Roma,PERDIDO,0,0,0,0,0,0,0,0
Temporada2019,Jornada 1,VISITANTE,Torino,Roma,GANADO,0,0,0,0,0,0,0,0
Temporada2019,Jornada 1,LOCAL,Sassuolo,Inter,GANADO,0,0,0,0,0,0,0,0
Temporada2019,Jornada 1,VISITANTE,Sassuolo,Inter,PERDIDO,0,0,0,0,0,0,0,0
Temporada2019,Jornada 2,LOCAL,Cagliari,Sassuolo,EMPATADO,6,5,1,0,2,2,1,7
Temporada2019,Jornada 2,VISITANTE,Cagliari,Sassuolo,EMPATADO,-6,3,1,0,1,2,0,7
Temporada2019,Jornada 2,LOCAL,Fiorentina,Chievo,GANADO,-5,3,2,1,2,1,1,98
Temporada2019,Jornada 2,VISITANTE,Fiorentina,Chievo,PERDIDO,5,3,0,1,2,1,0,8
Temporada2019,Jornada 2,LOCAL,Frosinone,Bologna,EMPATADO,6,2,0,0,1,1,0,6
Temporada2019,Jornada 2,VISITANTE,Frosinone,Bologna,EMPATADO,-6,1,0,0,0,0,1,7
Temporada2019,Jornada 2,LOCAL,Genoa,Empoli,GANADO,14,4,2,1,1,2,1,15
Temporada2019,Jornada 2,VISITANTE,Genoa,Empoli,PERDIDO,-14,0,0,0,0,0,0,7
Temporada2019,Jornada 2,LOCAL,Inter,Torino,EMPATADO,-1,3,1,0,2,0,1,7
Temporada2019,Jornada 2,VISITANTE,Inter,Torino,EMPATADO,1,2,0,0,1,1,1,7
Temporada2019,Jornada 2,LOCAL,Juventus,Lazio,GANADO,-14,3,1,0,0,1,3,7
Temporada2019,Jornada 2,VISITANTE,Juventus,Lazio,PERDIDO,14,3,-1,0,2,2,0,7
Temporada2019,Jornada 2,LOCAL,Napoli,Milan,GANADO,1,1,-1,1,0,0,0,7
Temporada2019,Jornada 2,VISITANTE,Napoli,Milan,PERDIDO,-1,4,1,0,1,3,1,97
Temporada2019,Jornada 2,LOCAL,Roma,Atalanta,EMPATADO,5,2,-3,0,0,2,1,8
Temporada2019,Jornada 2,VISITANTE,Roma,Atalanta,EMPATADO,-5,8,3,0,4,2,3,7
Temporada2019,Jornada 2,LOCAL,SPAL,Parma,GANADO,-1,0,1,0,0,0,0,7
Temporada2019,Jornada 2,VISITANTE,SPAL,Parma,PERDIDO,1,1,2,0,0,0,1,7
Temporada2019,Jornada 2,LOCAL,Udinese,Sampdoria,GANADO,-1,1,2,1,0,1,0,7
Temporada2019,Jornada 2,VISITANTE,Udinese,Sampdoria,PERDIDO,1,4,2,0,2,2,1,14
Temporada2019,Jornada 3,LOCAL,Atalanta,Cagliari,PERDIDO,-8,5,2,1,2,2,2,6
Temporada2019,Jornada 3,VISITANTE,Atalanta,Cagliari,GANADO,8,2,0,0,0,2,0,7
Temporada2019,Jornada 3,LOCAL,Bologna,Inter,PERDIDO,-1,1,0,0,1,0,0,6
Temporada2019,Jornada 3,VISITANTE,Bologna,Inter,GANADO,1,3,-1,0,1,2,1,6
Temporada2019,Jornada 3,LOCAL,Chievo,Empoli,EMPATADO,11,5,1,1,2,2,1,7
Temporada2019,Jornada 3,VISITANTE,Chievo,Empoli,EMPATADO,-11,1,-1,0,1,0,0,7
Temporada2019,Jornada 3,LOCAL,Fiorentina,Udinese,GANADO,-4,0,-1,0,2,0,0,7
Temporada2019,Jornada 3,VISITANTE,Fiorentina,Udinese,PERDIDO,4,1,1,1,0,1,1,7
Temporada2019,Jornada 3,LOCAL,Lazio,Frosinone,GANADO,1,0,-2,0,0,0,0,8
Temporada2019,Jornada 3,VISITANTE,Lazio,Frosinone,PERDIDO,-1,3,1,0,1,2,0,7
Temporada2019,Jornada 3,LOCAL,Milan,Roma,GANADO,4,1,-3,0,0,1,1,6
Temporada2019,Jornada 3,VISITANTE,Milan,Roma,PERDIDO,-4,4,0,0,2,2,1,4
Temporada2019,Jornada 3,LOCAL,Parma,Juventus,PERDIDO,11,2,1,0,0,1,1,6
Temporada2019,Jornada 3,VISITANTE,Parma,Juventus,GANADO,-11,1,-1,0,1,0,1,7
Temporada2019,Jornada 3,LOCAL,Sampdoria,Napoli,GANADO,15,3,2,0,1,2,0,7
Temporada2019,Jornada 3,VISITANTE,Sampdoria,Napoli,PERDIDO,-15,2,0,0,0,1,1,8
Temporada2019,Jornada 3,LOCAL,Sassuolo,Genoa,GANADO,-4,3,0,0,2,1,1,7
Temporada2019,Jornada 3,VISITANTE,Sassuolo,Genoa,PERDIDO,4,0,-2,0,0,0,0,7
Temporada2019,Jornada 3,LOCAL,Torino,SPAL,GANADO,13,1,0,0,1,0,0,7
Temporada2019,Jornada 3,VISITANTE,Torino,SPAL,PERDIDO,-13,0,1,0,0,0,0,7
Temporada2019,Jornada 4,LOCAL,Cagliari,Milan,EMPATADO,3,2,0,0,0,1,1,14
Temporada2019,Jornada 4,VISITANTE,Cagliari,Milan,EMPATADO,-3,0,-3,0,0,0,0,16
Temporada2019,Jornada 4,LOCAL,Empoli,Lazio,PERDIDO,-5,3,3,0,2,1,1,14
Temporada2019,Jornada 4,VISITANTE,Empoli,Lazio,GANADO,5,0,-3,0,0,0,0,14
Temporada2019,Jornada 4,LOCAL,Frosinone,Sampdoria,PERDIDO,9,2,1,0,1,1,0,13
Temporada2019,Jornada 4,VISITANTE,Frosinone,Sampdoria,GANADO,-9,2,-1,0,1,1,1,13
Temporada2019,Jornada 4,LOCAL,Genoa,Bologna,GANADO,-3,3,1,0,1,2,1,14
Temporada2019,Jornada 4,VISITANTE,Genoa,Bologna,PERDIDO,3,3,-1,0,1,0,2,15
Temporada2019,Jornada 4,LOCAL,Inter,Parma,PERDIDO,-8,2,1,0,1,1,1,14
Temporada2019,Jornada 4,VISITANTE,Inter,Parma,GANADO,8,0,0,0,0,0,0,14
Temporada2019,Jornada 4,LOCAL,Juventus,Sassuolo,GANADO,-2,4,0,0,1,1,2,15
Temporada2019,Jornada 4,VISITANTE,Juventus,Sassuolo,PERDIDO,2,3,0,0,2,1,1,14
Temporada2019,Jornada 4,LOCAL,Napoli,Fiorentina,GANADO,4,5,2,1,1,1,2,13
Temporada2019,Jornada 4,VISITANTE,Napoli,Fiorentina,PERDIDO,-4,2,-1,1,2,1,0,13
Temporada2019,Jornada 4,LOCAL,Roma,Chievo,EMPATADO,-8,6,3,0,3,2,2,16
Temporada2019,Jornada 4,VISITANTE,Roma,Chievo,EMPATADO,8,1,-3,0,0,1,1,14
Temporada2019,Jornada 4,LOCAL,SPAL,Atalanta,GANADO,-3,0,1,0,0,0,0,15
Temporada2019,Jornada 4,VISITANTE,SPAL,Atalanta,PERDIDO,3,6,2,1,4,1,1,15
Temporada2019,Jornada 4,LOCAL,Udinese,Torino,EMPATADO,1,1,1,1,0,1,0,14
Temporada2019,Jornada 4,VISITANTE,Udinese,Torino,EMPATADO,-1,2,-1,0,1,1,1,14
Temporada2019,Jornada 5,LOCAL,Bologna,Roma,GANADO,7,6,1,0,1,3,2,7
Temporada2019,Jornada 5,VISITANTE,Bologna,Roma,PERDIDO,-7,5,2,0,2,1,2,4
Temporada2019,Jornada 5,LOCAL,Chievo,Udinese,PERDIDO,7,1,-3,0,1,0,0,7
Temporada2019,Jornada 5,VISITANTE,Chievo,Udinese,GANADO,-7,1,1,1,0,0,1,7
Temporada2019,Jornada 5,LOCAL,Fiorentina,SPAL,GANADO,2,2,0,1,2,0,1,3
Temporada2019,Jornada 5,VISITANTE,Fiorentina,SPAL,PERDIDO,-2,0,0,0,0,0,0,5
Temporada2019,Jornada 5,LOCAL,Frosinone,Juventus,PERDIDO,18,4,0,0,2,1,1,8
Temporada2019,Jornada 5,VISITANTE,Frosinone,Juventus,GANADO,-18,5,3,0,2,2,1,4
Temporada2019,Jornada 5,LOCAL,Lazio,Genoa,GANADO,1,2,-2,0,1,0,1,3
Temporada2019,Jornada 5,VISITANTE,Lazio,Genoa,PERDIDO,-1,2,-1,0,1,1,1,7
Temporada2019,Jornada 5,LOCAL,Milan,Atalanta,EMPATADO,-8,0,-4,0,0,0,0,3
Temporada2019,Jornada 5,VISITANTE,Milan,Atalanta,EMPATADO,8,2,-1,0,0,1,1,6
Temporada2019,Jornada 5,LOCAL,Parma,Cagliari,GANADO,4,1,0,0,1,0,0,7
Temporada2019,Jornada 5,VISITANTE,Parma,Cagliari,PERDIDO,-4,4,2,0,1,2,2,6
Temporada2019,Jornada 5,LOCAL,Sampdoria,Inter,PERDIDO,-11,3,0,0,1,2,1,3
Temporada2019,Jornada 5,VISITANTE,Sampdoria,Inter,GANADO,11,5,3,0,2,2,2,4
Temporada2019,Jornada 5,LOCAL,Sassuolo,Empoli,GANADO,-11,2,-2,0,0,1,1,5
Temporada2019,Jornada 5,VISITANTE,Sassuolo,Empoli,PERDIDO,11,2,3,0,1,1,1,5
Temporada2019,Jornada 5,LOCAL,Torino,Napoli,PERDIDO,9,3,0,0,1,1,1,7
Temporada2019,Jornada 5,VISITANTE,Torino,Napoli,GANADO,-9,5,2,1,2,2,1,5
Temporada2019,Jornada 6,LOCAL,Atalanta,Torino,EMPATADO,-2,4,0,1,1,1,1,3
Temporada2019,Jornada 6,VISITANTE,Atalanta,Torino,EMPATADO,2,3,2,0,2,0,2,3
Temporada2019,Jornada 6,LOCAL,Cagliari,Sampdoria,EMPATADO,3,6,3,0,2,3,2,4
Temporada2019,Jornada 6,VISITANTE,Cagliari,Sampdoria,EMPATADO,-3,2,-1,0,1,1,0,4
Temporada2019,Jornada 6,LOCAL,Empoli,Milan,EMPATADO,10,2,3,0,0,2,0,6
Temporada2019,Jornada 6,VISITANTE,Empoli,Milan,EMPATADO,-10,2,-1,0,1,1,1,4
Temporada2019,Jornada 6,LOCAL,Genoa,Chievo,GANADO,-8,5,2,1,2,1,2,3
Temporada2019,Jornada 6,VISITANTE,Genoa,Chievo,PERDIDO,8,3,-2,0,1,2,0,3
Temporada2019,Jornada 6,LOCAL,Inter,Fiorentina,GANADO,8,2,-1,0,1,0,1,3
Temporada2019,Jornada 6,VISITANTE,Inter,Fiorentina,PERDIDO,-8,2,2,0,2,1,1,3
Temporada2019,Jornada 6,LOCAL,Juventus,Bologna,GANADO,-16,6,5,1,3,1,1,3
Temporada2019,Jornada 6,VISITANTE,Juventus,Bologna,PERDIDO,16,4,3,0,3,1,1,3
Temporada2019,Jornada 6,LOCAL,Napoli,Parma,GANADO,-7,9,6,1,3,4,3,3
Temporada2019,Jornada 6,VISITANTE,Napoli,Parma,PERDIDO,7,3,-1,0,1,1,1,4
Temporada2019,Jornada 6,LOCAL,Roma,Frosinone,GANADO,-4,7,3,0,2,2,3,3
Temporada2019,Jornada 6,VISITANTE,Roma,Frosinone,PERDIDO,4,6,2,0,2,2,2,3
Temporada2019,Jornada 6,LOCAL,SPAL,Sassuolo,PERDIDO,2,2,1,0,1,1,0,5
Temporada2019,Jornada 6,VISITANTE,SPAL,Sassuolo,GANADO,-2,7,3,0,2,3,3,6
Temporada2019,Jornada 6,LOCAL,Udinese,Lazio,PERDIDO,2,3,2,1,0,1,2,3
Temporada2019,Jornada 6,VISITANTE,Udinese,Lazio,GANADO,-2,5,2,0,2,3,2,3
Temporada2019,Jornada 7,LOCAL,Bologna,Udinese,GANADO,6,4,3,0,3,1,1,4
Temporada2019,Jornada 7,VISITANTE,Bologna,Udinese,PERDIDO,-6,2,1,1,0,1,1,4
Temporada2019,Jornada 7,LOCAL,Chievo,Torino,PERDIDO,4,3,-1,0,1,1,1,4
Temporada2019,Jornada 7,VISITANTE,Chievo,Torino,GANADO,-4,3,0,0,1,1,1,4
Temporada2019,Jornada 7,LOCAL,Fiorentina,Atalanta,GANADO,-10,2,1,0,2,1,1,5
Temporada2019,Jornada 7,VISITANTE,Fiorentina,Atalanta,PERDIDO,10,4,0,1,2,1,0,4
Temporada2019,Jornada 7,LOCAL,Frosinone,Genoa,PERDIDO,11,5,2,0,2,2,1,4
Temporada2019,Jornada 7,VISITANTE,Frosinone,Genoa,GANADO,-11,1,-2,0,1,1,0,4
Temporada2019,Jornada 7,LOCAL,Inter,Cagliari,GANADO,-8,6,3,0,2,3,2,4
Temporada2019,Jornada 7,VISITANTE,Inter,Cagliari,PERDIDO,8,6,2,0,1,4,1,3
Temporada2019,Jornada 7,LOCAL,Juventus,Napoli,GANADO,-1,5,4,1,2,1,1,3
Temporada2019,Jornada 7,VISITANTE,Juventus,Napoli,PERDIDO,1,6,3,1,2,2,2,3
Temporada2019,Jornada 7,LOCAL,Parma,Empoli,GANADO,-4,5,2,0,1,1,3,4
Temporada2019,Jornada 7,VISITANTE,Parma,Empoli,PERDIDO,4,3,3,0,1,2,1,3
Temporada2019,Jornada 7,LOCAL,Roma,Lazio,GANADO,7,2,-2,0,1,0,2,3
Temporada2019,Jornada 7,VISITANTE,Roma,Lazio,PERDIDO,-7,5,2,0,2,3,2,3
Temporada2019,Jornada 7,LOCAL,Sampdoria,SPAL,GANADO,1,2,0,0,1,1,0,5
Temporada2019,Jornada 7,VISITANTE,Sampdoria,SPAL,PERDIDO,-1,7,4,0,2,4,1,4
Temporada2019,Jornada 7,LOCAL,Sassuolo,Milan,PERDIDO,-4,6,2,0,2,2,3,3
Temporada2019,Jornada 7,VISITANTE,Sassuolo,Milan,GANADO,4,3,0,0,2,1,1,3
Temporada2019,Jornada 8,LOCAL,Atalanta,Sampdoria,PERDIDO,8,1,-2,0,1,0,0,7
Temporada2019,Jornada 8,VISITANTE,Atalanta,Sampdoria,GANADO,-8,1,-2,0,0,1,1,6
Temporada2019,Jornada 8,LOCAL,Cagliari,Bologna,GANADO,1,5,2,0,2,3,1,7
Temporada2019,Jornada 8,VISITANTE,Cagliari,Bologna,PERDIDO,-1,1,-1,0,1,1,0,6
Temporada2019,Jornada 8,LOCAL,Empoli,Roma,PERDIDO,8,2,2,0,1,2,0,6
Temporada2019,Jornada 8,VISITANTE,Empoli,Roma,GANADO,-8,3,-2,0,2,1,1,4
Temporada2019,Jornada 8,LOCAL,Genoa,Parma,PERDIDO,-3,2,-2,0,1,0,1,7
Temporada2019,Jornada 8,VISITANTE,Genoa,Parma,GANADO,3,2,1,0,1,0,1,7
Temporada2019,Jornada 8,LOCAL,Lazio,Fiorentina,GANADO,4,3,-1,0,2,0,1,3
Temporada2019,Jornada 8,VISITANTE,Lazio,Fiorentina,PERDIDO,-4,0,0,0,2,0,0,7
Temporada2019,Jornada 8,LOCAL,Milan,Chievo,GANADO,-14,2,-2,0,1,0,1,3
Temporada2019,Jornada 8,VISITANTE,Milan,Chievo,PERDIDO,14,3,-2,0,1,1,2,7
Temporada2019,Jornada 8,LOCAL,Napoli,Sassuolo,GANADO,-3,5,2,0,1,1,2,4
Temporada2019,Jornada 8,VISITANTE,Napoli,Sassuolo,PERDIDO,3,4,0,0,1,2,2,7
Temporada2019,Jornada 8,LOCAL,SPAL,Inter,PERDIDO,9,3,2,0,1,2,1,6
Temporada2019,Jornada 8,VISITANTE,SPAL,Inter,GANADO,-9,7,4,0,3,2,3,4
Temporada2019,Jornada 8,LOCAL,Torino,Frosinone,GANADO,-7,3,-1,0,1,1,2,5
Temporada2019,Jornada 8,VISITANTE,Torino,Frosinone,PERDIDO,7,2,0,0,1,0,1,5
Temporada2019,Jornada 8,LOCAL,Udinese,Juventus,PERDIDO,13,1,1,1,0,1,1,6
Temporada2019,Jornada 8,VISITANTE,Udinese,Juventus,GANADO,-13,1,1,0,0,1,0,4
Temporada2019,Jornada 9,LOCAL,Bologna,Torino,EMPATADO,5,5,1,0,2,2,2,15
Temporada2019,Jornada 9,VISITANTE,Bologna,Torino,EMPATADO,-5,3,2,0,2,0,1,16
Temporada2019,Jornada 9,LOCAL,Chievo,Atalanta,PERDIDO,3,2,0,0,1,1,1,14
Temporada2019,Jornada 9,VISITANTE,Chievo,Atalanta,GANADO,-3,4,2,0,2,1,2,14
Temporada2019,Jornada 9,LOCAL,Fiorentina,Cagliari,EMPATADO,-4,1,2,0,2,1,0,14
Temporada2019,Jornada 9,VISITANTE,Fiorentina,Cagliari,EMPATADO,4,3,4,0,2,1,1,15
Temporada2019,Jornada 9,LOCAL,Frosinone,Empoli,EMPATADO,1,3,1,0,2,1,0,16
Temporada2019,Jornada 9,VISITANTE,Frosinone,Empoli,EMPATADO,-1,3,3,1,1,1,1,15
Temporada2019,Jornada 9,LOCAL,Inter,Milan,GANADO,-1,3,-1,0,1,1,1,14
Temporada2019,Jornada 9,VISITANTE,Inter,Milan,PERDIDO,1,2,-2,0,2,0,0,14
Temporada2019,Jornada 9,LOCAL,Juventus,Genoa,EMPATADO,-11,2,0,0,1,0,1,14
Temporada2019,Jornada 9,VISITANTE,Juventus,Genoa,EMPATADO,11,3,0,0,2,1,0,13
Temporada2019,Jornada 9,LOCAL,Parma,Lazio,PERDIDO,3,1,1,0,0,0,1,14
Temporada2019,Jornada 9,VISITANTE,Parma,Lazio,GANADO,-3,3,1,0,2,1,1,14
Temporada2019,Jornada 9,LOCAL,Roma,SPAL,PERDIDO,-7,3,1,0,2,1,0,14
Temporada2019,Jornada 9,VISITANTE,Roma,SPAL,GANADO,7,6,5,1,3,2,1,13
Temporada2019,Jornada 9,LOCAL,Sampdoria,Sassuolo,EMPATADO,-4,2,-1,0,0,2,1,15
Temporada2019,Jornada 9,VISITANTE,Sampdoria,Sassuolo,EMPATADO,4,4,0,0,1,1,3,15
Temporada2019,Jornada 9,LOCAL,Udinese,Napoli,PERDIDO,13,1,1,1,0,1,1,14
Temporada2019,Jornada 9,VISITANTE,Udinese,Napoli,GANADO,-13,4,4,1,0,1,2,13
Temporada2019,Jornada 10,LOCAL,Atalanta,Parma,GANADO,5,1,0,1,0,0,0,6
Temporada2019,Jornada 10,VISITANTE,Atalanta,Parma,PERDIDO,-5,2,0,0,0,0,2,6
Temporada2019,Jornada 10,LOCAL,Cagliari,Chievo,GANADO,-6,2,3,0,1,1,1,7
Temporada2019,Jornada 10,VISITANTE,Cagliari,Chievo,PERDIDO,6,3,1,0,1,1,1,7
Temporada2019,Jornada 10,LOCAL,Empoli,Juventus,PERDIDO,17,2,3,0,0,2,1,6
Temporada2019,Jornada 10,VISITANTE,Empoli,Juventus,GANADO,-17,4,2,0,2,0,2,4
Temporada2019,Jornada 10,LOCAL,Genoa,Udinese,EMPATADO,-5,0,1,0,0,0,0,8
Temporada2019,Jornada 10,VISITANTE,Genoa,Udinese,EMPATADO,5,3,3,1,1,1,0,8
Temporada2019,Jornada 10,LOCAL,Lazio,Inter,PERDIDO,1,3,-1,0,1,2,1,4
Temporada2019,Jornada 10,VISITANTE,Lazio,Inter,GANADO,-1,2,-2,0,1,1,0,5
Temporada2019,Jornada 10,LOCAL,Milan,Sampdoria,GANADO,1,2,-2,0,0,2,1,3
Temporada2019,Jornada 10,VISITANTE,Milan,Sampdoria,PERDIDO,-1,2,-2,0,0,2,0,6
Temporada2019,Jornada 10,LOCAL,Napoli,Roma,EMPATADO,-6,5,5,1,1,1,2,4
Temporada2019,Jornada 10,VISITANTE,Napoli,Roma,EMPATADO,6,5,3,0,4,1,0,5
Temporada2019,Jornada 10,LOCAL,Sassuolo,Bologna,EMPATADO,-7,1,-2,0,1,0,0,6
Temporada2019,Jornada 10,VISITANTE,Sassuolo,Bologna,EMPATADO,7,3,1,0,2,2,0,7
Temporada2019,Jornada 10,LOCAL,SPAL,Frosinone,PERDIDO,-6,4,3,1,2,2,0,8
Temporada2019,Jornada 10,VISITANTE,SPAL,Frosinone,GANADO,6,1,0,0,1,1,0,7
Temporada2019,Jornada 10,LOCAL,Torino,Fiorentina,EMPATADO,4,1,0,0,1,0,1,6
Temporada2019,Jornada 10,VISITANTE,Torino,Fiorentina,EMPATADO,-4,3,2,0,2,1,2,6
Temporada2019,Jornada 11,LOCAL,Bologna,Atalanta,PERDIDO,2,2,1,0,0,2,1,7
Temporada2019,Jornada 11,VISITANTE,Bologna,Atalanta,GANADO,-2,0,-1,0,0,0,0,8
Temporada2019,Jornada 11,LOCAL,Chievo,Sassuolo,PERDIDO,11,3,0,0,1,2,1,7
Temporada2019,Jornada 11,VISITANTE,Chievo,Sassuolo,GANADO,-11,4,-1,0,1,2,2,7
Temporada2019,Jornada 11,LOCAL,Fiorentina,Roma,EMPATADO,-2,2,1,0,2,1,1,7
Temporada2019,Jornada 11,VISITANTE,Fiorentina,Roma,EMPATADO,2,3,1,0,2,1,0,6
Temporada2019,Jornada 11,LOCAL,Inter,Genoa,GANADO,-9,5,2,0,3,2,1,5
Temporada2019,Jornada 11,VISITANTE,Inter,Genoa,PERDIDO,9,2,0,0,1,0,1,3
Temporada2019,Jornada 11,LOCAL,Juventus,Cagliari,GANADO,-12,3,1,0,2,0,1,7
Temporada2019,Jornada 11,VISITANTE,Juventus,Cagliari,PERDIDO,12,0,1,0,0,0,0,6
Temporada2019,Jornada 11,LOCAL,Lazio,SPAL,GANADO,-10,3,0,0,2,2,0,6
Temporada2019,Jornada 11,VISITANTE,Lazio,SPAL,PERDIDO,10,6,5,1,2,3,1,7
Temporada2019,Jornada 11,LOCAL,Napoli,Empoli,GANADO,-15,7,6,1,2,2,2,5
Temporada2019,Jornada 11,VISITANTE,Napoli,Empoli,PERDIDO,15,1,2,0,0,1,0,6
Temporada2019,Jornada 11,LOCAL,Parma,Frosinone,EMPATADO,-7,1,0,0,0,1,0,8
Temporada2019,Jornada 11,VISITANTE,Parma,Frosinone,EMPATADO,7,0,-1,0,0,0,0,7
Temporada2019,Jornada 11,LOCAL,Sampdoria,Torino,PERDIDO,-3,2,-2,0,0,1,1,7
Temporada2019,Jornada 11,VISITANTE,Sampdoria,Torino,GANADO,3,0,-1,0,0,0,0,8
Temporada2019,Jornada 11,LOCAL,Udinese,Milan,PERDIDO,13,2,4,0,1,2,0,7
Temporada2019,Jornada 11,VISITANTE,Udinese,Milan,GANADO,-13,3,0,0,2,1,0,4
Temporada2019,Jornada 12,LOCAL,Atalanta,Inter,GANADO,8,2,1,0,1,0,1,7
Temporada2019,Jornada 12,VISITANTE,Atalanta,Inter,PERDIDO,-8,4,0,0,2,2,1,5
Temporada2019,Jornada 12,LOCAL,Chievo,Bologna,EMPATADO,4,3,0,0,1,2,1,7
Temporada2019,Jornada 12,VISITANTE,Chievo,Bologna,EMPATADO,-4,1,-1,0,1,0,0,7
Temporada2019,Jornada 12,LOCAL,Empoli,Udinese,GANADO,1,1,1,0,0,1,0,9
Temporada2019,Jornada 12,VISITANTE,Empoli,Udinese,PERDIDO,-1,1,3,0,1,0,0,7
Temporada2019,Jornada 12,LOCAL,Frosinone,Fiorentina,EMPATADO,11,1,-1,0,0,0,1,5
Temporada2019,Jornada 12,VISITANTE,Frosinone,Fiorentina,EMPATADO,-11,1,-1,0,2,0,1,6
Temporada2019,Jornada 12,LOCAL,Genoa,Napoli,PERDIDO,10,4,2,0,2,2,1,7
