TEMPORADA,JORNADA,REFERIDO,LOCAL,VISITANTE,RESULTADO,RIVALIDAD,ROTACION TITULARES,ROTACION SUPLENTES,ROTACION PORTEROS,ROTACION DEFENSAS,ROTACION MEDIOS,ROTACION DELANTEROS,DIAS DESCANSO
Temporada2018,Jornada 3,LOCAL,Hertha BSC,Werder Bremen,EMPATADO,-9,1,4,0,0,0,1,15
Temporada2018,Jornada 3,VISITANTE,Hertha BSC,Werder Bremen,EMPATADO,9,1,4,0,0,1,1,15
Temporada2018,Jornada 3,LOCAL,SC Freiburg,B. Dortmund,EMPATADO,14,6,5,0,2,3,2,13
Temporada2018,Jornada 3,VISITANTE,SC Freiburg,B. Dortmund,EMPATADO,-14,1,2,0,1,0,0,14
Temporada2018,Jornada 3,LOCAL,Monchengladbach,Eintracht,PERDIDO,-8,11,7,1,0,0,0,14
Temporada2018,Jornada 3,VISITANTE,Monchengladbach,Eintracht,GANADO,8,11,7,1,0,0,0,14
Temporada2018,Jornada 3,LOCAL,Schalke 04,Stuttgart,GANADO,-2,2,3,0,1,1,1,14
Temporada2018,Jornada 3,VISITANTE,Schalke 04,Stuttgart,PERDIDO,2,1,5,0,1,0,0,15
Temporada2018,Jornada 3,LOCAL,FC Augsburg,Köln,GANADO,-5,3,4,0,2,2,0,14
Temporada2018,Jornada 3,VISITANTE,FC Augsburg,Köln,PERDIDO,5,2,4,0,1,1,1,15
Temporada2018,Jornada 3,LOCAL,Hamburguer SV,RB Leipzig,PERDIDO,-7,11,7,1,0,0,0,14
Temporada2018,Jornada 3,VISITANTE,Hamburguer SV,RB Leipzig,GANADO,7,2,3,0,1,1,1,12
Temporada2018,Jornada 3,LOCAL,Mainz 05,B. Leverkusen,GANADO,2,2,4,0,1,1,1,14
Temporada2018,Jornada 3,VISITANTE,Mainz 05,B. Leverkusen,PERDIDO,-2,0,3,0,0,0,0,14
Temporada2018,Jornada 3,LOCAL,Wolfsburg,Hannover 96,EMPATADO,7,3,3,0,2,0,1,14
Temporada2018,Jornada 3,VISITANTE,Wolfsburg,Hannover 96,EMPATADO,-7,2,2,0,0,1,1,13
Temporada2018,Jornada 4,LOCAL,Bayern München,Mainz 05,GANADO,-7,3,3,0,1,3,1,4
Temporada2018,Jornada 4,VISITANTE,Bayern München,Mainz 05,PERDIDO,7,2,5,0,0,1,1,7
Temporada2018,Jornada 4,LOCAL,B. Dortmund,Köln,GANADO,-17,4,4,0,2,1,2,4
Temporada2018,Jornada 4,VISITANTE,B. Dortmund,Köln,PERDIDO,17,3,4,0,2,1,1,3
Temporada2018,Jornada 4,LOCAL,RB Leipzig,Monchengladbach,EMPATADO,-5,5,4,0,2,4,1,3
Temporada2018,Jornada 4,VISITANTE,RB Leipzig,Monchengladbach,EMPATADO,5,11,7,1,0,0,0,7
Temporada2018,Jornada 4,LOCAL,Hoffenheim,Hertha BSC,EMPATADO,-8,2,1,0,1,0,1,3
Temporada2018,Jornada 4,VISITANTE,Hoffenheim,Hertha BSC,EMPATADO,8,3,5,0,2,1,1,3
Temporada2018,Jornada 4,LOCAL,Werder Bremen,Schalke 04,PERDIDO,11,0,2,0,0,0,0,6
Temporada2018,Jornada 4,VISITANTE,Werder Bremen,Schalke 04,GANADO,-11,2,4,0,0,2,1,6
Temporada2018,Jornada 4,LOCAL,Eintracht,FC Augsburg,PERDIDO,3,11,7,1,0,0,0,7
Temporada2018,Jornada 4,VISITANTE,Eintracht,FC Augsburg,GANADO,-3,2,3,0,1,1,2,7
Temporada2018,Jornada 4,LOCAL,B. Leverkusen,SC Freiburg,GANADO,2,3,4,0,2,1,1,8
Temporada2018,Jornada 4,VISITANTE,B. Leverkusen,SC Freiburg,PERDIDO,-2,2,2,0,0,1,1,8
Temporada2018,Jornada 4,LOCAL,Hannover 96,Hamburguer SV,GANADO,3,3,2,0,0,1,2,6
Temporada2018,Jornada 4,VISITANTE,Hannover 96,Hamburguer SV,PERDIDO,-3,11,7,1,0,0,0,7
Temporada2018,Jornada 4,LOCAL,Stuttgart,Wolfsburg,GANADO,2,2,4,0,0,1,1,6
Temporada2018,Jornada 4,VISITANTE,Stuttgart,Wolfsburg,PERDIDO,-2,1,2,0,0,0,1,7
Temporada2018,Jornada 5,LOCAL,Köln,Eintracht,PERDIDO,5,4,5,0,3,1,1,3
Temporada2018,Jornada 5,VISITANTE,Köln,Eintracht,GANADO,-5,11,7,1,0,0,0,4
Temporada2018,Jornada 5,LOCAL,Hertha BSC,B. Leverkusen,GANADO,-1,4,6,0,3,1,2,3
Temporada2018,Jornada 5,VISITANTE,Hertha BSC,B. Leverkusen,PERDIDO,1,0,1,0,0,0,0,3
Temporada2018,Jornada 5,LOCAL,SC Freiburg,Hannover 96,EMPATADO,14,3,5,0,1,2,1,3
Temporada2018,Jornada 5,VISITANTE,SC Freiburg,Hannover 96,EMPATADO,-14,2,2,0,1,0,1,5
Temporada2018,Jornada 5,LOCAL,Monchengladbach,Stuttgart,GANADO,1,11,7,1,0,0,0,3
Temporada2018,Jornada 5,VISITANTE,Monchengladbach,Stuttgart,PERDIDO,-1,2,5,0,0,2,1,3
Temporada2018,Jornada 5,LOCAL,Schalke 04,Bayern München,PERDIDO,1,2,3,0,1,2,1,3
Temporada2018,Jornada 5,VISITANTE,Schalke 04,Bayern München,GANADO,-1,6,6,1,2,4,1,3
Temporada2018,Jornada 5,LOCAL,FC Augsburg,RB Leipzig,GANADO,1,3,5,0,1,2,2,3
Temporada2018,Jornada 5,VISITANTE,FC Augsburg,RB Leipzig,PERDIDO,-1,9,6,1,3,4,2,3
Temporada2018,Jornada 5,LOCAL,Hamburguer SV,B. Dortmund,PERDIDO,-1,11,7,1,0,0,0,5
Temporada2018,Jornada 5,VISITANTE,Hamburguer SV,B. Dortmund,GANADO,1,2,4,0,0,1,1,3
Temporada2018,Jornada 5,LOCAL,Mainz 05,Hoffenheim,PERDIDO,10,4,5,0,1,2,1,4
Temporada2018,Jornada 5,VISITANTE,Mainz 05,Hoffenheim,GANADO,-10,5,5,0,2,3,1,3
Temporada2018,Jornada 5,LOCAL,Wolfsburg,Werder Bremen,EMPATADO,-3,3,4,0,1,1,1,3
Temporada2018,Jornada 5,VISITANTE,Wolfsburg,Werder Bremen,EMPATADO,3,2,4,0,1,1,1,3
Temporada2018,Jornada 6,LOCAL,Bayern München,Wolfsburg,EMPATADO,-11,5,6,0,2,3,2,3
Temporada2018,Jornada 6,VISITANTE,Bayern München,Wolfsburg,EMPATADO,11,4,6,0,3,2,0,3
Temporada2018,Jornada 6,LOCAL,B. Dortmund,Monchengladbach,GANADO,-6,5,5,0,1,3,2,3
Temporada2018,Jornada 6,VISITANTE,B. Dortmund,Monchengladbach,PERDIDO,6,11,7,1,0,0,0,4
Temporada2018,Jornada 6,LOCAL,RB Leipzig,Eintracht,GANADO,-1,6,4,1,2,2,2,4
Temporada2018,Jornada 6,VISITANTE,RB Leipzig,Eintracht,PERDIDO,1,11,7,1,0,0,0,3
Temporada2018,Jornada 6,LOCAL,Hoffenheim,Schalke 04,GANADO,-3,5,5,0,2,2,2,3
Temporada2018,Jornada 6,VISITANTE,Hoffenheim,Schalke 04,PERDIDO,3,4,5,0,1,2,2,4
Temporada2018,Jornada 6,LOCAL,Werder Bremen,SC Freiburg,EMPATADO,1,3,5,0,1,2,1,4
Temporada2018,Jornada 6,VISITANTE,Werder Bremen,SC Freiburg,EMPATADO,-1,0,2,0,0,0,0,3
Temporada2018,Jornada 6,LOCAL,B. Leverkusen,Hamburguer SV,GANADO,14,6,5,0,2,3,3,4
Temporada2018,Jornada 6,VISITANTE,B. Leverkusen,Hamburguer SV,PERDIDO,-14,11,7,1,0,0,0,4
Temporada2018,Jornada 6,LOCAL,Mainz 05,Hertha BSC,GANADO,7,4,5,0,1,2,0,3
Temporada2018,Jornada 6,VISITANTE,Mainz 05,Hertha BSC,PERDIDO,-7,2,4,0,2,1,0,3
Temporada2018,Jornada 6,LOCAL,Hannover 96,Köln,EMPATADO,-14,2,2,0,1,0,2,4
Temporada2018,Jornada 6,VISITANTE,Hannover 96,Köln,EMPATADO,14,2,3,0,1,1,1,4
Temporada2018,Jornada 6,LOCAL,Stuttgart,FC Augsburg,EMPATADO,7,2,5,0,1,1,1,4
Temporada2018,Jornada 6,VISITANTE,Stuttgart,FC Augsburg,EMPATADO,-7,3,4,0,0,3,1,4
Temporada2018,Jornada 7,LOCAL,Köln,RB Leipzig,PERDIDO,12,1,4,0,1,1,0,3
Temporada2018,Jornada 7,VISITANTE,Köln,RB Leipzig,GANADO,-12,3,3,0,1,0,2,5
Temporada2018,Jornada 7,LOCAL,Hertha BSC,Bayern München,EMPATADO,5,3,4,0,2,1,1,3
Temporada2018,Jornada 7,VISITANTE,Hertha BSC,Bayern München,EMPATADO,-5,3,4,0,1,2,0,4
Temporada2018,Jornada 7,LOCAL,SC Freiburg,Hoffenheim,GANADO,14,0,3,0,0,0,0,8
Temporada2018,Jornada 7,VISITANTE,SC Freiburg,Hoffenheim,PERDIDO,-14,3,4,0,0,1,2,3
Temporada2018,Jornada 7,LOCAL,Monchengladbach,Hannover 96,GANADO,5,11,7,1,0,0,0,7
Temporada2018,Jornada 7,VISITANTE,Monchengladbach,Hannover 96,PERDIDO,-5,1,2,0,0,0,1,6
Temporada2018,Jornada 7,LOCAL,Schalke 04,B. Leverkusen,EMPATADO,-3,3,5,0,1,1,1,6
Temporada2018,Jornada 7,VISITANTE,Schalke 04,B. Leverkusen,EMPATADO,3,4,3,0,2,1,2,5
Temporada2018,Jornada 7,LOCAL,Eintracht,Stuttgart,GANADO,-1,11,7,1,0,0,0,7
Temporada2018,Jornada 7,VISITANTE,Eintracht,Stuttgart,PERDIDO,1,2,3,0,0,1,2,7
Temporada2018,Jornada 7,LOCAL,FC Augsburg,B. Dortmund,PERDIDO,4,2,4,0,0,2,1,7
Temporada2018,Jornada 7,VISITANTE,FC Augsburg,B. Dortmund,GANADO,-4,3,4,0,1,1,2,4
Temporada2018,Jornada 7,LOCAL,Hamburguer SV,Werder Bremen,EMPATADO,-17,11,7,1,0,0,0,6
Temporada2018,Jornada 7,VISITANTE,Hamburguer SV,Werder Bremen,EMPATADO,17,1,2,0,1,0,0,7
Temporada2018,Jornada 7,LOCAL,Wolfsburg,Mainz 05,EMPATADO,-1,2,4,0,1,2,0,8
Temporada2018,Jornada 7,VISITANTE,Wolfsburg,Mainz 05,EMPATADO,1,1,5,0,0,1,0,7
Temporada2018,Jornada 8,LOCAL,Bayern München,SC Freiburg,GANADO,-13,2,2,0,0,1,1,13
Temporada2018,Jornada 8,VISITANTE,Bayern München,SC Freiburg,PERDIDO,13,1,2,0,0,0,1,13
Temporada2018,Jornada 8,LOCAL,B. Dortmund,RB Leipzig,PERDIDO,-3,6,6,0,2,3,2,14
Temporada2018,Jornada 8,VISITANTE,B. Dortmund,RB Leipzig,GANADO,3,4,4,0,2,2,1,13
Temporada2018,Jornada 8,LOCAL,Hoffenheim,FC Augsburg,EMPATADO,-3,4,4,0,1,2,1,13
Temporada2018,Jornada 8,VISITANTE,Hoffenheim,FC Augsburg,EMPATADO,3,2,5,0,1,1,1,14
Temporada2018,Jornada 8,LOCAL,Hertha BSC,Schalke 04,PERDIDO,1,1,2,0,1,0,1,13
Temporada2018,Jornada 8,VISITANTE,Hertha BSC,Schalke 04,GANADO,-1,4,5,0,1,1,2,15
Temporada2018,Jornada 8,LOCAL,Werder Bremen,Monchengladbach,PERDIDO,10,3,3,0,1,1,1,15
Temporada2018,Jornada 8,VISITANTE,Werder Bremen,Monchengladbach,GANADO,-10,11,7,1,0,0,0,15
Temporada2018,Jornada 8,LOCAL,B. Leverkusen,Wolfsburg,EMPATADO,-1,2,3,0,0,1,1,16
Temporada2018,Jornada 8,VISITANTE,B. Leverkusen,Wolfsburg,EMPATADO,1,2,4,0,1,2,0,15
Temporada2018,Jornada 8,LOCAL,Mainz 05,Hamburguer SV,GANADO,13,2,5,0,0,1,1,14
Temporada2018,Jornada 8,VISITANTE,Mainz 05,Hamburguer SV,PERDIDO,-13,11,7,1,0,0,0,14
Temporada2018,Jornada 8,LOCAL,Hannover 96,Eintracht,PERDIDO,-3,2,3,0,1,0,2,14
Temporada2018,Jornada 8,VISITANTE,Hannover 96,Eintracht,GANADO,3,11,7,1,0,0,0,14
Temporada2018,Jornada 8,LOCAL,Stuttgart,Köln,GANADO,-4,3,4,0,1,1,2,13
Temporada2018,Jornada 8,VISITANTE,Stuttgart,Köln,PERDIDO,4,1,1,0,0,0,1,12
Temporada2018,Jornada 9,LOCAL,RB Leipzig,Stuttgart,GANADO,-8,6,4,0,3,2,2,4
Temporada2018,Jornada 9,VISITANTE,RB Leipzig,Stuttgart,PERDIDO,8,3,3,0,2,0,2,8
Temporada2018,Jornada 9,LOCAL,Köln,Werder Bremen,EMPATADO,1,3,4,0,2,1,1,3
Temporada2018,Jornada 9,VISITANTE,Köln,Werder Bremen,EMPATADO,-1,3,5,0,2,1,1,7
Temporada2018,Jornada 9,LOCAL,SC Freiburg,Hertha BSC,EMPATADO,3,1,1,0,0,0,1,8
Temporada2018,Jornada 9,VISITANTE,SC Freiburg,Hertha BSC,EMPATADO,-3,3,2,0,1,1,2,3
Temporada2018,Jornada 9,LOCAL,Monchengladbach,B. Leverkusen,PERDIDO,-7,11,7,1,0,0,0,6
Temporada2018,Jornada 9,VISITANTE,Monchengladbach,B. Leverkusen,GANADO,7,2,3,0,0,2,0,6
Temporada2018,Jornada 9,LOCAL,Schalke 04,Mainz 05,GANADO,-4,0,3,0,0,0,0,6
Temporada2018,Jornada 9,VISITANTE,Schalke 04,Mainz 05,PERDIDO,4,2,5,0,1,1,1,6
Temporada2018,Jornada 9,LOCAL,Eintracht,B. Dortmund,EMPATADO,6,11,7,1,0,0,0,7
Temporada2018,Jornada 9,VISITANTE,Eintracht,B. Dortmund,EMPATADO,-6,4,4,0,3,1,1,4
Temporada2018,Jornada 9,LOCAL,FC Augsburg,Hannover 96,PERDIDO,-1,3,3,0,1,2,1,7
Temporada2018,Jornada 9,VISITANTE,FC Augsburg,Hannover 96,GANADO,1,3,3,0,1,1,2,7
Temporada2018,Jornada 9,LOCAL,Hamburguer SV,Bayern München,PERDIDO,-2,11,7,1,0,0,0,7
Temporada2018,Jornada 9,VISITANTE,Hamburguer SV,Bayern München,GANADO,2,5,4,0,2,3,1,3
Temporada2018,Jornada 9,LOCAL,Wolfsburg,Hoffenheim,EMPATADO,10,3,5,0,1,3,1,7
Temporada2018,Jornada 9,VISITANTE,Wolfsburg,Hoffenheim,EMPATADO,-10,2,4,0,1,2,0,3
Temporada2018,Jornada 10,LOCAL,Bayern München,RB Leipzig,GANADO,-1,5,5,0,2,3,1,3
Temporada2018,Jornada 10,VISITANTE,Bayern München,RB Leipzig,PERDIDO,1,2,2,0,2,0,0,3
Temporada2018,Jornada 10,LOCAL,Hoffenheim,Monchengladbach,PERDIDO,-4,4,4,0,2,2,1,3
Temporada2018,Jornada 10,VISITANTE,Hoffenheim,Monchengladbach,GANADO,4,11,7,1,0,0,0,4
Temporada2018,Jornada 10,LOCAL,Hertha BSC,Hamburguer SV,GANADO,11,3,2,0,2,1,1,3
Temporada2018,Jornada 10,VISITANTE,Hertha BSC,Hamburguer SV,PERDIDO,-11,11,7,1,0,0,0,7
Temporada2018,Jornada 10,LOCAL,Werder Bremen,FC Augsburg,PERDIDO,7,2,4,0,1,0,2,4
Temporada2018,Jornada 10,VISITANTE,Werder Bremen,FC Augsburg,GANADO,-7,1,4,0,1,1,0,8
Temporada2018,Jornada 10,LOCAL,Schalke 04,Wolfsburg,EMPATADO,-9,1,3,0,0,1,0,4
Temporada2018,Jornada 10,VISITANTE,Schalke 04,Wolfsburg,EMPATADO,9,5,5,0,1,3,2,3
Temporada2018,Jornada 10,LOCAL,B. Leverkusen,Köln,GANADO,-9,2,2,0,1,2,1,4
Temporada2018,Jornada 10,VISITANTE,B. Leverkusen,Köln,PERDIDO,9,3,3,0,2,1,0,3
Temporada2018,Jornada 10,LOCAL,Mainz 05,Eintracht,EMPATADO,5,2,5,1,1,0,0,3
Temporada2018,Jornada 10,VISITANTE,Mainz 05,Eintracht,EMPATADO,-5,11,7,1,0,0,0,3
Temporada2018,Jornada 10,LOCAL,Hannover 96,B. Dortmund,GANADO,5,3,3,0,1,1,2,3
Temporada2018,Jornada 10,VISITANTE,Hannover 96,B. Dortmund,PERDIDO,-5,4,4,0,3,1,1,4
Temporada2018,Jornada 10,LOCAL,Stuttgart,SC Freiburg,GANADO,-2,4,7,0,1,2,1,4
Temporada2018,Jornada 10,VISITANTE,Stuttgart,SC Freiburg,PERDIDO,2,1,2,0,1,0,0,4
Temporada2018,Jornada 11,LOCAL,B. Dortmund,Bayern München,PERDIDO,1,3,3,0,1,2,1,3
Temporada2018,Jornada 11,VISITANTE,B. Dortmund,Bayern München,GANADO,-1,2,2,0,1,1,1,4
Temporada2018,Jornada 11,LOCAL,RB Leipzig,Hannover 96,GANADO,-1,3,4,0,1,2,1,3
Temporada2018,Jornada 11,VISITANTE,RB Leipzig,Hannover 96,PERDIDO,1,0,0,0,0,0,0,7
Temporada2018,Jornada 11,LOCAL,Köln,Hoffenheim,PERDIDO,11,2,2,0,2,0,0,3
Temporada2018,Jornada 11,VISITANTE,Köln,Hoffenheim,GANADO,-11,1,2,0,1,1,0,3
Temporada2018,Jornada 11,LOCAL,SC Freiburg,Schalke 04,PERDIDO,10,3,3,0,1,2,2,6
Temporada2018,Jornada 11,VISITANTE,SC Freiburg,Schalke 04,GANADO,-10,2,4,0,0,2,1,7
Temporada2018,Jornada 11,LOCAL,Monchengladbach,Mainz 05,EMPATADO,-7,11,7,1,0,0,0,7
Temporada2018,Jornada 11,VISITANTE,Monchengladbach,Mainz 05,EMPATADO,7,2,6,0,0,2,0,8
Temporada2018,Jornada 11,LOCAL,Eintracht,Werder Bremen,GANADO,-7,11,7,1,0,0,0,7
Temporada2018,Jornada 11,VISITANTE,Eintracht,Werder Bremen,PERDIDO,7,3,5,0,1,1,1,5
Temporada2018,Jornada 11,LOCAL,FC Augsburg,B. Leverkusen,EMPATADO,1,1,5,0,0,1,1,6
Temporada2018,Jornada 11,VISITANTE,FC Augsburg,B. Leverkusen,EMPATADO,-1,1,2,0,1,0,0,7
Temporada2018,Jornada 11,LOCAL,Hamburguer SV,Stuttgart,GANADO,-12,11,7,1,0,0,0,7
Temporada2018,Jornada 11,VISITANTE,Hamburguer SV,Stuttgart,PERDIDO,12,1,6,0,0,1,0,6
Temporada2018,Jornada 11,LOCAL,Wolfsburg,Hertha BSC,EMPATADO,3,3,5,0,1,2,1,8
Temporada2018,Jornada 11,VISITANTE,Wolfsburg,Hertha BSC,EMPATADO,-3,0,1,0,0,0,0,3
Temporada2018,Jornada 12,LOCAL,Bayern München,FC Augsburg,GANADO,-9,3,2,0,2,1,1,14
Temporada2018,Jornada 12,VISITANTE,Bayern München,FC Augsburg,PERDIDO,9,1,5,0,0,1,1,14
Temporada2018,Jornada 12,LOCAL,Hoffenheim,Eintracht,EMPATADO,-2,1,2,0,0,1,0,13
Temporada2018,Jornada 12,VISITANTE,Hoffenheim,Eintracht,EMPATADO,2,11,7,1,0,0,0,15
Temporada2018,Jornada 12,LOCAL,Hertha BSC,Monchengladbach,PERDIDO,3,3,3,0,2,1,2,13
Temporada2018,Jornada 12,VISITANTE,Hertha BSC,Monchengladbach,GANADO,-3,11,7,1,0,0,0,14
Temporada2018,Jornada 12,LOCAL,Werder Bremen,Hannover 96,GANADO,11,0,3,0,0,0,0,16
Temporada2018,Jornada 12,VISITANTE,Werder Bremen,Hannover 96,PERDIDO,-11,5,5,1,3,1,1,15
Temporada2018,Jornada 12,LOCAL,Schalke 04,Hamburguer SV,GANADO,4,0,3,0,0,0,0,15
Temporada2018,Jornada 12,VISITANTE,Schalke 04,Hamburguer SV,PERDIDO,-4,11,7,1,0,0,0,15
Temporada2018,Jornada 12,LOCAL,B. Leverkusen,RB Leipzig,EMPATADO,7,2,2,0,1,1,1,14
Temporada2018,Jornada 12,VISITANTE,B. Leverkusen,RB Leipzig,EMPATADO,-7,5,6,0,2,3,2,14
Temporada2018,Jornada 12,LOCAL,Mainz 05,Köln,GANADO,-5,1,7,0,0,1,0,14
Temporada2018,Jornada 12,VISITANTE,Mainz 05,Köln,PERDIDO,5,4,4,0,2,1,1,13
Temporada2018,Jornada 12,LOCAL,Wolfsburg,SC Freiburg,GANADO,-2,1,5,0,0,1,1,13
Temporada2018,Jornada 12,VISITANTE,Wolfsburg,SC Freiburg,PERDIDO,2,3,2,0,1,3,2,14
Temporada2018,Jornada 12,LOCAL,Stuttgart,B. Dortmund,GANADO,9,3,5,0,1,2,1,13
Temporada2018,Jornada 12,VISITANTE,Stuttgart,B. Dortmund,PERDIDO,-9,4,4,0,1,1,3,13
Temporada2018,Jornada 13,LOCAL,B. Dortmund,Schalke 04,EMPATADO,3,6,5,1,1,2,2,4
Temporada2018,Jornada 13,VISITANTE,B. Dortmund,Schalke 04,EMPATADO,-3,0,2,0,0,0,0,6
Temporada2018,Jornada 13,LOCAL,RB Leipzig,Werder Bremen,GANADO,-13,3,3,0,2,1,1,4
Temporada2018,Jornada 13,VISITANTE,RB Leipzig,Werder Bremen,PERDIDO,13,1,1,0,0,1,0,6
Temporada2018,Jornada 13,LOCAL,Köln,Hertha BSC,PERDIDO,4,4,4,0,2,0,2,3
Temporada2018,Jornada 13,VISITANTE,Köln,Hertha BSC,GANADO,-4,2,2,0,1,0,2,3
Temporada2018,Jornada 13,LOCAL,SC Freiburg,Mainz 05,GANADO,5,2,3,0,0,1,2,7
Temporada2018,Jornada 13,VISITANTE,SC Freiburg,Mainz 05,PERDIDO,-5,4,6,0,2,1,1,7
Temporada2018,Jornada 13,LOCAL,Monchengladbach,Bayern München,GANADO,3,11,7,1,0,0,0,7
Temporada2018,Jornada 13,VISITANTE,Monchengladbach,Bayern München,PERDIDO,-3,2,4,0,1,2,1,3
Temporada2018,Jornada 13,LOCAL,Eintracht,B. Leverkusen,PERDIDO,-2,11,7,1,0,0,0,7
Temporada2018,Jornada 13,VISITANTE,Eintracht,B. Leverkusen,GANADO,2,2,3,0,1,0,1,7
Temporada2018,Jornada 13,LOCAL,FC Augsburg,Wolfsburg,GANADO,-3,1,4,0,0,1,0,7
Temporada2018,Jornada 13,VISITANTE,FC Augsburg,Wolfsburg,PERDIDO,3,1,2,0,0,1,1,7
Temporada2018,Jornada 13,LOCAL,Hamburguer SV,Hoffenheim,GANADO,-6,11,7,1,0,0,0,7
Temporada2018,Jornada 13,VISITANTE,Hamburguer SV,Hoffenheim,PERDIDO,6,2,4,0,0,2,1,3
Temporada2018,Jornada 13,LOCAL,Hannover 96,Stuttgart,EMPATADO,-3,5,4,1,3,1,1,5
Temporada2018,Jornada 13,VISITANTE,Hannover 96,Stuttgart,EMPATADO,3,2,4,0,0,1,2,7
Temporada2018,Jornada 14,LOCAL,Bayern München,Hannover 96,GANADO,-9,4,6,0,2,2,2,7
Temporada2018,Jornada 14,VISITANTE,Bayern München,Hannover 96,PERDIDO,9,3,3,0,0,1,2,8
Temporada2018,Jornada 14,LOCAL,Hoffenheim,RB Leipzig,GANADO,5,5,5,0,2,3,1,6
Temporada2018,Jornada 14,VISITANTE,Hoffenheim,RB Leipzig,PERDIDO,-5,1,1,0,1,0,0,7
Temporada2018,Jornada 14,LOCAL,Hertha BSC,Eintracht,PERDIDO,2,0,0,0,0,0,0,7
Temporada2018,Jornada 14,VISITANTE,Hertha BSC,Eintracht,GANADO,-2,11,7,1,0,0,0,8
Temporada2018,Jornada 14,LOCAL,SC Freiburg,Hamburguer SV,EMPATADO,16,2,3,0,1,1,1,6
Temporada2018,Jornada 14,VISITANTE,SC Freiburg,Hamburguer SV,EMPATADO,-16,11,7,1,0,0,0,5
Temporada2018,Jornada 14,LOCAL,Werder Bremen,Stuttgart,GANADO,5,1,2,0,0,1,0,7
Temporada2018,Jornada 14,VISITANTE,Werder Bremen,Stuttgart,PERDIDO,-5,0,4,0,0,0,0,8
Temporada2018,Jornada 14,LOCAL,Schalke 04,Köln,EMPATADO,-15,2,3,0,1,1,1,7
Temporada2018,Jornada 14,VISITANTE,Schalke 04,Köln,EMPATADO,15,3,4,0,3,0,1,6
Temporada2018,Jornada 14,LOCAL,B. Leverkusen,B. Dortmund,EMPATADO,1,4,3,0,3,1,2,7
Temporada2018,Jornada 14,VISITANTE,B. Leverkusen,B. Dortmund,EMPATADO,-1,4,5,1,1,1,1,7
Temporada2018,Jornada 14,LOCAL,Mainz 05,FC Augsburg,PERDIDO,5,3,4,0,2,1,0,7
Temporada2018,Jornada 14,VISITANTE,Mainz 05,FC Augsburg,GANADO,-5,2,3,0,1,1,0,7
Temporada2018,Jornada 14,LOCAL,Wolfsburg,Monchengladbach,GANADO,10,3,3,0,2,1,0,8
Temporada2018,Jornada 14,VISITANTE,Wolfsburg,Monchengladbach,PERDIDO,-10,11,7,1,0,0,0,8
Temporada2018,Jornada 15,LOCAL,B. Dortmund,Werder Bremen,PERDIDO,-11,4,4,0,0,3,1,3
Temporada2018,Jornada 15,VISITANTE,B. Dortmund,Werder Bremen,GANADO,11,0,2,0,0,0,0,7
Temporada2018,Jornada 15,LOCAL,RB Leipzig,Mainz 05,EMPATADO,-12,5,4,0,3,3,0,3
Temporada2018,Jornada 15,VISITANTE,RB Leipzig,Mainz 05,EMPATADO,12,5,5,0,2,3,1,7
Temporada2018,Jornada 15,LOCAL,Köln,SC Freiburg,PERDIDO,2,2,4,0,2,0,1,3
Temporada2018,Jornada 15,VISITANTE,Köln,SC Freiburg,GANADO,-2,1,2,0,1,0,0,9
Temporada2018,Jornada 15,LOCAL,Monchengladbach,Schalke 04,EMPATADO,1,11,7,1,0,0,0,6
Temporada2018,Jornada 15,VISITANTE,Monchengladbach,Schalke 04,EMPATADO,-1,3,6,0,1,0,2,7
Temporada2018,Jornada 15,LOCAL,Eintracht,Bayern München,PERDIDO,7,11,7,1,0,0,0,6
Temporada2018,Jornada 15,VISITANTE,Eintracht,Bayern München,GANADO,-7,3,4,1,1,0,1,4
Temporada2018,Jornada 15,LOCAL,FC Augsburg,Hertha BSC,EMPATADO,-5,2,3,0,1,1,0,8
Temporada2018,Jornada 15,VISITANTE,FC Augsburg,Hertha BSC,EMPATADO,5,1,2,0,1,1,0,3
Temporada2018,Jornada 15,LOCAL,Hamburguer SV,Wolfsburg,EMPATADO,-11,11,7,1,0,0,0,8
Temporada2018,Jornada 15,VISITANTE,Hamburguer SV,Wolfsburg,EMPATADO,11,2,3,0,1,1,0,6
Temporada2018,Jornada 15,LOCAL,Hannover 96,Hoffenheim,GANADO,5,2,2,0,1,1,1,8
Temporada2018,Jornada 15,VISITANTE,Hannover 96,Hoffenheim,PERDIDO,-5,2,2,0,2,0,1,3
Temporada2018,Jornada 15,LOCAL,Stuttgart,B. Leverkusen,PERDIDO,4,3,4,0,1,0,2,6
Temporada2018,Jornada 15,VISITANTE,Stuttgart,B. Leverkusen,GANADO,-4,3,3,0,2,1,1,6
Temporada2018,Jornada 16,LOCAL,Bayern München,Köln,GANADO,-17,4,5,0,1,2,1,4
Temporada2018,Jornada 16,VISITANTE,Bayern München,Köln,PERDIDO,17,2,3,0,2,0,1,3
Temporada2018,Jornada 16,LOCAL,Hoffenheim,Stuttgart,GANADO,-7,3,3,0,2,2,1,3
Temporada2018,Jornada 16,VISITANTE,Hoffenheim,Stuttgart,PERDIDO,7,2,4,0,1,1,1,5
Temporada2018,Jornada 16,LOCAL,Hertha BSC,Hannover 96,GANADO,2,5,6,0,2,2,2,3
Temporada2018,Jornada 16,VISITANTE,Hertha BSC,Hannover 96,PERDIDO,-2,2,2,0,1,1,1,3
