Liga,Temporada,Jornada,Equipo,Posicion,Puntos,Goles a Favor,Goles en Contra,Local/Visitante,Resultado,Goles en Partido,Cambios realizados partido,Cambios realizados acumulados,Cambios realizados portero partido,Cambios realizados portero acumulados,Cambios realizados defensa partido,Cambios realizados defensa acumulados,Cambios realizados centrocampista partido,Cambios realizados centrocampista acumulados,Cambios realizados delantero partido,Cambios realizados delantero acumulados,Media minuto cambio partido,Media minuto cambio acumulado,Cambio jugador más asistencias partido,Cambio jugador más goles partido,Cambio jugador lesion partido,Cambio jugador amarilla partido,Cambio jugador roja partido,Titulares cambiados respecto jornada anterior,Cambio goleador jornada anterior,Cambio amarilla jornada anterior,Cambio roja jornada anterior,Cambio lesion jornada anterior,Lesiones en partido,Lesiones acumuladas,Amarillas partido,Amarillas acumuladas,Rojas partido,Rojas acumuladas,Posicion Local prepartido,Puntos local prepartido,Rival,Posicion rival,Puntos rival,Edad media,Peso medio,Altura media,Jornada intermedia
La Liga Santander,Temporada2019,Jornada 23,Real Betis,7,32,26,29,VISITANTE,3 - 0, 0,3,65,0,0,1,20,1,23,1,10,61,69,0,0,0,1,0,5,1,1,0,1,0,7,2,49,1,0,7,32,Leganés,13,26,27,76,182,1
La Liga Santander,Temporada2019,Jornada 23,Valencia,8,31,24,20,LOCAL,0 - 0,0 ,3,63,0,0,0,12,2,27,1,21,67,66,0,0,0,1,0,5,1,0,0,0,0,9,2,54,0,1,8,30,Real Sociedad,9,30,28,76,180,1
La Liga Santander,Temporada2019,Jornada 23,Real Sociedad,9,31,27,25,VISITANTE,0 - 0, 0,3,64,0,0,1,9,1,28,1,27,66,69,0,0,1,1,0,1,1,0,0,0,2,6,4,47,0,3,9,30,Valencia,8,30,25,76,182,0
La Liga Santander,Temporada2019,Jornada 23,Eibar,10,30,31,32,VISITANTE,2 - 2, 2,3,65,0,0,1,11,0,24,2,28,71,72,0,0,1,0,0,1,1,0,0,0,1,10,1,44,0,2,10,29,Sevilla,4,36,30,73,178,0
La Liga Santander,Temporada2019,Jornada 23,Leganés,11,29,25,27,LOCAL,3 - 0,3 ,3,64,0,1,1,13,1,27,1,19,77,72,0,0,0,1,0,1,1,0,1,0,0,11,4,60,0,3,13,26,Real Betis,7,32,27,75,182,0
La Liga Santander,Temporada2019,Jornada 23,Espanyol,12,28,27,37,LOCAL,2 - 1,2 ,3,66,0,0,0,8,0,18,3,31,62,71,0,0,1,0,0,3,1,1,0,0,1,4,0,54,0,0,14,25,Rayo Vallecano,18,23,28,74,179,0
La Liga Santander,Temporada2019,Jornada 23,Levante,13,27,32,42,VISITANTE,2 - 0, 0,3,66,0,0,1,14,1,20,1,22,71,71,0,0,0,1,0,4,1,1,0,1,0,8,2,63,0,4,11,27,Alavés,6,32,27,72,179,0
La Liga Santander,Temporada2019,Jornada 23,Athletic Bilbao,14,27,23,28,LOCAL,0 - 0,0 ,3,66,0,0,0,9,1,24,1,28,69,70,0,0,0,0,0,5,1,1,0,0,0,9,2,72,1,4,12,26,Barcelona,1,50,29,76,181,0
La Liga Santander,Temporada2019,Jornada 23,Real Valladolid,15,26,19,28,LOCAL,0 - 0,0 ,3,66,0,0,1,11,2,19,0,29,79,72,0,0,0,1,0,4,1,1,0,0,0,6,3,48,0,0,15,25,Villarreal,19,19,29,70,178,0
La Liga Santander,Temporada2019,Jornada 23,Celta de Vigo,16,24,35,39,VISITANTE,3 - 1, 1,3,64,0,0,2,3,1,39,0,19,67,71,0,0,1,0,0,2,1,1,0,1,1,4,1,51,1,4,16,24,Getafe,5,32,25,74,181,0
La Liga Santander,Temporada2019,Jornada 23,Girona,17,24,23,33,LOCAL,0 - 2,0 ,3,64,0,1,0,15,2,24,1,23,54,70,0,0,0,1,0,3,1,1,0,0,0,9,1,44,1,2,17,24,Huesca,20,15,26,73,181,0
La Liga Santander,Temporada2019,Jornada 23,Rayo Vallecano,18,23,27,40,VISITANTE,2 - 1, 1,3,64,0,0,0,1,1,29,2,34,67,69,0,0,1,0,0,2,1,1,0,0,1,5,2,60,0,4,18,23,Espanyol,14,25,26,73,181,0
La Liga Santander,Temporada2019,Jornada 23,Villarreal,19,20,23,31,VISITANTE,0 - 0, 0,3,64,0,0,1,13,1,29,1,20,80,70,0,0,0,0,0,0,0,0,0,0,0,3,2,59,0,2,19,19,Real Valladolid,15,25,29,71,181,0
La Liga Santander,Temporada2019,Jornada 23,Huesca,20,18,23,39,VISITANTE,0 - 2, 2,3,66,0,0,1,10,1,23,0,22,64,68,0,0,1,0,0,2,1,1,0,0,1,6,1,63,0,0,20,15,Girona,17,24,28,75,181,0
La Liga Santander,Temporada2019,Jornada 24,Barcelona,1,54,61,23,LOCAL,1 - 0,1 ,3,67,0,0,0,8,1,42,2,16,68,69,0,0,0,0,0,5,0,0,0,0,0,4,1,43,0,2,1,51,Real Valladolid,15,26,29,74,180,0
La Liga Santander,Temporada2019,Jornada 24,Atlético Madrid,2,47,34,17,VISITANTE,0 - 1, 1,3,63,0,0,0,15,2,21,1,26,65,64,0,0,0,0,0,3,1,1,1,0,0,8,1,66,0,2,3,44,Rayo Vallecano,18,23,27,77,183,0
La Liga Santander,Temporada2019,Jornada 24,Real Madrid,3,45,41,29,LOCAL,1 - 2,1 ,3,68,0,0,0,11,2,33,1,24,66,67,0,0,0,0,0,4,1,1,0,0,0,12,1,42,1,2,2,45,Girona,17,24,27,75,182,1
La Liga Santander,Temporada2019,Jornada 24,Sevilla,4,37,38,28,VISITANTE,3 - 0, 0,3,66,0,0,2,22,1,27,0,16,52,70,0,0,0,0,0,5,1,0,1,0,0,10,1,65,0,3,4,37,Villarreal,19,20,27,75,181,1
La Liga Santander,Temporada2019,Jornada 24,Getafe,5,36,30,21,VISITANTE,2 - 2, 2,3,68,0,0,1,11,1,14,1,41,82,72,0,0,0,0,0,3,0,0,0,0,0,6,2,66,0,4,5,35,Eibar,10,30,28,74,180,0
La Liga Santander,Temporada2019,Jornada 24,Alavés,6,36,25,28,VISITANTE,1 - 1, 1,3,69,0,0,1,7,2,23,0,22,67,73,0,0,0,1,0,0,0,0,0,0,0,6,1,59,0,1,6,35,Real Betis,7,32,28,73,179,0
La Liga Santander,Temporada2019,Jornada 24,Real Sociedad,7,34,30,25,LOCAL,3 - 0,3 ,3,67,0,0,0,10,1,29,2,28,76,69,0,0,0,1,0,2,1,1,0,0,0,8,4,51,0,3,9,31,Leganés,11,29,25,77,183,0
La Liga Santander,Temporada2019,Jornada 24,Real Betis,8,33,27,30,LOCAL,1 - 1,1 ,3,68,0,0,1,21,1,24,1,11,69,69,0,0,0,1,0,5,1,0,1,0,0,7,4,51,0,1,7,32,Alavés,6,35,27,71,180,1
La Liga Santander,Temporada2019,Jornada 24,Valencia,9,32,24,20,LOCAL,0 - 0,0 ,3,66,0,0,0,12,2,29,1,22,67,66,0,0,0,1,0,4,1,1,0,0,0,9,2,56,0,1,8,31,Espanyol,12,28,28,74,180,1
La Liga Santander,Temporada2019,Jornada 24,Eibar,10,31,33,34,LOCAL,2 - 2,2 ,3,68,0,0,1,12,1,24,1,30,68,72,0,0,0,0,0,1,1,0,0,1,0,11,2,45,0,2,10,30,Getafe,5,35,30,73,178,0
La Liga Santander,Temporada2019,Jornada 24,Levante,11,30,36,43,VISITANTE,1 - 4, 4,3,69,0,0,1,15,1,21,1,23,73,71,0,0,1,1,0,5,1,1,0,0,1,8,1,65,0,4,13,27,Celta de Vigo,16,24,26,70,178,0
La Liga Santander,Temporada2019,Jornada 24,Athletic Bilbao,12,30,24,28,VISITANTE,0 - 1, 1,3,69,0,0,0,9,1,25,1,29,75,70,0,0,0,0,0,3,1,1,1,0,0,9,1,74,0,5,14,27,Huesca,20,18,29,75,180,0
La Liga Santander,Temporada2019,Jornada 24,Espanyol,13,29,27,37,VISITANTE,0 - 0, 0,3,69,0,0,0,8,1,18,2,34,71,70,0,0,0,0,0,4,1,0,0,1,0,5,2,54,1,0,12,28,Valencia,8,31,28,73,181,0
La Liga Santander,Temporada2019,Jornada 24,Leganés,14,29,25,30,VISITANTE,3 - 0, 0,3,67,0,1,1,14,1,28,1,20,75,72,0,0,0,0,0,0,0,0,0,0,0,11,2,64,0,3,11,29,Real Sociedad,9,31,27,75,182,0
La Liga Santander,Temporada2019,Jornada 24,Girona,15,27,25,34,VISITANTE,1 - 2, 2,3,67,0,1,1,15,1,26,1,24,58,70,0,0,0,1,0,4,1,0,1,0,0,9,2,45,0,3,17,24,Real Madrid,2,45,27,73,182,0
La Liga Santander,Temporada2019,Jornada 24,Real Valladolid,16,26,19,29,VISITANTE,1 - 0, 0,2,69,0,0,0,12,0,21,2,29,73,73,0,0,1,1,0,5,1,1,0,0,1,6,3,51,0,0,15,26,Barcelona,1,51,27,70,178,0
La Liga Santander,Temporada2019,Jornada 24,Celta de Vigo,17,24,36,43,LOCAL,1 - 4,1 ,2,67,0,0,0,5,2,40,0,19,58,71,0,0,0,0,0,2,1,0,1,0,0,5,1,52,1,5,16,24,Levante,13,27,26,73,181,0
La Liga Santander,Temporada2019,Jornada 24,Villarreal,18,23,26,31,LOCAL,3 - 0,3 ,3,67,0,0,1,14,1,30,1,21,55,71,0,0,1,1,0,4,1,0,0,0,1,3,4,61,0,2,19,20,Sevilla,4,37,30,73,181,1
La Liga Santander,Temporada2019,Jornada 24,Rayo Vallecano,19,23,27,41,LOCAL,0 - 1,0 ,3,67,0,0,0,1,2,30,1,36,63,69,0,0,0,0,0,4,1,1,0,1,0,6,0,62,0,4,18,23,Atlético Madrid,3,44,28,74,183,0
La Liga Santander,Temporada2019,Jornada 24,Huesca,20,18,23,40,LOCAL,0 - 1,0 ,3,69,0,0,1,11,1,24,0,22,66,68,0,0,0,1,0,2,1,0,0,1,0,7,5,64,0,0,20,18,Athletic Bilbao,14,27,27,74,182,0
La Liga Santander,Temporada2019,Jornada 25,Barcelona,1,57,65,25,VISITANTE,2 - 4, 4,3,70,0,0,1,8,2,43,0,18,57,69,0,0,0,0,0,5,1,0,0,0,0,4,1,44,0,2,1,54,Sevilla,4,37,29,75,180,1
La Liga Santander,Temporada2019,Jornada 25,Atlético Madrid,2,50,36,17,LOCAL,2 - 0,2 ,3,66,0,0,0,15,2,23,1,27,70,64,0,0,0,0,0,3,0,0,0,0,0,8,0,67,0,2,2,47,Villarreal,18,23,27,76,182,1
La Liga Santander,Temporada2019,Jornada 25,Real Madrid,3,48,43,30,VISITANTE,1 - 2, 2,3,71,0,0,0,11,1,35,2,25,75,67,0,0,0,0,0,5,1,0,1,0,0,12,1,43,1,3,3,45,Levante,11,30,27,73,181,0
La Liga Santander,Temporada2019,Jornada 25,Getafe,4,39,32,22,LOCAL,2 - 1,2 ,3,71,0,0,0,12,0,15,3,42,82,72,0,0,0,0,0,2,0,0,0,0,0,6,2,68,0,4,5,36,Rayo Vallecano,19,23,29,74,180,0
La Liga Santander,Temporada2019,Jornada 25,Sevilla,5,37,40,32,LOCAL,2 - 4,2 ,3,69,0,0,2,24,1,28,0,16,56,69,0,0,1,1,0,5,0,0,0,0,1,10,6,66,0,3,4,37,Barcelona,1,54,28,74,179,1
La Liga Santander,Temporada2019,Jornada 25,Alavés,6,37,25,28,LOCAL,0 - 0,0 ,3,72,0,0,0,8,2,25,1,22,76,73,0,0,0,0,0,1,0,0,0,0,0,6,2,60,0,1,6,36,Celta de Vigo,17,24,28,74,180,0
La Liga Santander,Temporada2019,Jornada 25,Real Betis,7,36,29,30,VISITANTE,0 - 2, 2,3,71,0,0,1,22,1,25,1,12,52,69,0,0,1,0,0,4,1,0,0,0,2,7,2,55,0,1,8,33,Real Valladolid,16,26,27,74,181,1
La Liga Santander,Temporada2019,Jornada 25,Real Sociedad,8,35,30,25,VISITANTE,0 - 0, 0,3,70,0,0,0,10,2,30,1,30,80,69,0,0,0,1,0,4,1,1,0,0,0,8,1,55,0,3,7,34,Girona,15,27,25,74,180,0
La Liga Santander,Temporada2019,Jornada 25,Valencia,9,33,25,21,VISITANTE,1 - 1, 1,3,69,0,0,1,12,1,31,1,23,76,66,0,0,1,1,0,5,1,0,0,0,1,9,3,58,0,1,9,32,Leganés,14,29,27,74,181,1
La Liga Santander,Temporada2019,Jornada 25,Athletic Bilbao,10,33,25,28,LOCAL,1 - 0,1 ,3,72,0,0,0,9,2,26,1,30,74,70,0,0,1,1,0,2,1,0,0,0,1,9,3,75,0,5,12,30,Eibar,10,31,29,75,180,0
La Liga Santander,Temporada2019,Jornada 25,Eibar,11,31,33,35,VISITANTE,1 - 0, 0,3,71,0,0,1,13,1,25,1,31,67,71,0,0,0,1,0,1,0,0,0,0,0,11,4,47,0,2,10,31,Athletic Bilbao,12,30,30,73,179,0
La Liga Santander,Temporada2019,Jornada 25,Espanyol,12,30,28,38,LOCAL,1 - 1,1 ,3,72,0,0,1,8,2,19,0,36,68,70,0,0,0,1,0,1,1,0,1,0,0,5,2,56,0,1,13,29,Huesca,20,18,28,73,181,0
La Liga Santander,Temporada2019,Jornada 25,Levante,13,30,37,45,LOCAL,1 - 2,1 ,3,72,0,0,0,16,2,22,1,24,74,71,0,0,0,1,1,2,1,0,0,1,0,9,3,66,1,4,11,30,Real Madrid,3,45,26,70,178,0
La Liga Santander,Temporada2019,Jornada 25,Leganés,14,30,26,31,LOCAL,1 - 1,1 ,3,70,0,1,2,15,1,29,0,21,72,72,0,0,0,1,0,3,1,0,0,0,0,11,5,66,0,3,14,29,Valencia,9,32,27,77,183,0
La Liga Santander,Temporada2019,Jornada 25,Girona,15,28,25,34,LOCAL,0 - 0,0 ,3,70,0,1,0,16,1,27,2,25,74,69,0,0,0,1,0,2,0,0,0,0,0,9,4,47,0,3,15,27,Real Sociedad,7,34,27,73,182,0
La Liga Santander,Temporada2019,Jornada 25,Real Valladolid,16,26,19,31,LOCAL,0 - 2,0 ,3,71,0,0,0,12,3,21,0,31,66,73,0,0,0,0,0,4,0,0,0,0,0,7,1,54,0,0,16,26,Real Betis,8,33,29,71,178,0
La Liga Santander,Temporada2019,Jornada 25,Celta de Vigo,17,25,36,43,VISITANTE,0 - 0, 0,3,69,0,0,0,5,3,42,0,19,74,71,0,0,0,1,0,4,1,0,1,0,0,5,2,53,0,6,17,24,Alavés,6,36,25,75,182,0
La Liga Santander,Temporada2019,Jornada 25,Villarreal,18,23,26,33,VISITANTE,2 - 0, 0,3,70,0,0,1,15,1,31,1,22,66,70,0,0,0,1,0,1,1,0,0,1,0,4,3,65,0,2,18,23,Atlético Madrid,2,47,29,73,181,1
La Liga Santander,Temporada2019,Jornada 25,Rayo Vallecano,19,23,28,43,VISITANTE,2 - 1, 1,3,70,0,0,1,1,1,32,1,37,61,69,0,0,0,1,0,2,1,0,0,0,0,6,1,62,0,4,19,23,Getafe,5,36,27,73,182,0
La Liga Santander,Temporada2019,Jornada 25,Huesca,20,19,24,41,VISITANTE,1 - 1, 1,3,72,0,0,0,12,2,25,0,22,73,67,0,0,1,1,0,2,1,1,0,0,1,7,4,69,0,0,20,18,Espanyol,13,29,27,74,181,0
La Liga Santander,Temporada2019,Jornada 26,Barcelona,1,60,66,25,VISITANTE,0 - 1, 1,3,73,0,0,0,9,2,45,1,18,80,68,0,0,0,1,0,4,0,0,0,0,0,4,2,45,0,2,1,57,Real Madrid,3,48,28,74,180,1
La Liga Santander,Temporada2019,Jornada 26,Atlético Madrid,2,53,38,17,VISITANTE,0 - 2, 2,3,69,0,0,1,15,1,25,1,28,58,64,0,0,1,0,0,2,0,0,0,0,1,8,2,67,1,2,2,50,Real Sociedad,8,35,28,76,182,0
La Liga Santander,Temporada2019,Jornada 26,Real Madrid,3,48,43,31,LOCAL,0 - 1,0 ,3,74,0,0,0,11,2,36,1,27,63,67,0,0,0,1,0,2,1,0,1,0,0,12,3,44,0,4,3,48,Barcelona,1,57,28,73,182,1
La Liga Santander,Temporada2019,Jornada 26,Getafe,4,42,34,23,VISITANTE,1 - 2, 2,3,74,0,0,0,12,1,15,2,45,74,72,0,0,0,1,0,2,1,1,0,0,0,6,2,70,0,4,4,39,Real Betis,7,36,27,76,181,0
La Liga Santander,Temporada2019,Jornada 26,Alavés,5,40,27,29,VISITANTE,1 - 2, 2,3,75,0,0,0,8,2,27,1,23,77,73,0,0,0,0,0,2,1,1,0,0,0,6,3,62,0,1,6,37,Villarreal,18,23,27,74,181,0
La Liga Santander,Temporada2019,Jornada 26,Sevilla,6,37,41,34,VISITANTE,2 - 1, 1,3,72,0,0,1,26,1,29,1,16,66,69,0,0,0,1,0,1,0,0,0,0,0,11,4,72,0,3,5,37,Huesca,20,19,28,73,179,0
La Liga Santander,Temporada2019,Jornada 26,Valencia,7,36,27,21,LOCAL,2 - 0,2 ,3,72,0,0,0,13,1,32,2,24,75,67,0,0,0,0,0,5,1,0,0,0,0,10,0,61,0,1,9,33,Athletic Bilbao,10,33,27,75,182,1
La Liga Santander,Temporada2019,Jornada 26,Real Betis,8,36,30,32,LOCAL,1 - 2,1 ,3,74,0,0,1,23,0,26,2,13,52,68,0,0,0,1,0,4,1,0,0,0,0,9,2,57,0,1,7,36,Getafe,4,39,28,72,182,1
La Liga Santander,Temporada2019,Jornada 26,Real Sociedad,9,35,30,27,LOCAL,0 - 2,0 ,3,73,0,0,0,10,2,32,1,31,56,70,0,0,1,0,0,2,1,0,0,0,1,8,1,56,0,3,8,35,Atlético Madrid,2,50,25,76,182,0
La Liga Santander,Temporada2019,Jornada 26,Eibar,10,34,34,35,LOCAL,1 - 0,1 ,3,74,0,0,1,14,2,26,0,32,73,71,0,0,0,0,0,3,0,0,0,0,0,11,1,51,0,2,11,31,Celta de Vigo,17,25,30,73,179,0
La Liga Santander,Temporada2019,Jornada 26,Espanyol,11,33,31,39,LOCAL,3 - 1,3 ,3,75,0,0,0,9,1,21,2,36,54,70,0,0,1,0,0,1,0,0,0,0,1,5,2,58,0,1,12,30,Real Valladolid,16,26,28,73,181,0
La Liga Santander,Temporada2019,Jornada 26,Athletic Bilbao,12,33,25,30,VISITANTE,2 - 0, 0,3,75,0,0,0,9,2,28,1,31,70,70,0,0,0,1,0,1,1,0,0,0,0,10,3,78,0,5,10,33,Valencia,9,33,29,75,180,0
La Liga Santander,Temporada2019,Jornada 26,Leganés,13,33,27,31,LOCAL,1 - 0,1 ,3,73,0,1,2,17,0,30,1,21,73,72,0,0,1,1,0,3,1,1,0,0,1,11,6,71,0,3,14,30,Levante,13,30,28,76,184,0
La Liga Santander,Temporada2019,Jornada 26,Girona,14,31,27,34,VISITANTE,0 - 2, 2,3,73,0,1,1,16,1,28,1,27,81,69,0,0,1,1,0,4,1,0,0,0,1,9,4,51,0,3,15,28,Rayo Vallecano,19,23,29,73,182,0
La Liga Santander,Temporada2019,Jornada 26,Levante,15,30,37,46,VISITANTE,1 - 0, 0,2,75,0,0,1,16,0,24,1,25,70,71,0,0,0,1,0,2,1,0,1,0,0,9,4,69,0,5,13,30,Leganés,14,30,25,68,178,0
La Liga Santander,Temporada2019,Jornada 26,Real Valladolid,16,26,20,34,VISITANTE,3 - 1, 1,3,74,0,0,1,12,1,24,1,31,61,72,0,0,1,0,0,4,1,0,0,0,1,7,2,55,0,0,16,26,Espanyol,12,30,29,72,180,0
La Liga Santander,Temporada2019,Jornada 26,Celta de Vigo,17,25,36,44,VISITANTE,1 - 0, 0,3,72,0,0,1,5,2,45,0,19,73,71,0,0,0,1,0,0,0,0,0,0,0,5,1,55,0,6,17,25,Eibar,11,31,25,75,182,0
La Liga Santander,Temporada2019,Jornada 26,Villarreal,18,23,27,35,LOCAL,1 - 2,1 ,3,73,0,0,1,16,1,32,1,23,72,70,0,0,0,0,0,1,1,1,0,0,0,4,2,68,0,2,18,23,Alavés,6,37,29,73,181,0
La Liga Santander,Temporada2019,Jornada 26,Rayo Vallecano,19,23,28,45,LOCAL,0 - 2,0 ,3,73,0,0,0,2,2,33,1,38,65,68,0,0,0,1,0,3,1,0,0,0,0,6,3,63,1,4,19,23,Girona,15,28,27,74,181,0
La Liga Santander,Temporada2019,Jornada 26,Huesca,20,22,26,42,LOCAL,2 - 1,2 ,3,75,0,0,1,12,2,27,0,22,63,68,0,0,1,1,0,3,1,1,0,1,1,8,4,73,0,0,20,19,Sevilla,5,37,28,72,179,0
La Liga Santander,Temporada2019,Jornada 27,Barcelona,1,63,69,26,LOCAL,3 - 1,3 ,3,76,0,0,0,9,3,47,0,19,70,69,0,0,0,1,0,4,1,1,0,0,0,4,1,47,0,2,1,60,Rayo Vallecano,19,23,29,74,179,0
La Liga Santander,Temporada2019,Jornada 27,Atlético Madrid,2,56,39,17,LOCAL,1 - 0,1 ,3,72,0,0,1,16,0,26,2,29,55,64,0,0,0,1,0,7,1,1,1,1,0,9,2,69,0,3,2,53,Leganés,13,33,26,77,182,0
La Liga Santander,Temporada2019,Jornada 27,Real Madrid,3,51,47,32,VISITANTE,1 - 4, 4,3,77,0,0,2,11,1,38,0,28,83,67,0,0,0,1,0,4,1,1,0,0,0,12,4,47,1,4,3,48,Real Valladolid,16,26,27,74,182,1
La Liga Santander,Temporada2019,Jornada 27,Getafe,4,45,36,24,LOCAL,2 - 1,2 ,3,77,0,0,1,12,0,16,2,47,67,73,0,0,0,0,0,3,1,0,0,0,0,6,0,72,0,4,4,42,Huesca,20,22,28,72,178,0
La Liga Santander,Temporada2019,Jornada 27,Alavés,5,41,28,30,LOCAL,1 - 1,1 ,3,78,0,0,1,8,1,29,1,24,68,73,0,0,1,1,0,2,0,0,0,0,1,6,1,65,0,1,5,40,Eibar,10,34,28,75,180,0
La Liga Santander,Temporada2019,Jornada 27,Sevilla,6,40,46,36,LOCAL,5 - 2,5 ,3,75,0,0,0,27,1,30,2,17,73,69,0,0,0,1,0,4,1,1,0,0,0,11,2,76,0,3,6,37,Real Sociedad,9,35,28,72,176,1
La Liga Santander,Temporada2019,Jornada 27,Valencia,7,39,30,23,VISITANTE,2 - 3, 3,3,75,0,0,0,13,0,33,3,26,66,67,0,0,0,1,0,4,0,0,0,0,0,10,2,61,1,1,7,36,Girona,14,31,27,74,181,1
La Liga Santander,Temporada2019,Jornada 27,Real Betis,8,39,31,32,VISITANTE,0 - 1, 1,3,77,0,0,1,24,2,26,0,15,77,67,0,0,1,0,0,4,1,0,0,0,1,9,0,59,0,1,8,36,Celta de Vigo,17,25,28,72,180,0
La Liga Santander,Temporada2019,Jornada 27,Eibar,9,35,35,36,VISITANTE,1 - 1, 1,2,77,0,0,0,15,1,28,1,32,62,71,0,0,0,1,0,2,1,0,0,0,0,11,1,52,0,2,10,34,Alavés,5,40,30,74,180,0
La Liga Santander,Temporada2019,Jornada 27,Real Sociedad,10,35,32,32,VISITANTE,5 - 2, 2,3,76,0,0,1,10,1,34,1,32,52,69,0,0,1,1,0,3,1,0,0,1,1,9,2,57,0,3,9,35,Sevilla,6,37,25,73,180,0
La Liga Santander,Temporada2019,Jornada 27,Espanyol,11,34,32,40,VISITANTE,1 - 1, 1,3,78,0,0,0,9,0,22,3,38,71,70,0,0,0,1,0,4,1,1,0,1,0,6,5,60,0,1,11,33,Athletic Bilbao,12,33,29,74,181,0
La Liga Santander,Temporada2019,Jornada 27,Athletic Bilbao,12,34,26,31,LOCAL,1 - 1,1 ,3,78,0,0,0,9,1,30,1,32,61,70,0,0,0,1,0,2,0,0,0,0,0,10,3,81,0,5,12,33,Espanyol,11,33,28,76,181,0
La Liga Santander,Temporada2019,Jornada 27,Leganés,13,33,27,32,VISITANTE,1 - 0, 0,3,76,0,1,1,19,1,30,1,22,72,72,0,0,0,1,0,5,1,1,0,1,0,12,2,77,0,3,13,33,Atlético Madrid,2,53,25,75,185,0
La Liga Santander,Temporada2019,Jornada 27,Girona,14,31,29,37,LOCAL,2 - 3,2 ,3,76,0,1,2,17,1,29,0,28,73,70,0,0,0,0,0,2,1,0,0,0,0,10,1,55,0,3,14,31,Valencia,7,36,28,73,181,0
La Liga Santander,Temporada2019,Jornada 27,Levante,15,30,37,48,LOCAL,0 - 2,0 ,3,77,0,0,0,17,2,24,1,26,81,71,0,0,0,1,0,3,1,1,0,0,0,9,3,73,0,5,15,30,Villarreal,18,23,27,70,178,0
La Liga Santander,Temporada2019,Jornada 27,Real Valladolid,16,26,21,38,LOCAL,1 - 4,1 ,3,77,0,0,0,13,2,25,1,32,74,72,0,0,0,0,0,3,1,0,0,1,0,8,1,57,0,0,16,26,Real Madrid,3,48,28,69,177,0
La Liga Santander,Temporada2019,Jornada 27,Villarreal,17,26,29,35,VISITANTE,0 - 2, 2,3,76,0,0,1,17,1,33,1,24,72,70,0,0,1,1,0,3,1,1,0,0,1,4,5,70,0,2,18,23,Levante,15,30,28,73,181,1
La Liga Santander,Temporada2019,Jornada 27,Celta de Vigo,18,25,36,45,LOCAL,0 - 1,0 ,3,75,0,0,0,6,3,47,0,19,79,71,0,0,0,1,0,2,0,0,0,0,0,5,3,56,0,6,17,25,Real Betis,8,36,25,74,180,0
La Liga Santander,Temporada2019,Jornada 27,Rayo Vallecano,19,23,29,48,VISITANTE,3 - 1, 1,2,76,0,0,1,2,0,35,1,39,72,68,0,0,0,0,0,4,1,0,1,0,0,6,2,66,0,5,19,23,Barcelona,1,60,26,75,182,0
La Liga Santander,Temporada2019,Jornada 27,Huesca,20,22,27,44,VISITANTE,2 - 1, 1,2,78,0,0,0,13,1,29,0,22,69,68,0,0,0,0,0,2,1,1,0,1,0,9,4,77,0,0,20,22,Getafe,4,42,28,72,179,0
La Liga Santander,Temporada2019,Jornada 28,Barcelona,1,66,73,27,VISITANTE,1 - 4, 4,3,79,0,0,0,9,2,50,1,19,80,69,0,0,1,1,0,3,0,0,0,0,1,4,2,48,0,2,1,63,Real Betis,8,39,29,75,180,1
La Liga Santander,Temporada2019,Jornada 28,Atlético Madrid,2,56,39,19,VISITANTE,2 - 0, 0,1,75,0,0,1,17,0,26,0,31,80,63,0,0,0,0,0,6,1,0,0,0,0,9,1,71,0,3,2,56,Athletic Bilbao,12,34,28,78,184,1
La Liga Santander,Temporada2019,Jornada 28,Real Madrid,3,54,49,32,LOCAL,2 - 0,2 ,3,80,0,0,0,13,2,39,1,28,73,68,0,0,0,0,0,5,1,0,1,0,0,12,1,51,0,5,3,51,Celta de Vigo,18,25,29,74,181,0
La Liga Santander,Temporada2019,Jornada 28,Getafe,4,46,36,24,VISITANTE,0 - 0, 0,3,80,0,0,2,13,1,16,0,49,77,72,0,0,0,1,0,3,0,0,0,0,0,6,4,72,0,4,4,45,Valencia,7,39,28,76,182,0
La Liga Santander,Temporada2019,Jornada 28,Alavés,5,44,31,31,VISITANTE,1 - 3, 3,3,81,0,0,0,9,2,30,1,25,78,73,0,0,0,0,0,1,1,0,0,1,0,7,3,66,0,1,5,41,Huesca,20,22,27,75,181,0
La Liga Santander,Temporada2019,Jornada 28,Sevilla,6,43,47,36,VISITANTE,0 - 1, 1,3,78,0,0,0,27,2,31,1,19,72,69,0,0,0,0,0,4,1,0,0,0,0,11,2,78,1,3,6,40,Espanyol,11,34,28,73,179,1
La Liga Santander,Temporada2019,Jornada 28,Valencia,7,40,30,23,LOCAL,0 - 0,0 ,2,78,0,0,0,13,1,33,1,29,72,67,0,0,0,1,0,3,1,0,1,0,0,10,3,63,0,2,7,39,Getafe,4,45,26,72,181,1
La Liga Santander,Temporada2019,Jornada 28,Real Betis,8,39,32,36,LOCAL,1 - 4,1 ,3,80,0,0,0,25,3,28,0,15,70,68,0,0,0,0,0,1,1,0,0,1,0,10,1,59,0,1,8,39,Barcelona,1,63,28,71,180,0
La Liga Santander,Temporada2019,Jornada 28,Athletic Bilbao,9,37,28,31,LOCAL,2 - 0,2 ,3,81,0,0,0,9,1,31,2,33,82,70,0,0,0,1,0,2,1,1,0,0,0,10,3,84,0,5,12,34,Atlético Madrid,2,56,28,75,181,0
