partidos_temporada,partidos_jornada,partidos_fecha,partidos_foto_local,partidos_equipo_local,partidos_resultado,partidos_foto_visitante,partidos_equipo_visitante
Temporada2019,Jornada 29,31 Mar 19,https://thumb.resfu.com/img_data/escudos/small/1174.jpg?size=37x&5,Frosinone,0 - 1,https://thumb.resfu.com/img_data/escudos/small/2376.jpg?size=37x&5,SPAL
Temporada2019,Jornada 29,31 Mar 19,https://thumb.resfu.com/img_data/escudos/small/1142.jpg?size=37x&5,Fiorentina,1 - 1,https://thumb.resfu.com/img_data/escudos/small/2508.jpg?size=37x&5,Torino
Temporada2019,Jornada 30,04 Abr 19,https://thumb.resfu.com/img_data/escudos/small/339.jpg?size=37x&5,Atalanta,4 - 1,https://thumb.resfu.com/img_data/escudos/small/522.jpg?size=37x&5,Bologna
Temporada2019,Jornada 30,04 Abr 19,https://thumb.resfu.com/img_data/escudos/small/2634.jpg?size=37x&5,Sassuolo,4 - 0,https://thumb.resfu.com/img_data/escudos/small/4787.jpg?size=37x&5,Chievo
Temporada2019,Jornada 30,03 Abr 19,https://thumb.resfu.com/img_data/escudos/small/2176.jpg?size=37x&5,Roma,2 - 2,https://thumb.resfu.com/img_data/escudos/small/1142.jpg?size=37x&5,Fiorentina
Temporada2019,Jornada 30,03 Abr 19,https://thumb.resfu.com/img_data/escudos/small/4101.jpg?size=37x&5,Genoa,0 - 4,https://thumb.resfu.com/img_data/escudos/small/1381.jpg?size=37x&5,Inter
Temporada2019,Jornada 30,02 Abr 19,https://thumb.resfu.com/img_data/escudos/small/609.jpg?size=37x&5,Cagliari,0 - 2,https://thumb.resfu.com/img_data/escudos/small/1430.jpg?size=37x&5,Juventus
Temporada2019,Jornada 30,03 Abr 19,https://thumb.resfu.com/img_data/escudos/small/2376.jpg?size=37x&5,SPAL,1 - 0,https://thumb.resfu.com/img_data/escudos/small/1526.jpg?size=37x&5,Lazio
Temporada2019,Jornada 30,03 Abr 19,https://thumb.resfu.com/img_data/escudos/small/983.jpg?size=37x&5,Empoli,2 - 1,https://thumb.resfu.com/img_data/escudos/small/1777.jpg?size=37x&5,Napoli
Temporada2019,Jornada 30,03 Abr 19,https://thumb.resfu.com/img_data/escudos/small/1174.jpg?size=37x&5,Frosinone,3 - 2,https://thumb.resfu.com/img_data/escudos/small/1927.jpg?size=37x&5,Parma
Temporada2019,Jornada 30,03 Abr 19,https://thumb.resfu.com/img_data/escudos/small/2508.jpg?size=37x&5,Torino,2 - 1,https://thumb.resfu.com/img_data/escudos/small/2215.jpg?size=37x&5,Sampdoria
Temporada2019,Jornada 30,02 Abr 19,https://thumb.resfu.com/img_data/escudos/small/1692.jpg?size=37x&5,Milan,1 - 1,https://thumb.resfu.com/img_data/escudos/small/2573.jpg?size=37x&5,Udinese
Temporada2019,Jornada 31,07 Abr 19,https://thumb.resfu.com/img_data/escudos/small/1381.jpg?size=37x&5,Inter,0 - 0,https://thumb.resfu.com/img_data/escudos/small/339.jpg?size=37x&5,Atalanta
Temporada2019,Jornada 31,08 Abr 19,https://thumb.resfu.com/img_data/escudos/small/522.jpg?size=37x&5,Bologna,3 - 0,https://thumb.resfu.com/img_data/escudos/small/4787.jpg?size=37x&5,Chievo
Temporada2019,Jornada 31,07 Abr 19,https://thumb.resfu.com/img_data/escudos/small/2573.jpg?size=37x&5,Udinese,3 - 2,https://thumb.resfu.com/img_data/escudos/small/983.jpg?size=37x&5,Empoli
Temporada2019,Jornada 31,07 Abr 19,https://thumb.resfu.com/img_data/escudos/small/1142.jpg?size=37x&5,Fiorentina,0 - 1,https://thumb.resfu.com/img_data/escudos/small/1174.jpg?size=37x&5,Frosinone
Temporada2019,Jornada 31,07 Abr 19,https://thumb.resfu.com/img_data/escudos/small/1777.jpg?size=37x&5,Napoli,1 - 1,https://thumb.resfu.com/img_data/escudos/small/4101.jpg?size=37x&5,Genoa
Temporada2019,Jornada 31,06 Abr 19,https://thumb.resfu.com/img_data/escudos/small/1430.jpg?size=37x&5,Juventus,2 - 1,https://thumb.resfu.com/img_data/escudos/small/1692.jpg?size=37x&5,Milan
Temporada2019,Jornada 31,06 Abr 19,https://thumb.resfu.com/img_data/escudos/small/2215.jpg?size=37x&5,Sampdoria,0 - 1,https://thumb.resfu.com/img_data/escudos/small/2176.jpg?size=37x&5,Roma
Temporada2019,Jornada 31,07 Abr 19,https://thumb.resfu.com/img_data/escudos/small/1526.jpg?size=37x&5,Lazio,2 - 2,https://thumb.resfu.com/img_data/escudos/small/2634.jpg?size=37x&5,Sassuolo
Temporada2019,Jornada 31,07 Abr 19,https://thumb.resfu.com/img_data/escudos/small/609.jpg?size=37x&5,Cagliari,2 - 1,https://thumb.resfu.com/img_data/escudos/small/2376.jpg?size=37x&5,SPAL
Temporada2019,Jornada 31,06 Abr 19,https://thumb.resfu.com/img_data/escudos/small/1927.jpg?size=37x&5,Parma,0 - 0,https://thumb.resfu.com/img_data/escudos/small/2508.jpg?size=37x&5,Torino
Temporada2019,Jornada 32,14 Abr 19,https://thumb.resfu.com/img_data/escudos/small/1142.jpg?size=37x&5,Fiorentina,0 - 0,https://thumb.resfu.com/img_data/escudos/small/522.jpg?size=37x&5,Bologna
Temporada2019,Jornada 32,14 Abr 19,https://thumb.resfu.com/img_data/escudos/small/2508.jpg?size=37x&5,Torino,1 - 1,https://thumb.resfu.com/img_data/escudos/small/609.jpg?size=37x&5,Cagliari
Temporada2019,Jornada 32,15 Abr 19,https://thumb.resfu.com/img_data/escudos/small/339.jpg?size=37x&5,Atalanta,0 - 0,https://thumb.resfu.com/img_data/escudos/small/983.jpg?size=37x&5,Empoli
Temporada2019,Jornada 32,14 Abr 19,https://thumb.resfu.com/img_data/escudos/small/2215.jpg?size=37x&5,Sampdoria,2 - 0,https://thumb.resfu.com/img_data/escudos/small/4101.jpg?size=37x&5,Genoa
Temporada2019,Jornada 32,14 Abr 19,https://thumb.resfu.com/img_data/escudos/small/1174.jpg?size=37x&5,Frosinone,1 - 3,https://thumb.resfu.com/img_data/escudos/small/1381.jpg?size=37x&5,Inter
Temporada2019,Jornada 32,13 Abr 19,https://thumb.resfu.com/img_data/escudos/small/2376.jpg?size=37x&5,SPAL,2 - 1,https://thumb.resfu.com/img_data/escudos/small/1430.jpg?size=37x&5,Juventus
Temporada2019,Jornada 32,13 Abr 19,https://thumb.resfu.com/img_data/escudos/small/1692.jpg?size=37x&5,Milan,1 - 0,https://thumb.resfu.com/img_data/escudos/small/1526.jpg?size=37x&5,Lazio
Temporada2019,Jornada 32,14 Abr 19,https://thumb.resfu.com/img_data/escudos/small/4787.jpg?size=37x&5,Chievo,1 - 3,https://thumb.resfu.com/img_data/escudos/small/1777.jpg?size=37x&5,Napoli
Temporada2019,Jornada 32,14 Abr 19,https://thumb.resfu.com/img_data/escudos/small/2634.jpg?size=37x&5,Sassuolo,0 - 0,https://thumb.resfu.com/img_data/escudos/small/1927.jpg?size=37x&5,Parma
Temporada2019,Jornada 32,13 Abr 19,https://thumb.resfu.com/img_data/escudos/small/2176.jpg?size=37x&5,Roma,1 - 0,https://thumb.resfu.com/img_data/escudos/small/2573.jpg?size=37x&5,Udinese
Temporada2019,Jornada 33,22 Abr 19,https://thumb.resfu.com/img_data/escudos/small/1777.jpg?size=37x&5,Napoli,1 - 2,https://thumb.resfu.com/img_data/escudos/small/339.jpg?size=37x&5,Atalanta
Temporada2019,Jornada 33,20 Abr 19,https://thumb.resfu.com/img_data/escudos/small/1526.jpg?size=37x&5,Lazio,1 - 2,https://thumb.resfu.com/img_data/escudos/small/4787.jpg?size=37x&5,Chievo
Temporada2019,Jornada 33,20 Abr 19,https://thumb.resfu.com/img_data/escudos/small/1430.jpg?size=37x&5,Juventus,2 - 1,https://thumb.resfu.com/img_data/escudos/small/1142.jpg?size=37x&5,Fiorentina
Temporada2019,Jornada 33,20 Abr 19,https://thumb.resfu.com/img_data/escudos/small/609.jpg?size=37x&5,Cagliari,1 - 0,https://thumb.resfu.com/img_data/escudos/small/1174.jpg?size=37x&5,Frosinone
Temporada2019,Jornada 33,20 Abr 19,https://thumb.resfu.com/img_data/escudos/small/1927.jpg?size=37x&5,Parma,1 - 1,https://thumb.resfu.com/img_data/escudos/small/1692.jpg?size=37x&5,Milan
Temporada2019,Jornada 33,20 Abr 19,https://thumb.resfu.com/img_data/escudos/small/1381.jpg?size=37x&5,Inter,1 - 1,https://thumb.resfu.com/img_data/escudos/small/2176.jpg?size=37x&5,Roma
Temporada2019,Jornada 33,20 Abr 19,https://thumb.resfu.com/img_data/escudos/small/522.jpg?size=37x&5,Bologna,3 - 0,https://thumb.resfu.com/img_data/escudos/small/2215.jpg?size=37x&5,Sampdoria
Temporada2019,Jornada 33,20 Abr 19,https://thumb.resfu.com/img_data/escudos/small/2573.jpg?size=37x&5,Udinese,1 - 1,https://thumb.resfu.com/img_data/escudos/small/2634.jpg?size=37x&5,Sassuolo
Temporada2019,Jornada 33,20 Abr 19,https://thumb.resfu.com/img_data/escudos/small/983.jpg?size=37x&5,Empoli,2 - 4,https://thumb.resfu.com/img_data/escudos/small/2376.jpg?size=37x&5,SPAL
Temporada2019,Jornada 33,20 Abr 19,https://thumb.resfu.com/img_data/escudos/small/4101.jpg?size=37x&5,Genoa,0 - 1,https://thumb.resfu.com/img_data/escudos/small/2508.jpg?size=37x&5,Torino
Temporada2019,Jornada 34,27 Abr 19,https://thumb.resfu.com/img_data/escudos/small/2176.jpg?size=37x&5,Roma,3 - 0,https://thumb.resfu.com/img_data/escudos/small/609.jpg?size=37x&5,Cagliari
Temporada2019,Jornada 34,27 Abr 19,https://thumb.resfu.com/img_data/escudos/small/522.jpg?size=37x&5,Bologna,3 - 1,https://thumb.resfu.com/img_data/escudos/small/983.jpg?size=37x&5,Empoli
Temporada2019,Jornada 34,28 Abr 19,https://thumb.resfu.com/img_data/escudos/small/2376.jpg?size=37x&5,SPAL,1 - 1,https://thumb.resfu.com/img_data/escudos/small/4101.jpg?size=37x&5,Genoa
Temporada2019,Jornada 34,27 Abr 19,https://thumb.resfu.com/img_data/escudos/small/1381.jpg?size=37x&5,Inter,1 - 1,https://thumb.resfu.com/img_data/escudos/small/1430.jpg?size=37x&5,Juventus
Temporada2019,Jornada 34,28 Abr 19,https://thumb.resfu.com/img_data/escudos/small/2215.jpg?size=37x&5,Sampdoria,1 - 2,https://thumb.resfu.com/img_data/escudos/small/1526.jpg?size=37x&5,Lazio
Temporada2019,Jornada 34,28 Abr 19,https://thumb.resfu.com/img_data/escudos/small/2508.jpg?size=37x&5,Torino,2 - 0,https://thumb.resfu.com/img_data/escudos/small/1692.jpg?size=37x&5,Milan
Temporada2019,Jornada 34,28 Abr 19,https://thumb.resfu.com/img_data/escudos/small/1174.jpg?size=37x&5,Frosinone,0 - 2,https://thumb.resfu.com/img_data/escudos/small/1777.jpg?size=37x&5,Napoli
Temporada2019,Jornada 34,28 Abr 19,https://thumb.resfu.com/img_data/escudos/small/4787.jpg?size=37x&5,Chievo,1 - 1,https://thumb.resfu.com/img_data/escudos/small/1927.jpg?size=37x&5,Parma
Temporada2019,Jornada 34,29 Abr 19,https://thumb.resfu.com/img_data/escudos/small/1142.jpg?size=37x&5,Fiorentina,0 - 1,https://thumb.resfu.com/img_data/escudos/small/2634.jpg?size=37x&5,Sassuolo
Temporada2019,Jornada 34,29 Abr 19,https://thumb.resfu.com/img_data/escudos/small/339.jpg?size=37x&5,Atalanta,2 - 0,https://thumb.resfu.com/img_data/escudos/small/2573.jpg?size=37x&5,Udinese
Temporada2019,Jornada 35,05 May 19,https://thumb.resfu.com/img_data/escudos/small/1526.jpg?size=37x&5,Lazio,1 - 3,https://thumb.resfu.com/img_data/escudos/small/339.jpg?size=37x&5,Atalanta
Temporada2019,Jornada 35,06 May 19,https://thumb.resfu.com/img_data/escudos/small/1692.jpg?size=37x&5,Milan,2 - 1,https://thumb.resfu.com/img_data/escudos/small/522.jpg?size=37x&5,Bologna
Temporada2019,Jornada 35,05 May 19,https://thumb.resfu.com/img_data/escudos/small/1777.jpg?size=37x&5,Napoli,2 - 1,https://thumb.resfu.com/img_data/escudos/small/609.jpg?size=37x&5,Cagliari
Temporada2019,Jornada 35,05 May 19,https://thumb.resfu.com/img_data/escudos/small/983.jpg?size=37x&5,Empoli,1 - 0,https://thumb.resfu.com/img_data/escudos/small/1142.jpg?size=37x&5,Fiorentina
Temporada2019,Jornada 35,05 May 19,https://thumb.resfu.com/img_data/escudos/small/2634.jpg?size=37x&5,Sassuolo,2 - 2,https://thumb.resfu.com/img_data/escudos/small/1174.jpg?size=37x&5,Frosinone
Temporada2019,Jornada 35,04 May 19,https://thumb.resfu.com/img_data/escudos/small/2573.jpg?size=37x&5,Udinese,0 - 0,https://thumb.resfu.com/img_data/escudos/small/1381.jpg?size=37x&5,Inter
Temporada2019,Jornada 35,05 May 19,https://thumb.resfu.com/img_data/escudos/small/4101.jpg?size=37x&5,Genoa,1 - 1,https://thumb.resfu.com/img_data/escudos/small/2176.jpg?size=37x&5,Roma
Temporada2019,Jornada 35,05 May 19,https://thumb.resfu.com/img_data/escudos/small/1927.jpg?size=37x&5,Parma,3 - 3,https://thumb.resfu.com/img_data/escudos/small/2215.jpg?size=37x&5,Sampdoria
Temporada2019,Jornada 35,04 May 19,https://thumb.resfu.com/img_data/escudos/small/4787.jpg?size=37x&5,Chievo,0 - 4,https://thumb.resfu.com/img_data/escudos/small/2376.jpg?size=37x&5,SPAL
Temporada2019,Jornada 35,03 May 19,https://thumb.resfu.com/img_data/escudos/small/1430.jpg?size=37x&5,Juventus,1 - 1,https://thumb.resfu.com/img_data/escudos/small/2508.jpg?size=37x&5,Torino
Temporada2019,Jornada 36,13 May 19,https://thumb.resfu.com/img_data/escudos/small/1381.jpg?size=37x&5,Inter,2 - 0,https://thumb.resfu.com/img_data/escudos/small/4787.jpg?size=37x&5,Chievo
Temporada2019,Jornada 36,12 May 19,https://thumb.resfu.com/img_data/escudos/small/2215.jpg?size=37x&5,Sampdoria,1 - 2,https://thumb.resfu.com/img_data/escudos/small/983.jpg?size=37x&5,Empoli
Temporada2019,Jornada 36,11 May 19,https://thumb.resfu.com/img_data/escudos/small/339.jpg?size=37x&5,Atalanta,2 - 1,https://thumb.resfu.com/img_data/escudos/small/4101.jpg?size=37x&5,Genoa
Temporada2019,Jornada 36,12 May 19,https://thumb.resfu.com/img_data/escudos/small/2176.jpg?size=37x&5,Roma,2 - 0,https://thumb.resfu.com/img_data/escudos/small/1430.jpg?size=37x&5,Juventus
Temporada2019,Jornada 36,11 May 19,https://thumb.resfu.com/img_data/escudos/small/609.jpg?size=37x&5,Cagliari,1 - 2,https://thumb.resfu.com/img_data/escudos/small/1526.jpg?size=37x&5,Lazio
Temporada2019,Jornada 36,11 May 19,https://thumb.resfu.com/img_data/escudos/small/1142.jpg?size=37x&5,Fiorentina,0 - 1,https://thumb.resfu.com/img_data/escudos/small/1692.jpg?size=37x&5,Milan
Temporada2019,Jornada 36,12 May 19,https://thumb.resfu.com/img_data/escudos/small/2376.jpg?size=37x&5,SPAL,1 - 2,https://thumb.resfu.com/img_data/escudos/small/1777.jpg?size=37x&5,Napoli
Temporada2019,Jornada 36,13 May 19,https://thumb.resfu.com/img_data/escudos/small/522.jpg?size=37x&5,Bologna,4 - 1,https://thumb.resfu.com/img_data/escudos/small/1927.jpg?size=37x&5,Parma
Temporada2019,Jornada 36,12 May 19,https://thumb.resfu.com/img_data/escudos/small/2508.jpg?size=37x&5,Torino,3 - 2,https://thumb.resfu.com/img_data/escudos/small/2634.jpg?size=37x&5,Sassuolo
Temporada2019,Jornada 36,12 May 19,https://thumb.resfu.com/img_data/escudos/small/1174.jpg?size=37x&5,Frosinone,1 - 3,https://thumb.resfu.com/img_data/escudos/small/2573.jpg?size=37x&5,Udinese
Temporada2019,Jornada 37,19 May 19,https://thumb.resfu.com/img_data/escudos/small/1430.jpg?size=37x&5,Juventus,1 - 1,https://thumb.resfu.com/img_data/escudos/small/339.jpg?size=37x&5,Atalanta
Temporada2019,Jornada 37,20 May 19,https://thumb.resfu.com/img_data/escudos/small/1526.jpg?size=37x&5,Lazio,3 - 3,https://thumb.resfu.com/img_data/escudos/small/522.jpg?size=37x&5,Bologna
Temporada2019,Jornada 37,18 May 19,https://thumb.resfu.com/img_data/escudos/small/4101.jpg?size=37x&5,Genoa,1 - 1,https://thumb.resfu.com/img_data/escudos/small/609.jpg?size=37x&5,Cagliari
Temporada2019,Jornada 37,19 May 19,https://thumb.resfu.com/img_data/escudos/small/1927.jpg?size=37x&5,Parma,1 - 0,https://thumb.resfu.com/img_data/escudos/small/1142.jpg?size=37x&5,Fiorentina
Temporada2019,Jornada 37,19 May 19,https://thumb.resfu.com/img_data/escudos/small/1692.jpg?size=37x&5,Milan,2 - 0,https://thumb.resfu.com/img_data/escudos/small/1174.jpg?size=37x&5,Frosinone
Temporada2019,Jornada 37,19 May 19,https://thumb.resfu.com/img_data/escudos/small/1777.jpg?size=37x&5,Napoli,4 - 1,https://thumb.resfu.com/img_data/escudos/small/1381.jpg?size=37x&5,Inter
Temporada2019,Jornada 37,18 May 19,https://thumb.resfu.com/img_data/escudos/small/2634.jpg?size=37x&5,Sassuolo,0 - 0,https://thumb.resfu.com/img_data/escudos/small/2176.jpg?size=37x&5,Roma
Temporada2019,Jornada 37,19 May 19,https://thumb.resfu.com/img_data/escudos/small/4787.jpg?size=37x&5,Chievo,0 - 0,https://thumb.resfu.com/img_data/escudos/small/2215.jpg?size=37x&5,Sampdoria
Temporada2019,Jornada 37,18 May 19,https://thumb.resfu.com/img_data/escudos/small/2573.jpg?size=37x&5,Udinese,3 - 2,https://thumb.resfu.com/img_data/escudos/small/2376.jpg?size=37x&5,SPAL
Temporada2019,Jornada 37,19 May 19,https://thumb.resfu.com/img_data/escudos/small/983.jpg?size=37x&5,Empoli,4 - 1,https://thumb.resfu.com/img_data/escudos/small/2508.jpg?size=37x&5,Torino
Temporada2019,Jornada 38,25 May 19,https://thumb.resfu.com/img_data/escudos/small/1174.jpg?size=37x&5,Frosinone,0 - 0,https://thumb.resfu.com/img_data/escudos/small/4787.jpg?size=37x&5,Chievo
Temporada2019,Jornada 38,26 May 19,https://thumb.resfu.com/img_data/escudos/small/1381.jpg?size=37x&5,Inter,2 - 1,https://thumb.resfu.com/img_data/escudos/small/983.jpg?size=37x&5,Empoli
Temporada2019,Jornada 38,26 May 19,https://thumb.resfu.com/img_data/escudos/small/1142.jpg?size=37x&5,Fiorentina,0 - 0,https://thumb.resfu.com/img_data/escudos/small/4101.jpg?size=37x&5,Genoa
Temporada2019,Jornada 38,26 May 19,https://thumb.resfu.com/img_data/escudos/small/2215.jpg?size=37x&5,Sampdoria,2 - 0,https://thumb.resfu.com/img_data/escudos/small/1430.jpg?size=37x&5,Juventus
Temporada2019,Jornada 38,26 May 19,https://thumb.resfu.com/img_data/escudos/small/2508.jpg?size=37x&5,Torino,3 - 1,https://thumb.resfu.com/img_data/escudos/small/1526.jpg?size=37x&5,Lazio
Temporada2019,Jornada 38,26 May 19,https://thumb.resfu.com/img_data/escudos/small/2376.jpg?size=37x&5,SPAL,2 - 3,https://thumb.resfu.com/img_data/escudos/small/1692.jpg?size=37x&5,Milan
Temporada2019,Jornada 38,25 May 19,https://thumb.resfu.com/img_data/escudos/small/522.jpg?size=37x&5,Bologna,3 - 2,https://thumb.resfu.com/img_data/escudos/small/1777.jpg?size=37x&5,Napoli
Temporada2019,Jornada 38,26 May 19,https://thumb.resfu.com/img_data/escudos/small/2176.jpg?size=37x&5,Roma,2 - 1,https://thumb.resfu.com/img_data/escudos/small/1927.jpg?size=37x&5,Parma
Temporada2019,Jornada 38,26 May 19,https://thumb.resfu.com/img_data/escudos/small/339.jpg?size=37x&5,Atalanta,3 - 1,https://thumb.resfu.com/img_data/escudos/small/2634.jpg?size=37x&5,Sassuolo
Temporada2019,Jornada 38,26 May 19,https://thumb.resfu.com/img_data/escudos/small/609.jpg?size=37x&5,Cagliari,1 - 2,https://thumb.resfu.com/img_data/escudos/small/2573.jpg?size=37x&5,Udinese
Temporada2018,Jornada 1,20 Ago 17,https://thumb.resfu.com/img_data/escudos/small/339.jpg?size=37x&5,Atalanta,0 - 1,https://thumb.resfu.com/img_data/escudos/small/2176.jpg?size=37x&5,Roma
Temporada2018,Jornada 1,20 Ago 17,https://thumb.resfu.com/img_data/escudos/small/522.jpg?size=37x&5,Bologna,1 - 1,https://thumb.resfu.com/img_data/escudos/small/2508.jpg?size=37x&5,Torino
Temporada2018,Jornada 1,20 Ago 17,https://thumb.resfu.com/img_data/escudos/small/1056.jpg?size=37x&5,Crotone,0 - 3,https://thumb.resfu.com/img_data/escudos/small/1692.jpg?size=37x&5,Milan
Temporada2018,Jornada 1,19 Ago 17,https://thumb.resfu.com/img_data/escudos/small/1305.jpg?size=37x&5,Hellas Verona,1 - 3,https://thumb.resfu.com/img_data/escudos/small/1777.jpg?size=37x&5,Napoli
Temporada2018,Jornada 1,20 Ago 17,https://thumb.resfu.com/img_data/escudos/small/1381.jpg?size=37x&5,Inter,3 - 0,https://thumb.resfu.com/img_data/escudos/small/1142.jpg?size=37x&5,Fiorentina
Temporada2018,Jornada 1,19 Ago 17,https://thumb.resfu.com/img_data/escudos/small/1430.jpg?size=37x&5,Juventus,3 - 0,https://thumb.resfu.com/img_data/escudos/small/609.jpg?size=37x&5,Cagliari
Temporada2018,Jornada 1,20 Ago 17,https://thumb.resfu.com/img_data/escudos/small/1526.jpg?size=37x&5,Lazio,0 - 0,https://thumb.resfu.com/img_data/escudos/small/2376.jpg?size=37x&5,SPAL
Temporada2018,Jornada 1,20 Ago 17,https://thumb.resfu.com/img_data/escudos/small/2215.jpg?size=37x&5,Sampdoria,2 - 1,https://thumb.resfu.com/img_data/escudos/small/465.jpg?size=37x&5,Benevento
Temporada2018,Jornada 1,20 Ago 17,https://thumb.resfu.com/img_data/escudos/small/2634.jpg?size=37x&5,Sassuolo,0 - 0,https://thumb.resfu.com/img_data/escudos/small/4101.jpg?size=37x&5,Genoa
Temporada2018,Jornada 1,20 Ago 17,https://thumb.resfu.com/img_data/escudos/small/2573.jpg?size=37x&5,Udinese,1 - 2,https://thumb.resfu.com/img_data/escudos/small/4787.jpg?size=37x&5,Chievo
Temporada2018,Jornada 2,26 Ago 17,https://thumb.resfu.com/img_data/escudos/small/465.jpg?size=37x&5,Benevento,0 - 1,https://thumb.resfu.com/img_data/escudos/small/522.jpg?size=37x&5,Bologna
Temporada2018,Jornada 2,27 Ago 17,https://thumb.resfu.com/img_data/escudos/small/4787.jpg?size=37x&5,Chievo,1 - 2,https://thumb.resfu.com/img_data/escudos/small/1526.jpg?size=37x&5,Lazio
Temporada2018,Jornada 2,27 Ago 17,https://thumb.resfu.com/img_data/escudos/small/1056.jpg?size=37x&5,Crotone,0 - 0,https://thumb.resfu.com/img_data/escudos/small/1305.jpg?size=37x&5,Hellas Verona
Temporada2018,Jornada 2,27 Ago 17,https://thumb.resfu.com/img_data/escudos/small/1142.jpg?size=37x&5,Fiorentina,1 - 2,https://thumb.resfu.com/img_data/escudos/small/2215.jpg?size=37x&5,Sampdoria
Temporada2018,Jornada 2,26 Ago 17,https://thumb.resfu.com/img_data/escudos/small/4101.jpg?size=37x&5,Genoa,2 - 4,https://thumb.resfu.com/img_data/escudos/small/1430.jpg?size=37x&5,Juventus
Temporada2018,Jornada 2,27 Ago 17,https://thumb.resfu.com/img_data/escudos/small/1692.jpg?size=37x&5,Milan,2 - 1,https://thumb.resfu.com/img_data/escudos/small/609.jpg?size=37x&5,Cagliari
Temporada2018,Jornada 2,27 Ago 17,https://thumb.resfu.com/img_data/escudos/small/1777.jpg?size=37x&5,Napoli,3 - 1,https://thumb.resfu.com/img_data/escudos/small/339.jpg?size=37x&5,Atalanta
Temporada2018,Jornada 2,26 Ago 17,https://thumb.resfu.com/img_data/escudos/small/2176.jpg?size=37x&5,Roma,1 - 3,https://thumb.resfu.com/img_data/escudos/small/1381.jpg?size=37x&5,Inter
Temporada2018,Jornada 2,27 Ago 17,https://thumb.resfu.com/img_data/escudos/small/2376.jpg?size=37x&5,SPAL,3 - 2,https://thumb.resfu.com/img_data/escudos/small/2573.jpg?size=37x&5,Udinese
Temporada2018,Jornada 2,27 Ago 17,https://thumb.resfu.com/img_data/escudos/small/2508.jpg?size=37x&5,Torino,3 - 0,https://thumb.resfu.com/img_data/escudos/small/2634.jpg?size=37x&5,Sassuolo
Temporada2018,Jornada 3,10 Sep 17,https://thumb.resfu.com/img_data/escudos/small/339.jpg?size=37x&5,Atalanta,2 - 1,https://thumb.resfu.com/img_data/escudos/small/2634.jpg?size=37x&5,Sassuolo
Temporada2018,Jornada 3,10 Sep 17,https://thumb.resfu.com/img_data/escudos/small/465.jpg?size=37x&5,Benevento,0 - 1,https://thumb.resfu.com/img_data/escudos/small/2508.jpg?size=37x&5,Torino
Temporada2018,Jornada 3,10 Sep 17,https://thumb.resfu.com/img_data/escudos/small/522.jpg?size=37x&5,Bologna,0 - 3,https://thumb.resfu.com/img_data/escudos/small/1777.jpg?size=37x&5,Napoli
Temporada2018,Jornada 3,10 Sep 17,https://thumb.resfu.com/img_data/escudos/small/609.jpg?size=37x&5,Cagliari,1 - 0,https://thumb.resfu.com/img_data/escudos/small/1056.jpg?size=37x&5,Crotone
Temporada2018,Jornada 3,10 Sep 17,https://thumb.resfu.com/img_data/escudos/small/1305.jpg?size=37x&5,Hellas Verona,0 - 5,https://thumb.resfu.com/img_data/escudos/small/1142.jpg?size=37x&5,Fiorentina
Temporada2018,Jornada 3,10 Sep 17,https://thumb.resfu.com/img_data/escudos/small/1381.jpg?size=37x&5,Inter,2 - 0,https://thumb.resfu.com/img_data/escudos/small/2376.jpg?size=37x&5,SPAL
Temporada2018,Jornada 3,09 Sep 17,https://thumb.resfu.com/img_data/escudos/small/1430.jpg?size=37x&5,Juventus,3 - 0,https://thumb.resfu.com/img_data/escudos/small/4787.jpg?size=37x&5,Chievo
Temporada2018,Jornada 3,10 Sep 17,https://thumb.resfu.com/img_data/escudos/small/1526.jpg?size=37x&5,Lazio,4 - 1,https://thumb.resfu.com/img_data/escudos/small/1692.jpg?size=37x&5,Milan
Temporada2018,Jornada 3,24 Ene 18,https://thumb.resfu.com/img_data/escudos/small/2215.jpg?size=37x&5,Sampdoria,1 - 1,https://thumb.resfu.com/img_data/escudos/small/2176.jpg?size=37x&5,Roma
Temporada2018,Jornada 3,10 Sep 17,https://thumb.resfu.com/img_data/escudos/small/2573.jpg?size=37x&5,Udinese,1 - 0,https://thumb.resfu.com/img_data/escudos/small/4101.jpg?size=37x&5,Genoa
Temporada2018,Jornada 4,17 Sep 17,https://thumb.resfu.com/img_data/escudos/small/4787.jpg?size=37x&5,Chievo,1 - 1,https://thumb.resfu.com/img_data/escudos/small/339.jpg?size=37x&5,Atalanta
Temporada2018,Jornada 4,16 Sep 17,https://thumb.resfu.com/img_data/escudos/small/1056.jpg?size=37x&5,Crotone,0 - 2,https://thumb.resfu.com/img_data/escudos/small/1381.jpg?size=37x&5,Inter
Temporada2018,Jornada 4,16 Sep 17,https://thumb.resfu.com/img_data/escudos/small/1142.jpg?size=37x&5,Fiorentina,2 - 1,https://thumb.resfu.com/img_data/escudos/small/522.jpg?size=37x&5,Bologna
Temporada2018,Jornada 4,17 Sep 17,https://thumb.resfu.com/img_data/escudos/small/4101.jpg?size=37x&5,Genoa,2 - 3,https://thumb.resfu.com/img_data/escudos/small/1526.jpg?size=37x&5,Lazio
Temporada2018,Jornada 4,17 Sep 17,https://thumb.resfu.com/img_data/escudos/small/1692.jpg?size=37x&5,Milan,2 - 1,https://thumb.resfu.com/img_data/escudos/small/2573.jpg?size=37x&5,Udinese
