clasificacion_temporada,clasificacion_jornada,clasificacion_posicion,clasificacion_equipo,clasificacion_puntos,clasificacion_partidos_jugados,clasificacion_ganados,clasificacion_empatados,clasificacion_perdidos,clasificacion_goles_favor,clasificacion_goles_contra
Temporada2019,Jornada 1,13,Cagliari,0,1,0,0,1,0,2
Temporada2019,Jornada 1,14,Bologna,0,1,0,0,1,0,1
Temporada2019,Jornada 1,15,Chievo,0,1,0,0,1,2,3
Temporada2019,Jornada 1,16,Genoa,0,1,0,0,1,1,2
Temporada2019,Jornada 1,17,Lazio,0,1,0,0,1,1,2
Temporada2019,Jornada 1,18,Inter,0,1,0,0,1,0,1
Temporada2019,Jornada 1,19,Torino,0,1,0,0,1,0,1
Temporada2019,Jornada 1,20,Frosinone,0,1,0,0,1,0,4
Temporada2019,Jornada 2,1,Juventus,6,2,2,0,0,5,2
Temporada2019,Jornada 2,2,Napoli,6,2,2,0,0,5,3
Temporada2019,Jornada 2,3,SPAL,6,2,2,0,0,2,0
Temporada2019,Jornada 2,4,Fiorentina,4,2,1,1,0,7,2
Temporada2019,Jornada 2,5,Atalanta,4,2,1,1,0,7,3
Temporada2019,Jornada 2,6,Roma,4,2,1,1,0,4,3
Temporada2019,Jornada 2,7,Sassuolo,4,2,1,1,0,3,2
Temporada2019,Jornada 2,8,Udinese,4,2,1,1,0,3,2
Temporada2019,Jornada 2,9,Empoli,3,2,1,0,1,3,2
Temporada2019,Jornada 2,10,Milan,3,2,1,0,1,4,4
Temporada2019,Jornada 2,11,Genoa,3,2,1,0,1,3,3
Temporada2019,Jornada 2,12,Parma,1,2,0,1,1,2,3
Temporada2019,Jornada 2,13,Cagliari,1,2,0,1,1,2,4
Temporada2019,Jornada 2,14,Bologna,1,2,0,1,1,0,1
Temporada2019,Jornada 2,15,Inter,1,2,0,1,1,2,3
Temporada2019,Jornada 2,16,Torino,1,2,0,1,1,2,3
Temporada2019,Jornada 2,17,Sampdoria,1,2,0,1,1,1,2
Temporada2019,Jornada 2,18,Frosinone,1,2,0,1,1,0,4
Temporada2019,Jornada 2,19,Lazio,0,2,0,0,2,1,4
Temporada2019,Jornada 2,20,Chievo,0,2,0,0,2,3,9
Temporada2019,Jornada 3,1,Juventus,9,3,3,0,0,7,3
Temporada2019,Jornada 3,2,Fiorentina,7,3,2,1,0,8,2
Temporada2019,Jornada 3,3,Sassuolo,7,3,2,1,0,8,5
Temporada2019,Jornada 3,4,Milan,6,3,2,0,1,6,5
Temporada2019,Jornada 3,5,SPAL,6,3,2,0,1,2,1
Temporada2019,Jornada 3,6,Napoli,6,3,2,0,1,5,6
Temporada2019,Jornada 3,7,Cagliari,4,3,1,1,1,3,4
Temporada2019,Jornada 3,8,Atalanta,4,3,1,1,1,7,4
Temporada2019,Jornada 3,9,Inter,4,3,1,1,1,5,3
Temporada2019,Jornada 3,10,Sampdoria,4,3,1,1,1,4,2
Temporada2019,Jornada 3,11,Empoli,4,3,1,1,1,3,2
Temporada2019,Jornada 3,12,Roma,4,3,1,1,1,5,5
Temporada2019,Jornada 3,13,Torino,4,3,1,1,1,3,3
Temporada2019,Jornada 3,14,Udinese,4,3,1,1,1,3,3
Temporada2019,Jornada 3,15,Genoa,3,3,1,0,2,6,8
Temporada2019,Jornada 3,16,Lazio,3,3,1,0,2,2,4
Temporada2019,Jornada 3,17,Parma,1,3,0,1,2,3,5
Temporada2019,Jornada 3,18,Bologna,1,3,0,1,2,0,4
Temporada2019,Jornada 3,19,Frosinone,1,3,0,1,2,0,5
Temporada2019,Jornada 3,20,Chievo,0,3,0,1,2,3,9
Temporada2019,Jornada 4,1,Juventus,12,4,4,0,0,9,4
Temporada2019,Jornada 4,2,SPAL,9,4,3,0,1,4,1
Temporada2019,Jornada 4,3,Napoli,9,4,3,0,1,6,6
Temporada2019,Jornada 4,4,Fiorentina,7,4,2,1,1,8,3
Temporada2019,Jornada 4,5,Sampdoria,7,4,2,1,1,9,2
Temporada2019,Jornada 4,6,Sassuolo,7,4,2,1,1,9,7
Temporada2019,Jornada 4,7,Milan,7,4,2,1,1,7,6
Temporada2019,Jornada 4,8,Genoa,6,4,2,0,2,7,8
Temporada2019,Jornada 4,9,Lazio,6,4,2,0,2,3,4
Temporada2019,Jornada 4,10,Cagliari,5,4,1,2,1,4,5
Temporada2019,Jornada 4,11,Roma,5,4,1,2,1,7,7
Temporada2019,Jornada 4,12,Torino,5,4,1,2,1,4,4
Temporada2019,Jornada 4,13,Udinese,5,4,1,2,1,4,4
Temporada2019,Jornada 4,14,Parma,4,4,1,1,2,4,5
Temporada2019,Jornada 4,15,Atalanta,4,4,1,1,2,7,6
Temporada2019,Jornada 4,16,Inter,4,4,1,1,2,5,4
Temporada2019,Jornada 4,17,Empoli,4,4,1,1,2,3,3
Temporada2019,Jornada 4,18,Bologna,1,4,0,1,3,0,5
Temporada2019,Jornada 4,19,Frosinone,1,4,0,1,3,0,10
Temporada2019,Jornada 4,20,Chievo,0,4,0,2,2,5,11
Temporada2019,Jornada 5,1,Juventus,15,5,5,0,0,11,4
Temporada2019,Jornada 5,2,Napoli,12,5,4,0,1,9,7
Temporada2019,Jornada 5,3,Fiorentina,10,5,3,1,1,11,3
Temporada2019,Jornada 5,4,Sassuolo,10,5,3,1,1,12,8
Temporada2019,Jornada 5,5,Lazio,9,5,3,0,2,7,5
Temporada2019,Jornada 5,6,SPAL,9,5,3,0,2,4,4
Temporada2019,Jornada 5,7,Udinese,8,5,2,2,1,6,4
Temporada2019,Jornada 5,8,Milan,8,5,2,2,1,9,8
Temporada2019,Jornada 5,9,Parma,7,5,2,1,2,6,5
Temporada2019,Jornada 5,10,Sampdoria,7,5,2,1,2,9,3
Temporada2019,Jornada 5,11,Inter,7,5,2,1,2,6,4
Temporada2019,Jornada 5,12,Genoa,6,5,2,0,3,8,12
Temporada2019,Jornada 5,13,Cagliari,5,5,1,2,2,4,7
Temporada2019,Jornada 5,14,Atalanta,5,5,1,2,2,9,8
Temporada2019,Jornada 5,15,Roma,5,5,1,2,2,7,9
Temporada2019,Jornada 5,16,Torino,5,5,1,2,2,5,7
Temporada2019,Jornada 5,17,Bologna,4,5,1,1,3,2,5
Temporada2019,Jornada 5,18,Empoli,4,5,1,1,3,4,6
Temporada2019,Jornada 5,19,Frosinone,1,5,0,1,4,0,12
Temporada2019,Jornada 5,20,Chievo,0,5,0,2,3,5,13
Temporada2019,Jornada 6,1,Juventus,18,6,6,0,0,13,4
Temporada2019,Jornada 6,2,Napoli,15,6,5,0,1,12,7
Temporada2019,Jornada 6,3,Sassuolo,13,6,4,1,1,14,8
Temporada2019,Jornada 6,4,Lazio,12,6,4,0,2,9,6
Temporada2019,Jornada 6,5,Fiorentina,10,6,3,1,2,12,5
Temporada2019,Jornada 6,6,Inter,10,6,3,1,2,8,5
Temporada2019,Jornada 6,7,Milan,9,6,2,3,1,10,9
Temporada2019,Jornada 6,8,Genoa,9,6,3,0,3,10,12
Temporada2019,Jornada 6,9,SPAL,9,6,3,0,3,4,6
Temporada2019,Jornada 6,10,Sampdoria,8,6,2,2,2,9,3
Temporada2019,Jornada 6,11,Roma,8,6,2,2,2,11,9
Temporada2019,Jornada 6,12,Udinese,8,6,2,2,2,7,6
Temporada2019,Jornada 6,13,Parma,7,6,2,1,3,6,8
Temporada2019,Jornada 6,14,Cagliari,6,6,1,3,2,4,7
Temporada2019,Jornada 6,15,Atalanta,6,6,1,3,2,9,8
Temporada2019,Jornada 6,16,Torino,6,6,1,3,2,5,7
Temporada2019,Jornada 6,17,Empoli,5,6,1,2,3,5,7
Temporada2019,Jornada 6,18,Bologna,4,6,1,1,4,2,7
Temporada2019,Jornada 6,19,Frosinone,1,6,0,1,5,0,16
Temporada2019,Jornada 6,20,Chievo,0,6,0,2,4,5,15
Temporada2019,Jornada 7,1,Juventus,21,7,7,0,0,16,5
Temporada2019,Jornada 7,2,Napoli,15,7,5,0,2,13,10
Temporada2019,Jornada 7,3,Fiorentina,13,7,4,1,2,14,5
Temporada2019,Jornada 7,4,Inter,13,7,4,1,2,10,5
Temporada2019,Jornada 7,5,Sassuolo,13,7,4,1,2,15,12
Temporada2019,Jornada 7,6,Milan,12,7,3,3,1,14,10
Temporada2019,Jornada 7,7,Lazio,12,7,4,0,3,10,9
Temporada2019,Jornada 7,8,Genoa,12,7,4,0,3,12,13
Temporada2019,Jornada 7,9,Sampdoria,11,7,3,2,2,11,4
Temporada2019,Jornada 7,10,Roma,11,7,3,2,2,14,10
Temporada2019,Jornada 7,11,Parma,10,7,3,1,3,7,8
Temporada2019,Jornada 7,12,Torino,9,7,2,3,2,6,7
Temporada2019,Jornada 7,13,SPAL,9,7,3,0,4,5,8
Temporada2019,Jornada 7,14,Udinese,8,7,2,2,3,8,8
Temporada2019,Jornada 7,15,Bologna,7,7,2,1,4,4,8
Temporada2019,Jornada 7,16,Cagliari,6,7,1,3,3,4,9
Temporada2019,Jornada 7,17,Atalanta,6,7,1,3,3,9,10
Temporada2019,Jornada 7,18,Empoli,5,7,1,2,4,5,8
Temporada2019,Jornada 7,19,Frosinone,1,7,0,1,6,1,18
Temporada2019,Jornada 7,20,Chievo,0,7,0,2,5,5,16
Temporada2019,Jornada 8,1,Juventus,24,8,8,0,0,18,5
Temporada2019,Jornada 8,2,Napoli,18,8,6,0,2,15,10
Temporada2019,Jornada 8,3,Inter,16,8,5,1,2,12,6
Temporada2019,Jornada 8,4,Milan,15,8,4,3,1,17,11
Temporada2019,Jornada 8,5,Lazio,15,8,5,0,3,11,9
Temporada2019,Jornada 8,6,Sampdoria,14,8,4,2,2,12,4
Temporada2019,Jornada 8,7,Roma,14,8,4,2,2,16,10
Temporada2019,Jornada 8,8,Parma,13,8,4,1,3,10,9
Temporada2019,Jornada 8,9,Fiorentina,13,8,4,1,3,14,6
Temporada2019,Jornada 8,10,Sassuolo,13,8,4,1,3,15,14
Temporada2019,Jornada 8,11,Torino,12,8,3,3,2,9,9
Temporada2019,Jornada 8,12,Genoa,12,8,4,0,4,13,16
Temporada2019,Jornada 8,13,Cagliari,9,8,2,3,3,6,9
Temporada2019,Jornada 8,14,SPAL,9,8,3,0,5,6,10
Temporada2019,Jornada 8,15,Udinese,8,8,2,2,4,8,10
Temporada2019,Jornada 8,16,Bologna,7,8,2,1,5,4,10
Temporada2019,Jornada 8,17,Atalanta,6,8,1,3,4,9,11
Temporada2019,Jornada 8,18,Empoli,5,8,1,2,5,5,10
Temporada2019,Jornada 8,19,Frosinone,1,8,0,1,7,3,21
Temporada2019,Jornada 8,20,Chievo,0,8,0,2,6,6,19
Temporada2019,Jornada 9,1,Juventus,25,9,8,1,0,19,6
Temporada2019,Jornada 9,2,Napoli,21,9,7,0,2,18,10
Temporada2019,Jornada 9,3,Inter,19,9,6,1,2,13,6
Temporada2019,Jornada 9,4,Lazio,18,9,6,0,3,13,9
Temporada2019,Jornada 9,5,Sampdoria,15,9,4,3,2,12,4
Temporada2019,Jornada 9,6,Milan,15,9,4,3,2,17,12
Temporada2019,Jornada 9,7,Fiorentina,14,9,4,2,3,15,7
Temporada2019,Jornada 9,8,Roma,14,9,4,2,3,16,12
Temporada2019,Jornada 9,9,Sassuolo,14,9,4,2,3,15,14
Temporada2019,Jornada 9,10,Parma,13,9,4,1,4,10,11
Temporada2019,Jornada 9,11,Torino,13,9,3,4,2,11,11
Temporada2019,Jornada 9,12,Genoa,13,9,4,1,4,14,17
Temporada2019,Jornada 9,13,SPAL,12,9,4,0,5,8,10
Temporada2019,Jornada 9,14,Cagliari,10,9,2,4,3,7,10
Temporada2019,Jornada 9,15,Atalanta,9,9,2,3,4,14,12
Temporada2019,Jornada 9,16,Bologna,8,9,2,2,5,6,12
Temporada2019,Jornada 9,17,Udinese,8,9,2,2,5,8,13
Temporada2019,Jornada 9,18,Empoli,6,9,1,3,5,8,13
Temporada2019,Jornada 9,19,Frosinone,2,9,0,2,7,6,24
Temporada2019,Jornada 9,20,Chievo,0,9,0,2,7,7,24
Temporada2019,Jornada 10,1,Juventus,28,10,9,1,0,21,7
Temporada2019,Jornada 10,2,Inter,22,10,7,1,2,16,6
Temporada2019,Jornada 10,3,Napoli,22,10,7,1,2,19,11
Temporada2019,Jornada 10,4,Milan,18,10,5,3,2,20,14
Temporada2019,Jornada 10,5,Lazio,18,10,6,0,4,13,12
Temporada2019,Jornada 10,6,Fiorentina,15,10,4,3,3,16,8
Temporada2019,Jornada 10,7,Sampdoria,15,10,4,3,3,14,7
Temporada2019,Jornada 10,8,Roma,15,10,4,3,3,17,13
Temporada2019,Jornada 10,9,Sassuolo,15,10,4,3,3,17,16
Temporada2019,Jornada 10,10,Torino,14,10,3,5,2,12,12
Temporada2019,Jornada 10,11,Genoa,14,10,4,2,4,16,19
Temporada2019,Jornada 10,12,Parma,13,10,4,1,5,10,14
Temporada2019,Jornada 10,13,Cagliari,13,10,3,4,3,9,11
Temporada2019,Jornada 10,14,Atalanta,12,10,3,3,4,17,12
Temporada2019,Jornada 10,15,SPAL,12,10,4,0,6,8,13
Temporada2019,Jornada 10,16,Bologna,9,10,2,3,5,8,14
Temporada2019,Jornada 10,17,Udinese,9,10,2,3,5,10,15
Temporada2019,Jornada 10,18,Empoli,6,10,1,3,6,9,15
Temporada2019,Jornada 10,19,Frosinone,5,10,1,2,7,9,24
Temporada2019,Jornada 10,20,Chievo,0,10,0,2,8,8,26
Temporada2019,Jornada 11,1,Juventus,31,11,10,1,0,24,8
Temporada2019,Jornada 11,2,Inter,25,11,8,1,2,21,6
Temporada2019,Jornada 11,3,Napoli,25,11,8,1,2,24,12
Temporada2019,Jornada 11,4,Milan,21,11,6,3,2,21,14
Temporada2019,Jornada 11,5,Lazio,21,11,7,0,4,17,13
Temporada2019,Jornada 11,6,Sassuolo,18,11,5,3,3,19,16
Temporada2019,Jornada 11,7,Torino,17,11,4,5,2,16,13
Temporada2019,Jornada 11,8,Fiorentina,16,11,4,4,3,17,9
Temporada2019,Jornada 11,9,Roma,16,11,4,4,3,18,14
Temporada2019,Jornada 11,10,Atalanta,15,11,4,3,4,19,13
Temporada2019,Jornada 11,11,Sampdoria,15,11,4,3,4,15,11
Temporada2019,Jornada 11,12,Parma,14,11,4,2,5,10,14
Temporada2019,Jornada 11,13,Genoa,14,11,4,2,5,16,24
Temporada2019,Jornada 11,14,Cagliari,13,11,3,4,4,10,14
Temporada2019,Jornada 11,15,SPAL,12,11,4,0,7,9,17
Temporada2019,Jornada 11,16,Bologna,9,11,2,3,6,9,16
Temporada2019,Jornada 11,17,Udinese,9,11,2,3,6,10,16
Temporada2019,Jornada 11,18,Empoli,6,11,1,3,7,10,20
Temporada2019,Jornada 11,19,Frosinone,6,11,1,3,7,9,24
Temporada2019,Jornada 11,20,Chievo,0,11,0,2,9,8,28
Temporada2019,Jornada 12,1,Juventus,34,12,11,1,0,26,8
Temporada2019,Jornada 12,2,Napoli,28,12,9,1,2,26,13
Temporada2019,Jornada 12,3,Inter,25,12,8,1,3,22,10
Temporada2019,Jornada 12,4,Lazio,22,12,7,1,4,18,14
Temporada2019,Jornada 12,5,Milan,21,12,6,3,3,21,16
Temporada2019,Jornada 12,6,Roma,19,12,5,4,3,22,15
Temporada2019,Jornada 12,7,Sassuolo,19,12,5,4,3,20,17
Temporada2019,Jornada 12,8,Atalanta,18,12,5,3,4,23,14
Temporada2019,Jornada 12,9,Parma,17,12,5,2,5,12,15
Temporada2019,Jornada 12,10,Fiorentina,17,12,4,5,3,18,10
Temporada2019,Jornada 12,11,Torino,17,12,4,5,3,17,15
Temporada2019,Jornada 12,12,Sampdoria,15,12,4,3,5,16,15
Temporada2019,Jornada 12,13,Cagliari,14,12,3,5,4,12,16
Temporada2019,Jornada 12,14,Genoa,14,12,4,2,6,17,26
Temporada2019,Jornada 12,15,SPAL,13,12,4,1,7,11,19
Temporada2019,Jornada 12,16,Bologna,10,12,2,4,6,11,18
Temporada2019,Jornada 12,17,Udinese,9,12,2,3,7,11,18
Temporada2019,Jornada 12,18,Empoli,9,12,2,3,7,12,21
Temporada2019,Jornada 12,19,Frosinone,7,12,1,4,7,10,25
Temporada2019,Jornada 12,20,Chievo,0,12,0,3,9,10,30
Temporada2019,Jornada 13,1,Juventus,37,13,12,1,0,28,8
Temporada2019,Jornada 13,2,Napoli,29,13,9,2,2,26,13
Temporada2019,Jornada 13,3,Inter,28,13,9,1,3,25,10
Temporada2019,Jornada 13,4,Lazio,23,13,7,2,4,19,15
Temporada2019,Jornada 13,5,Milan,22,13,6,4,3,22,17
Temporada2019,Jornada 13,6,Parma,20,13,6,2,5,14,16
Temporada2019,Jornada 13,7,Roma,19,13,5,4,4,22,16
Temporada2019,Jornada 13,8,Sassuolo,19,13,5,4,4,21,19
Temporada2019,Jornada 13,9,Fiorentina,18,13,4,6,3,18,10
Temporada2019,Jornada 13,10,Atalanta,18,13,5,3,5,25,17
Temporada2019,Jornada 13,11,Torino,18,13,4,6,3,17,15
Temporada2019,Jornada 13,12,Sampdoria,16,13,4,4,5,17,16
Temporada2019,Jornada 13,13,Cagliari,15,13,3,6,4,12,16
Temporada2019,Jornada 13,14,Genoa,15,13,4,3,6,18,27
Temporada2019,Jornada 13,15,SPAL,13,13,4,1,8,11,21
Temporada2019,Jornada 13,16,Udinese,12,13,3,3,7,12,18
Temporada2019,Jornada 13,17,Empoli,12,13,3,3,7,15,23
Temporada2019,Jornada 13,18,Bologna,11,13,2,5,6,11,18
Temporada2019,Jornada 13,19,Frosinone,7,13,1,4,8,10,28
Temporada2019,Jornada 13,20,Chievo,1,13,0,4,9,10,30
Temporada2019,Jornada 14,1,Juventus,40,14,13,1,0,31,8
Temporada2019,Jornada 14,2,Napoli,32,14,10,2,2,28,14
Temporada2019,Jornada 14,3,Inter,29,14,9,2,3,27,12
Temporada2019,Jornada 14,4,Milan,25,14,7,4,3,24,18
Temporada2019,Jornada 14,5,Lazio,24,14,7,3,4,20,16
Temporada2019,Jornada 14,6,Torino,21,14,5,6,3,19,16
Temporada2019,Jornada 14,7,Parma,20,14,6,2,6,15,18
Temporada2019,Jornada 14,8,Roma,20,14,5,5,4,24,18
Temporada2019,Jornada 14,9,Sassuolo,20,14,5,5,4,21,19
Temporada2019,Jornada 14,10,Sampdoria,19,14,5,4,5,21,17
Temporada2019,Jornada 14,11,Fiorentina,18,14,4,6,4,18,13
Temporada2019,Jornada 14,12,Atalanta,18,14,5,3,6,26,19
Temporada2019,Jornada 14,13,Cagliari,16,14,3,7,4,13,17
Temporada2019,Jornada 14,14,Genoa,15,14,4,3,7,19,29
Temporada2019,Jornada 14,15,SPAL,14,14,4,2,8,13,23
Temporada2019,Jornada 14,16,Udinese,13,14,3,4,7,12,18
Temporada2019,Jornada 14,17,Empoli,13,14,3,4,7,17,25
Temporada2019,Jornada 14,18,Bologna,11,14,2,5,7,12,22
Temporada2019,Jornada 14,19,Frosinone,8,14,1,5,8,11,29
Temporada2019,Jornada 14,20,Chievo,2,14,0,5,9,11,31
Temporada2019,Jornada 15,1,Juventus,43,15,14,1,0,32,8
Temporada2019,Jornada 15,2,Napoli,35,15,11,2,2,32,14
Temporada2019,Jornada 15,3,Inter,29,15,9,2,4,27,13
Temporada2019,Jornada 15,4,Milan,26,15,7,5,3,24,18
Temporada2019,Jornada 15,5,Lazio,25,15,7,4,4,22,18
Temporada2019,Jornada 15,6,Torino,22,15,5,7,3,19,16
Temporada2019,Jornada 15,7,Parma,21,15,6,3,6,16,19
Temporada2019,Jornada 15,8,Atalanta,21,15,6,3,6,29,20
Temporada2019,Jornada 15,9,Roma,21,15,5,6,4,26,20
Temporada2019,Jornada 15,10,Sassuolo,21,15,5,6,4,24,22
Temporada2019,Jornada 15,11,Sampdoria,20,15,5,5,5,23,19
Temporada2019,Jornada 15,12,Fiorentina,19,15,4,7,4,21,16
Temporada2019,Jornada 15,13,Cagliari,17,15,3,8,4,15,19
Temporada2019,Jornada 15,14,Empoli,16,15,4,4,7,19,26
Temporada2019,Jornada 15,15,Genoa,16,15,4,4,7,20,30
Temporada2019,Jornada 15,16,SPAL,15,15,4,3,8,14,24
Temporada2019,Jornada 15,17,Udinese,13,15,3,4,8,13,21
Temporada2019,Jornada 15,18,Bologna,11,15,2,5,8,13,24
Temporada2019,Jornada 15,19,Frosinone,8,15,1,5,9,11,33
Temporada2019,Jornada 15,20,Chievo,3,15,0,6,9,12,32
Temporada2019,Jornada 16,1,Juventus,46,16,15,1,0,33,8
Temporada2019,Jornada 16,2,Napoli,38,16,12,2,2,33,14
Temporada2019,Jornada 16,3,Inter,32,16,10,2,4,28,13
Temporada2019,Jornada 16,4,Milan,27,16,7,6,3,24,18
Temporada2019,Jornada 16,5,Lazio,25,16,7,4,5,22,19
Temporada2019,Jornada 16,6,Atalanta,24,16,7,3,6,30,20
Temporada2019,Jornada 16,7,Roma,24,16,6,6,4,29,22
Temporada2019,Jornada 16,8,Sassuolo,24,16,6,6,4,26,22
Temporada2019,Jornada 16,9,Sampdoria,23,16,6,5,5,25,19
Temporada2019,Jornada 16,10,Fiorentina,22,16,5,7,4,24,17
Temporada2019,Jornada 16,11,Torino,22,16,5,7,4,19,17
Temporada2019,Jornada 16,12,Parma,21,16,6,3,7,16,21
Temporada2019,Jornada 16,13,Cagliari,17,16,3,8,5,15,20
Temporada2019,Jornada 16,14,Empoli,16,16,4,4,8,20,29
Temporada2019,Jornada 16,15,SPAL,16,16,4,4,8,14,24
Temporada2019,Jornada 16,16,Genoa,16,16,4,4,8,22,33
Temporada2019,Jornada 16,17,Udinese,13,16,3,4,9,13,22
Temporada2019,Jornada 16,18,Bologna,12,16,2,6,8,13,24
Temporada2019,Jornada 16,19,Frosinone,8,16,1,5,10,11,35
Temporada2019,Jornada 16,20,Chievo,4,16,0,7,9,12,32
Temporada2019,Jornada 17,1,Juventus,49,17,16,1,0,34,8
Temporada2019,Jornada 17,2,Napoli,41,17,13,2,2,34,14
Temporada2019,Jornada 17,3,Inter,33,17,10,3,4,29,14
Temporada2019,Jornada 17,4,Lazio,28,17,8,4,5,25,20
Temporada2019,Jornada 17,5,Milan,27,17,7,6,4,24,19
Temporada2019,Jornada 17,6,Sampdoria,26,17,7,5,5,29,21
Temporada2019,Jornada 17,7,Fiorentina,25,17,6,7,4,25,17
Temporada2019,Jornada 17,8,Sassuolo,25,17,6,7,4,27,23
Temporada2019,Jornada 17,9,Atalanta,24,17,7,3,7,31,23
Temporada2019,Jornada 17,10,Roma,24,17,6,6,5,29,23
Temporada2019,Jornada 17,11,Torino,23,17,5,8,4,20,18
Temporada2019,Jornada 17,12,Parma,22,17,6,4,7,16,21
Temporada2019,Jornada 17,13,Genoa,19,17,5,4,8,25,34
Temporada2019,Jornada 17,14,Cagliari,17,17,3,8,6,16,23
Temporada2019,Jornada 17,15,Empoli,16,17,4,4,9,22,33
Temporada2019,Jornada 17,16,SPAL,16,17,4,4,9,14,25
Temporada2019,Jornada 17,17,Udinese,14,17,3,5,9,14,23
Temporada2019,Jornada 17,18,Bologna,13,17,2,7,8,13,24
Temporada2019,Jornada 17,19,Frosinone,9,17,1,6,10,12,36
Temporada2019,Jornada 17,20,Chievo,5,17,0,8,9,13,33
Temporada2019,Jornada 18,1,Juventus,50,18,16,2,0,36,10
Temporada2019,Jornada 18,2,Napoli,41,18,13,2,3,34,15
Temporada2019,Jornada 18,3,Inter,36,18,11,3,4,30,14
Temporada2019,Jornada 18,4,Lazio,31,18,9,4,5,27,20
Temporada2019,Jornada 18,5,Sampdoria,29,18,8,5,5,31,21
Temporada2019,Jornada 18,6,Milan,28,18,7,7,4,24,19
Temporada2019,Jornada 18,7,Roma,27,18,7,6,5,32,24
Temporada2019,Jornada 18,8,Torino,26,18,6,8,4,23,18
Temporada2019,Jornada 18,9,Parma,25,18,7,4,7,17,21
Temporada2019,Jornada 18,10,Fiorentina,25,18,6,7,5,25,18
Temporada2019,Jornada 18,11,Atalanta,25,18,7,4,7,33,25
Temporada2019,Jornada 18,12,Sassuolo,25,18,6,7,5,28,26
Temporada2019,Jornada 18,13,Cagliari,20,18,4,8,6,17,23
Temporada2019,Jornada 18,14,Genoa,19,18,5,4,9,25,35
Temporada2019,Jornada 18,15,SPAL,17,18,4,5,9,14,25
Temporada2019,Jornada 18,16,Empoli,16,18,4,4,10,22,36
Temporada2019,Jornada 18,17,Udinese,15,18,3,6,9,14,23
Temporada2019,Jornada 18,18,Bologna,13,18,2,7,9,13,26
Temporada2019,Jornada 18,19,Frosinone,10,18,1,7,10,12,36
Temporada2019,Jornada 18,20,Chievo,5,18,0,8,10,13,35
Temporada2019,Jornada 19,1,Juventus,53,19,17,2,0,38,11
Temporada2019,Jornada 19,2,Napoli,44,19,14,2,3,37,17
Temporada2019,Jornada 19,3,Inter,39,19,12,3,4,31,14
Temporada2019,Jornada 19,4,Lazio,32,19,9,5,5,28,21
Temporada2019,Jornada 19,5,Milan,31,19,8,7,4,26,20
Temporada2019,Jornada 19,6,Roma,30,19,8,6,5,34,24
Temporada2019,Jornada 19,7,Sampdoria,29,19,8,5,6,32,23
Temporada2019,Jornada 19,8,Atalanta,28,19,8,4,7,39,27
Temporada2019,Jornada 19,9,Torino,27,19,6,9,4,24,19
Temporada2019,Jornada 19,10,Fiorentina,26,19,6,8,5,25,18
Temporada2019,Jornada 19,11,Parma,25,19,7,4,8,17,23
Temporada2019,Jornada 19,12,Sassuolo,25,19,6,7,6,30,32
Temporada2019,Jornada 19,13,Cagliari,20,19,4,8,7,17,25
Temporada2019,Jornada 19,14,Genoa,20,19,5,5,9,25,35
Temporada2019,Jornada 19,15,Udinese,18,19,4,6,9,16,23
Temporada2019,Jornada 19,16,SPAL,17,19,4,5,10,15,27
Temporada2019,Jornada 19,17,Empoli,16,19,4,4,11,22,37
Temporada2019,Jornada 19,18,Bologna,13,19,2,7,10,15,29
Temporada2019,Jornada 19,19,Frosinone,10,19,1,7,11,12,37
Temporada2019,Jornada 19,20,Chievo,8,19,1,8,10,14,35
Temporada2019,Jornada 20,1,Juventus,56,20,18,2,0,41,11
Temporada2019,Jornada 20,2,Napoli,47,20,15,2,3,39,18
Temporada2019,Jornada 20,3,Inter,40,20,12,4,4,31,14
Temporada2019,Jornada 20,4,Milan,34,20,9,7,4,28,20
Temporada2019,Jornada 20,5,Roma,33,20,9,6,5,37,26
Temporada2019,Jornada 20,6,Lazio,32,20,9,5,6,29,23
Temporada2019,Jornada 20,7,Atalanta,31,20,9,4,7,44,27
Temporada2019,Jornada 20,8,Sampdoria,30,20,8,6,6,35,26
Temporada2019,Jornada 20,9,Parma,28,20,8,4,8,19,24
Temporada2019,Jornada 20,10,Fiorentina,27,20,6,9,5,28,21
Temporada2019,Jornada 20,11,Torino,27,20,6,9,5,26,22
Temporada2019,Jornada 20,12,Sassuolo,26,20,6,8,6,30,32
Temporada2019,Jornada 20,13,Cagliari,21,20,4,9,7,19,27
Temporada2019,Jornada 20,14,Genoa,20,20,5,5,10,25,37
Temporada2019,Jornada 20,15,Udinese,18,20,4,6,10,17,25
Temporada2019,Jornada 20,16,SPAL,18,20,4,6,10,16,28
Temporada2019,Jornada 20,17,Empoli,17,20,4,5,11,24,39
Temporada2019,Jornada 20,18,Bologna,14,20,2,8,10,16,30
Temporada2019,Jornada 20,19,Frosinone,10,20,1,7,12,12,42
Temporada2019,Jornada 20,20,Chievo,8,20,1,8,11,14,38
Temporada2019,Jornada 21,1,Juventus,59,21,19,2,0,43,12
Temporada2019,Jornada 21,2,Napoli,48,21,15,3,3,39,18
Temporada2019,Jornada 21,3,Inter,40,21,12,4,5,31,15
Temporada2019,Jornada 21,4,Milan,35,21,9,8,4,28,20
Temporada2019,Jornada 21,5,Roma,34,21,9,7,5,40,29
Temporada2019,Jornada 21,6,Sampdoria,33,21,9,6,6,39,26
