Liga,Temporada,Jornada,Equipo,Posicion,Puntos,Goles a Favor,Goles en Contra,Local/Visitante,Resultado,Goles en Partido,Cambios realizados partido,Cambios realizados acumulados,Cambios realizados portero partido,Cambios realizados portero acumulados,Cambios realizados defensa partido,Cambios realizados defensa acumulados,Cambios realizados centrocampista partido,Cambios realizados centrocampista acumulados,Cambios realizados delantero partido,Cambios realizados delantero acumulados,Media minuto cambio partido,Media minuto cambio acumulado,Cambio jugador más asistencias partido,Cambio jugador más goles partido,Cambio jugador lesion partido,Cambio jugador amarilla partido,Cambio jugador roja partido,Titulares cambiados respecto jornada anterior,Cambio goleador jornada anterior,Cambio amarilla jornada anterior,Cambio roja jornada anterior,Cambio lesion jornada anterior,Lesiones en partido,Lesiones acumuladas,Amarillas partido,Amarillas acumuladas,Rojas partido,Rojas acumuladas,Posicion Local prepartido,Puntos local prepartido,Rival,Posicion rival,Puntos rival,Edad media,Peso medio,Altura media,Jornada intermedia
Premier League,Temporada2020,Jornada 3,Aston Villa,16,3,4,5,LOCAL,2 - 0,2 ,2,5,0,0,0,0,1,1,1,4,81,75,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,17,0,Everton,9,4,26,75,183,0
Premier League,Temporada2020,Jornada 3,Norwich City,17,3,6,8,LOCAL,2 - 3,2 ,3,6,0,0,0,1,3,4,0,1,81,78,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,11,3,Chelsea,15,1,25,71,179,0
Premier League,Temporada2020,Jornada 3,Southampton,18,3,3,5,VISITANTE,0 - 2, 2,3,6,0,0,1,2,0,1,2,3,72,70,0,0,0,1,0,2,1,0,0,0,0,0,3,2,0,0,19,0,Brighton Hove A.,5,4,24,76,183,0
Premier League,Temporada2020,Jornada 3,Newcastle,19,3,2,4,VISITANTE,0 - 1, 1,3,4,0,0,1,0,0,2,2,1,62,65,0,0,1,1,0,2,1,0,0,0,1,0,2,4,0,0,18,0,Tottenham,6,4,26,73,181,0
Premier League,Temporada2020,Jornada 3,Watford,20,0,1,7,LOCAL,1 - 3,1 ,3,5,0,0,0,0,2,2,1,3,78,70,0,0,0,0,0,2,1,1,0,0,0,0,1,3,0,0,20,0,West Ham,16,1,30,74,182,0
Premier League,Temporada2020,Jornada 4,Liverpool,1,12,12,3,VISITANTE,0 - 3, 3,3,9,0,1,0,0,1,3,2,5,80,74,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,9,Burnley,6,4,27,74,182,0
Premier League,Temporada2020,Jornada 4,Man. City,2,10,14,3,LOCAL,4 - 0,4 ,3,9,0,0,1,1,2,4,0,4,61,75,0,0,1,1,0,2,0,0,0,0,1,0,1,6,0,0,2,7,Brighton Hove A.,8,4,28,74,180,0
Premier League,Temporada2020,Jornada 4,Leicester,3,8,6,3,LOCAL,3 - 1,3 ,3,7,0,0,0,0,3,4,0,3,73,74,0,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,4,5,AFC Bournemouth,11,4,26,74,180,1
Premier League,Temporada2020,Jornada 4,Crystal Palace,4,7,3,2,LOCAL,1 - 0,1 ,3,8,0,0,1,0,1,4,1,4,83,75,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,10,4,Aston Villa,16,3,29,75,184,1
Premier League,Temporada2020,Jornada 4,Arsenal,5,7,6,6,LOCAL,2 - 2,2 ,2,9,0,0,0,0,1,5,1,3,65,71,0,0,0,1,0,3,1,0,0,0,0,0,3,6,0,0,3,6,Tottenham,7,4,27,74,180,0
Premier League,Temporada2020,Jornada 4,Everton,6,7,4,4,LOCAL,3 - 2,3 ,2,9,0,0,0,1,0,3,2,5,76,67,0,0,0,0,0,3,1,0,0,0,0,1,1,6,0,0,12,4,Wolves,15,3,26,73,182,1
Premier League,Temporada2020,Jornada 4,West Ham,7,7,6,7,LOCAL,2 - 0,2 ,3,9,0,0,0,0,1,4,2,4,81,66,0,0,0,1,0,0,0,0,0,0,0,1,2,5,0,0,13,4,Norwich City,17,3,27,77,183,1
Premier League,Temporada2020,Jornada 4,Man. Utd,8,5,7,4,VISITANTE,1 - 1, 1,3,9,0,0,0,1,3,2,0,6,72,75,0,0,0,0,0,3,1,0,0,1,0,1,2,7,0,0,5,4,Southampton,18,3,25,75,184,0
Premier League,Temporada2020,Jornada 4,Tottenham,9,5,7,6,VISITANTE,2 - 2, 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,Arsenal,3,6,,,,0
Premier League,Temporada2020,Jornada 4,Sheffield United,10,5,5,5,VISITANTE,2 - 2, 2,3,9,0,0,1,2,1,2,1,3,75,64,0,0,0,1,0,1,0,0,0,0,0,2,1,5,0,0,9,4,Chelsea,14,4,27,76,182,1
Premier League,Temporada2020,Jornada 4,Chelsea,11,5,6,9,LOCAL,2 - 2,2 ,3,9,0,0,0,0,2,4,1,5,75,72,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,14,4,Sheffield United,9,4,24,72,182,0
Premier League,Temporada2020,Jornada 4,Burnley,12,4,5,6,LOCAL,0 - 3,0 ,1,7,0,0,0,0,0,2,1,5,73,75,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,6,4,Liverpool,1,9,29,74,181,1
Premier League,Temporada2020,Jornada 4,Southampton,13,4,4,6,LOCAL,1 - 1,1 ,3,9,0,0,0,3,1,1,2,5,70,71,0,0,0,1,0,2,1,0,0,0,0,0,1,5,0,0,18,3,Man. Utd,5,4,24,76,184,1
Premier League,Temporada2020,Jornada 4,Newcastle,14,4,3,5,LOCAL,1 - 1,1 ,3,7,0,0,2,1,1,2,0,3,81,64,0,0,0,0,0,2,1,1,0,1,0,1,2,6,0,0,19,3,Watford,20,0,26,73,181,1
Premier League,Temporada2020,Jornada 4,AFC Bournemouth,15,4,5,8,VISITANTE,3 - 1, 1,3,6,0,0,1,2,1,2,1,2,69,64,0,0,0,0,0,1,1,0,0,1,0,1,3,5,0,0,11,4,Leicester,4,5,25,74,181,1
Premier League,Temporada2020,Jornada 4,Brighton Hove A.,16,4,4,7,VISITANTE,4 - 0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,Man. City,2,7,,,,1
Premier League,Temporada2020,Jornada 4,Wolves,17,3,4,5,VISITANTE,3 - 2, 2,3,8,0,0,0,2,2,3,0,3,70,72,0,0,0,1,0,5,1,0,0,0,0,0,4,4,0,0,15,3,Everton,12,4,26,77,184,0
Premier League,Temporada2020,Jornada 4,Aston Villa,18,3,4,6,VISITANTE,1 - 0, 0,3,7,0,0,0,0,2,2,1,5,71,77,0,0,0,1,0,0,0,0,0,0,0,0,4,2,0,0,16,3,Crystal Palace,10,4,26,75,183,1
Premier League,Temporada2020,Jornada 4,Norwich City,19,3,6,10,VISITANTE,2 - 0, 0,3,9,0,0,1,1,2,7,0,1,63,79,0,0,0,0,0,1,1,0,0,0,0,0,1,4,0,0,17,3,West Ham,13,4,25,73,179,1
Premier League,Temporada2020,Jornada 4,Watford,20,1,2,8,VISITANTE,1 - 1, 1,3,8,0,0,0,0,2,4,1,4,74,73,0,0,0,1,0,3,1,1,0,0,0,0,3,4,0,0,20,0,Newcastle,19,3,29,74,182,1
Premier League,Temporada2020,Jornada 5,Liverpool,1,15,15,4,LOCAL,3 - 1,3 ,3,12,0,1,0,0,2,4,1,7,65,76,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,1,12,Newcastle,14,4,27,75,182,0
Premier League,Temporada2020,Jornada 5,Man. City,2,10,16,6,VISITANTE,3 - 2, 2,3,12,0,0,0,2,2,6,1,4,62,72,0,0,0,1,0,3,1,1,0,1,0,1,1,7,0,0,2,10,Norwich City,19,3,27,74,179,0
