TEMPORADA,JORNADA,REFERIDO,LOCAL,VISITANTE,RESULTADO,RIVALIDAD,ROTACION TITULARES,ROTACION SUPLENTES,ROTACION PORTEROS,ROTACION DEFENSAS,ROTACION MEDIOS,ROTACION DELANTEROS,DIAS DESCANSO
Temporada2019,Jornada 36,VISITANTE,Leicester,Arsenal,PERDIDO,-5,6,7,0,3,4,1,4
Temporada2019,Jornada 36,LOCAL,Liverpool,Huddersfiel,GANADO,2,2,2,0,1,0,1,5
Temporada2019,Jornada 36,VISITANTE,Liverpool,Huddersfiel,PERDIDO,-2,11,7,1,0,0,0,6
Temporada2019,Jornada 36,LOCAL,Man. Utd,Chelsea,EMPATADO,2,5,5,0,3,3,1,4
Temporada2019,Jornada 36,VISITANTE,Man. Utd,Chelsea,EMPATADO,-2,4,2,0,2,1,1,6
Temporada2019,Jornada 36,LOCAL,Southampton,AFC Bournemouth,EMPATADO,2,11,7,1,4,4,2,4
Temporada2019,Jornada 36,VISITANTE,Southampton,AFC Bournemouth,EMPATADO,-2,2,2,0,2,0,2,7
Temporada2019,Jornada 36,LOCAL,Tottenham,West Ham,PERDIDO,-8,11,7,1,0,0,0,4
Temporada2019,Jornada 36,VISITANTE,Tottenham,West Ham,GANADO,8,2,3,0,2,0,0,7
Temporada2019,Jornada 36,LOCAL,Watford,Wolves,PERDIDO,1,2,2,0,1,1,0,4
Temporada2019,Jornada 36,VISITANTE,Watford,Wolves,GANADO,-1,1,1,0,0,1,0,3
Temporada2019,Jornada 37,LOCAL,Arsenal,Brighton Hove A.,EMPATADO,-12,3,2,0,2,1,1,3
Temporada2019,Jornada 37,VISITANTE,Arsenal,Brighton Hove A.,EMPATADO,12,11,7,1,0,0,0,8
Temporada2019,Jornada 37,LOCAL,AFC Bournemouth,Tottenham,GANADO,11,4,4,1,1,2,1,7
Temporada2019,Jornada 37,VISITANTE,AFC Bournemouth,Tottenham,PERDIDO,-11,11,7,1,0,0,0,4
Temporada2019,Jornada 37,LOCAL,Cardiff City,Crystal Palace,PERDIDO,6,3,3,1,0,1,2,7
Temporada2019,Jornada 37,VISITANTE,Cardiff City,Crystal Palace,GANADO,-6,4,4,0,1,2,3,7
Temporada2019,Jornada 37,LOCAL,Chelsea,Watford,GANADO,-6,2,2,0,1,0,1,3
Temporada2019,Jornada 37,VISITANTE,Chelsea,Watford,PERDIDO,6,2,2,0,0,1,1,8
Temporada2019,Jornada 37,LOCAL,Everton,Burnley,GANADO,-6,0,1,0,0,0,0,6
Temporada2019,Jornada 37,VISITANTE,Everton,Burnley,PERDIDO,6,2,3,0,0,2,1,5
Temporada2019,Jornada 37,LOCAL,Huddersfiel,Man. Utd,EMPATADO,-6,11,7,1,0,0,0,9
Temporada2019,Jornada 37,VISITANTE,Huddersfiel,Man. Utd,EMPATADO,6,3,6,0,1,1,1,7
Temporada2019,Jornada 37,LOCAL,Man. City,Leicester,GANADO,-7,1,1,0,0,1,1,8
Temporada2019,Jornada 37,VISITANTE,Man. City,Leicester,PERDIDO,7,0,1,0,0,0,0,8
Temporada2019,Jornada 37,LOCAL,Newcastle,Liverpool,PERDIDO,11,2,2,0,1,1,0,7
Temporada2019,Jornada 37,VISITANTE,Newcastle,Liverpool,GANADO,-11,1,0,0,0,1,0,3
Temporada2019,Jornada 37,LOCAL,West Ham,Southampton,GANADO,-5,11,7,1,4,4,2,7
Temporada2019,Jornada 37,VISITANTE,West Ham,Southampton,PERDIDO,5,11,7,1,4,4,2,7
Temporada2019,Jornada 37,LOCAL,Wolves,Fulham,GANADO,-12,0,2,0,0,0,0,7
Temporada2019,Jornada 37,VISITANTE,Wolves,Fulham,PERDIDO,12,1,2,0,1,0,0,7
Temporada2019,Jornada 38,LOCAL,Brighton Hove A.,Man. City,PERDIDO,16,11,7,1,0,0,0,7
Temporada2019,Jornada 38,VISITANTE,Brighton Hove A.,Man. City,GANADO,-16,1,1,0,0,1,1,6
Temporada2019,Jornada 38,LOCAL,Burnley,Arsenal,PERDIDO,10,2,3,0,0,2,1,9
Temporada2019,Jornada 38,VISITANTE,Burnley,Arsenal,GANADO,-10,5,3,0,1,3,1,3
Temporada2019,Jornada 38,LOCAL,Crystal Palace,AFC Bournemouth,GANADO,-1,2,3,0,1,1,1,8
Temporada2019,Jornada 38,VISITANTE,Crystal Palace,AFC Bournemouth,PERDIDO,1,0,1,0,0,0,0,8
Temporada2019,Jornada 38,LOCAL,Fulham,Newcastle,PERDIDO,5,2,3,0,1,0,1,8
Temporada2019,Jornada 38,VISITANTE,Fulham,Newcastle,GANADO,-5,2,3,0,1,2,0,8
Temporada2019,Jornada 38,LOCAL,Leicester,Chelsea,EMPATADO,6,0,2,0,0,0,0,6
Temporada2019,Jornada 38,VISITANTE,Leicester,Chelsea,EMPATADO,-6,5,6,1,1,2,1,3
Temporada2019,Jornada 38,LOCAL,Liverpool,Wolves,GANADO,-5,2,2,0,1,0,1,5
Temporada2019,Jornada 38,VISITANTE,Liverpool,Wolves,PERDIDO,5,0,1,0,0,0,0,8
Temporada2019,Jornada 38,LOCAL,Man. Utd,Cardiff City,PERDIDO,-12,5,6,0,2,2,2,7
Temporada2019,Jornada 38,VISITANTE,Man. Utd,Cardiff City,GANADO,12,2,2,1,0,1,1,8
Temporada2019,Jornada 38,LOCAL,Southampton,Huddersfiel,EMPATADO,16,11,7,1,4,4,2,8
Temporada2019,Jornada 38,VISITANTE,Southampton,Huddersfiel,EMPATADO,-16,11,7,1,0,0,0,7
Temporada2019,Jornada 38,LOCAL,Tottenham,Everton,EMPATADO,-4,11,7,1,0,0,0,4
Temporada2019,Jornada 38,VISITANTE,Tottenham,Everton,EMPATADO,4,3,2,0,1,0,2,9
Temporada2019,Jornada 38,LOCAL,Watford,West Ham,PERDIDO,-1,2,2,0,1,1,0,7
Temporada2019,Jornada 38,VISITANTE,Watford,West Ham,GANADO,1,11,7,1,4,4,2,8
Temporada2018,Jornada 1,LOCAL,Arsenal,Leicester,GANADO,0,0,0,0,0,0,0,0
Temporada2018,Jornada 1,VISITANTE,Arsenal,Leicester,PERDIDO,0,0,0,0,0,0,0,0
Temporada2018,Jornada 1,LOCAL,Brighton Hove A.,Man. City,PERDIDO,0,0,0,0,0,0,0,0
Temporada2018,Jornada 1,VISITANTE,Brighton Hove A.,Man. City,GANADO,0,0,0,0,0,0,0,0
Temporada2018,Jornada 1,LOCAL,Chelsea,Burnley,PERDIDO,0,0,0,0,0,0,0,0
Temporada2018,Jornada 1,VISITANTE,Chelsea,Burnley,GANADO,0,0,0,0,0,0,0,0
Temporada2018,Jornada 1,LOCAL,Crystal Palace,Huddersfiel,PERDIDO,0,0,0,0,0,0,0,0
Temporada2018,Jornada 1,VISITANTE,Crystal Palace,Huddersfiel,GANADO,0,0,0,0,0,0,0,0
Temporada2018,Jornada 1,LOCAL,Everton,Stoke City,GANADO,0,0,0,0,0,0,0,0
Temporada2018,Jornada 1,VISITANTE,Everton,Stoke City,PERDIDO,0,0,0,0,0,0,0,0
Temporada2018,Jornada 1,LOCAL,Man. Utd,West Ham,GANADO,0,0,0,0,0,0,0,0
Temporada2018,Jornada 1,VISITANTE,Man. Utd,West Ham,PERDIDO,0,0,0,0,0,0,0,0
Temporada2018,Jornada 1,LOCAL,Newcastle,Tottenham,PERDIDO,0,0,0,0,0,0,0,0
Temporada2018,Jornada 1,VISITANTE,Newcastle,Tottenham,GANADO,0,0,0,0,0,0,0,0
Temporada2018,Jornada 1,LOCAL,Southampton,Swansea City,EMPATADO,0,0,0,0,0,0,0,0
Temporada2018,Jornada 1,VISITANTE,Southampton,Swansea City,EMPATADO,0,0,0,0,0,0,0,0
Temporada2018,Jornada 1,LOCAL,Watford,Liverpool,EMPATADO,0,0,0,0,0,0,0,0
Temporada2018,Jornada 1,VISITANTE,Watford,Liverpool,EMPATADO,0,0,0,0,0,0,0,0
Temporada2018,Jornada 1,LOCAL,West Bromwich A.,AFC Bournemouth,GANADO,0,0,0,0,0,0,0,0
Temporada2018,Jornada 1,VISITANTE,West Bromwich A.,AFC Bournemouth,PERDIDO,0,0,0,0,0,0,0,0
Temporada2018,Jornada 2,LOCAL,Tottenham,Chelsea,PERDIDO,-10,11,7,1,0,0,0,7
Temporada2018,Jornada 2,VISITANTE,Tottenham,Chelsea,GANADO,10,4,5,0,1,2,1,8
Temporada2018,Jornada 2,LOCAL,AFC Bournemouth,Watford,PERDIDO,5,2,2,0,1,1,1,7
Temporada2018,Jornada 2,VISITANTE,AFC Bournemouth,Watford,GANADO,-5,4,6,0,2,1,2,7
Temporada2018,Jornada 2,LOCAL,Burnley,West Bromwich A.,PERDIDO,-2,0,1,0,0,0,0,7
Temporada2018,Jornada 2,VISITANTE,Burnley,West Bromwich A.,GANADO,2,11,7,1,0,0,0,7
Temporada2018,Jornada 2,LOCAL,Huddersfiel,Newcastle,GANADO,-18,11,7,1,0,0,0,8
Temporada2018,Jornada 2,VISITANTE,Huddersfiel,Newcastle,PERDIDO,18,3,5,0,2,1,0,7
Temporada2018,Jornada 2,LOCAL,Leicester,Brighton Hove A.,GANADO,-4,0,3,0,0,0,0,8
Temporada2018,Jornada 2,VISITANTE,Leicester,Brighton Hove A.,PERDIDO,4,11,7,1,0,0,0,7
Temporada2018,Jornada 2,LOCAL,Liverpool,Crystal Palace,GANADO,-10,5,5,0,3,1,1,7
Temporada2018,Jornada 2,VISITANTE,Liverpool,Crystal Palace,PERDIDO,10,2,4,0,1,0,1,7
Temporada2018,Jornada 2,LOCAL,Man. City,Everton,EMPATADO,-4,1,2,0,1,0,1,9
Temporada2018,Jornada 2,VISITANTE,Man. City,Everton,EMPATADO,4,2,5,0,1,1,0,9
Temporada2018,Jornada 2,LOCAL,Stoke City,Arsenal,GANADO,11,2,3,0,0,0,2,7
Temporada2018,Jornada 2,VISITANTE,Stoke City,Arsenal,PERDIDO,-11,2,5,0,1,1,0,8
Temporada2018,Jornada 2,LOCAL,Swansea City,Man. Utd,PERDIDO,11,2,4,0,1,2,0,7
Temporada2018,Jornada 2,VISITANTE,Swansea City,Man. Utd,GANADO,-11,0,1,0,0,0,0,6
Temporada2018,Jornada 2,LOCAL,Southampton,West Ham,GANADO,-9,1,2,0,0,1,0,7
Temporada2018,Jornada 2,VISITANTE,Southampton,West Ham,PERDIDO,9,4,5,0,2,2,0,6
Temporada2018,Jornada 3,LOCAL,Liverpool,Arsenal,GANADO,-5,5,6,1,2,1,1,8
Temporada2018,Jornada 3,VISITANTE,Liverpool,Arsenal,PERDIDO,5,3,6,0,2,0,1,8
Temporada2018,Jornada 3,LOCAL,AFC Bournemouth,Man. City,PERDIDO,11,3,4,0,1,1,1,4
Temporada2018,Jornada 3,VISITANTE,AFC Bournemouth,Man. City,GANADO,-11,4,5,0,2,0,2,5
Temporada2018,Jornada 3,LOCAL,Chelsea,Everton,GANADO,4,2,6,0,1,1,1,7
Temporada2018,Jornada 3,VISITANTE,Chelsea,Everton,PERDIDO,-4,2,5,0,0,1,1,6
Temporada2018,Jornada 3,LOCAL,Crystal Palace,Swansea City,PERDIDO,4,1,2,0,0,1,0,4
Temporada2018,Jornada 3,VISITANTE,Crystal Palace,Swansea City,GANADO,-4,2,3,0,1,1,0,4
Temporada2018,Jornada 3,LOCAL,Huddersfiel,Southampton,EMPATADO,-7,11,7,1,0,0,0,6
Temporada2018,Jornada 3,VISITANTE,Huddersfiel,Southampton,EMPATADO,7,11,7,1,4,4,2,3
Temporada2018,Jornada 3,LOCAL,Man. Utd,Leicester,GANADO,-8,1,2,0,0,0,1,7
Temporada2018,Jornada 3,VISITANTE,Man. Utd,Leicester,PERDIDO,8,0,3,0,0,0,0,4
Temporada2018,Jornada 3,LOCAL,Newcastle,West Ham,GANADO,-3,1,5,0,0,0,1,3
Temporada2018,Jornada 3,VISITANTE,Newcastle,West Ham,PERDIDO,3,2,4,0,1,1,1,3
Temporada2018,Jornada 3,LOCAL,Tottenham,Burnley,EMPATADO,-3,11,7,1,0,0,0,7
Temporada2018,Jornada 3,VISITANTE,Tottenham,Burnley,EMPATADO,3,1,2,0,0,1,0,4
Temporada2018,Jornada 3,LOCAL,Watford,Brighton Hove A.,EMPATADO,-14,1,5,0,1,0,0,4
Temporada2018,Jornada 3,VISITANTE,Watford,Brighton Hove A.,EMPATADO,14,11,7,1,0,0,0,4
Temporada2018,Jornada 3,LOCAL,West Bromwich A.,Stoke City,EMPATADO,-11,11,7,1,0,0,0,5
Temporada2018,Jornada 3,VISITANTE,West Bromwich A.,Stoke City,EMPATADO,11,1,2,0,1,0,1,4
Temporada2018,Jornada 4,LOCAL,Man. City,Liverpool,GANADO,2,3,4,0,2,0,2,14
Temporada2018,Jornada 4,VISITANTE,Man. City,Liverpool,PERDIDO,-2,3,5,1,2,0,0,13
Temporada2018,Jornada 4,LOCAL,Arsenal,AFC Bournemouth,GANADO,-2,3,6,0,2,1,1,13
Temporada2018,Jornada 4,VISITANTE,Arsenal,AFC Bournemouth,PERDIDO,2,1,3,0,0,1,1,14
Temporada2018,Jornada 4,LOCAL,Brighton Hove A.,West Bromwich A.,GANADO,12,11,7,1,0,0,0,14
Temporada2018,Jornada 4,VISITANTE,Brighton Hove A.,West Bromwich A.,PERDIDO,-12,11,7,1,0,0,0,13
Temporada2018,Jornada 4,LOCAL,Burnley,Crystal Palace,GANADO,-9,1,2,0,0,0,1,14
Temporada2018,Jornada 4,VISITANTE,Burnley,Crystal Palace,PERDIDO,9,3,5,0,2,3,0,15
Temporada2018,Jornada 4,LOCAL,Everton,Tottenham,PERDIDO,3,3,5,0,2,2,0,13
Temporada2018,Jornada 4,VISITANTE,Everton,Tottenham,GANADO,-3,11,7,1,0,0,0,13
Temporada2018,Jornada 4,LOCAL,Leicester,Chelsea,PERDIDO,9,1,2,0,0,0,1,14
Temporada2018,Jornada 4,VISITANTE,Leicester,Chelsea,GANADO,-9,1,5,0,0,1,1,13
Temporada2018,Jornada 4,LOCAL,Southampton,Watford,PERDIDO,1,11,7,1,4,5,1,14
Temporada2018,Jornada 4,VISITANTE,Southampton,Watford,GANADO,-1,3,5,0,2,0,1,14
Temporada2018,Jornada 4,LOCAL,Stoke City,Man. Utd,EMPATADO,10,2,3,0,2,0,1,13
Temporada2018,Jornada 4,VISITANTE,Stoke City,Man. Utd,EMPATADO,-10,3,4,0,1,1,1,14
Temporada2018,Jornada 4,LOCAL,Swansea City,Newcastle,PERDIDO,-1,1,3,0,1,1,0,15
Temporada2018,Jornada 4,VISITANTE,Swansea City,Newcastle,GANADO,1,2,6,0,1,1,1,15
Temporada2018,Jornada 4,LOCAL,West Ham,Huddersfiel,GANADO,20,5,5,0,1,3,1,16
Temporada2018,Jornada 4,VISITANTE,West Ham,Huddersfiel,PERDIDO,-20,11,7,1,0,0,0,16
Temporada2018,Jornada 5,LOCAL,Chelsea,Arsenal,EMPATADO,-8,2,3,0,1,1,1,5
Temporada2018,Jornada 5,VISITANTE,Chelsea,Arsenal,EMPATADO,8,1,5,0,0,1,1,3
Temporada2018,Jornada 5,LOCAL,AFC Bournemouth,Brighton Hove A.,GANADO,5,3,3,0,2,1,1,6
Temporada2018,Jornada 5,VISITANTE,AFC Bournemouth,Brighton Hove A.,PERDIDO,-5,11,7,1,0,0,0,6
Temporada2018,Jornada 5,LOCAL,Crystal Palace,Southampton,PERDIDO,7,11,7,1,3,5,2,6
Temporada2018,Jornada 5,VISITANTE,Crystal Palace,Southampton,GANADO,-7,11,7,1,4,5,1,7
Temporada2018,Jornada 5,LOCAL,Huddersfiel,Leicester,EMPATADO,-17,11,7,1,0,0,0,5
Temporada2018,Jornada 5,VISITANTE,Huddersfiel,Leicester,EMPATADO,17,3,4,0,1,1,1,7
Temporada2018,Jornada 5,LOCAL,Liverpool,Burnley,EMPATADO,1,4,3,0,1,2,1,3
Temporada2018,Jornada 5,VISITANTE,Liverpool,Burnley,EMPATADO,-1,2,2,1,0,0,1,6
Temporada2018,Jornada 5,LOCAL,Man. Utd,Everton,GANADO,-15,3,2,0,1,3,0,5
Temporada2018,Jornada 5,VISITANTE,Man. Utd,Everton,PERDIDO,15,2,4,0,1,1,0,3
Temporada2018,Jornada 5,LOCAL,Newcastle,Stoke City,GANADO,-2,3,3,0,2,1,1,6
Temporada2018,Jornada 5,VISITANTE,Newcastle,Stoke City,PERDIDO,2,1,3,0,1,0,0,7
Temporada2018,Jornada 5,LOCAL,Tottenham,Swansea City,EMPATADO,-10,11,7,1,0,0,0,3
Temporada2018,Jornada 5,VISITANTE,Tottenham,Swansea City,EMPATADO,10,1,2,0,1,1,0,6
Temporada2018,Jornada 5,LOCAL,Watford,Man. City,PERDIDO,2,2,4,0,2,0,0,7
Temporada2018,Jornada 5,VISITANTE,Watford,Man. City,GANADO,-2,1,2,0,1,0,1,3
Temporada2018,Jornada 5,LOCAL,West Bromwich A.,West Ham,EMPATADO,-9,11,7,1,0,0,0,7
Temporada2018,Jornada 5,VISITANTE,West Bromwich A.,West Ham,EMPATADO,9,0,3,0,0,0,0,5
Temporada2018,Jornada 6,LOCAL,Arsenal,West Bromwich A.,GANADO,2,2,4,0,0,1,2,5
Temporada2018,Jornada 6,VISITANTE,Arsenal,West Bromwich A.,PERDIDO,-2,11,7,1,0,0,0,5
Temporada2018,Jornada 6,LOCAL,Brighton Hove A.,Newcastle,GANADO,12,11,7,1,0,0,0,5
Temporada2018,Jornada 6,VISITANTE,Brighton Hove A.,Newcastle,PERDIDO,-12,0,2,0,0,0,0,8
Temporada2018,Jornada 6,LOCAL,Burnley,Huddersfiel,EMPATADO,7,1,1,0,0,1,1,4
Temporada2018,Jornada 6,VISITANTE,Burnley,Huddersfiel,EMPATADO,-7,11,7,1,0,0,0,7
Temporada2018,Jornada 6,LOCAL,Everton,AFC Bournemouth,GANADO,-1,3,6,0,2,1,1,3
Temporada2018,Jornada 6,VISITANTE,Everton,AFC Bournemouth,PERDIDO,1,3,5,0,0,2,2,4
Temporada2018,Jornada 6,LOCAL,Leicester,Liverpool,PERDIDO,7,1,3,0,0,0,1,4
Temporada2018,Jornada 6,VISITANTE,Leicester,Liverpool,GANADO,-7,5,4,0,3,2,1,4
Temporada2018,Jornada 6,LOCAL,Man. City,Crystal Palace,GANADO,-19,1,3,0,0,0,1,3
Temporada2018,Jornada 6,VISITANTE,Man. City,Crystal Palace,PERDIDO,19,11,7,1,4,4,2,4
Temporada2018,Jornada 6,LOCAL,Southampton,Man. Utd,PERDIDO,7,11,7,1,4,4,2,7
Temporada2018,Jornada 6,VISITANTE,Southampton,Man. Utd,GANADO,-7,0,1,0,0,0,0,3
Temporada2018,Jornada 6,LOCAL,Stoke City,Chelsea,PERDIDO,10,2,3,0,2,0,1,4
Temporada2018,Jornada 6,VISITANTE,Stoke City,Chelsea,GANADO,-10,3,4,0,2,1,0,3
Temporada2018,Jornada 6,LOCAL,Swansea City,Watford,PERDIDO,3,2,3,0,0,1,1,4
Temporada2018,Jornada 6,VISITANTE,Swansea City,Watford,GANADO,-3,2,3,0,1,1,0,7
Temporada2018,Jornada 6,LOCAL,West Ham,Tottenham,PERDIDO,12,3,4,0,1,1,1,4
Temporada2018,Jornada 6,VISITANTE,West Ham,Tottenham,GANADO,-12,11,7,1,0,0,0,4
Temporada2018,Jornada 7,LOCAL,Chelsea,Man. City,PERDIDO,2,3,5,0,1,1,2,3
Temporada2018,Jornada 7,VISITANTE,Chelsea,Man. City,GANADO,-2,2,3,0,1,1,1,4
Temporada2018,Jornada 7,LOCAL,Arsenal,Brighton Hove A.,GANADO,-6,2,3,0,1,1,1,3
Temporada2018,Jornada 7,VISITANTE,Arsenal,Brighton Hove A.,PERDIDO,6,11,7,1,0,0,0,7
Temporada2018,Jornada 7,LOCAL,AFC Bournemouth,Leicester,EMPATADO,2,2,4,0,0,2,1,7
Temporada2018,Jornada 7,VISITANTE,AFC Bournemouth,Leicester,EMPATADO,-2,2,3,0,1,0,1,7
Temporada2018,Jornada 7,LOCAL,Everton,Burnley,PERDIDO,5,3,5,0,1,1,1,3
Temporada2018,Jornada 7,VISITANTE,Everton,Burnley,GANADO,-5,0,1,0,0,0,0,8
Temporada2018,Jornada 7,LOCAL,Huddersfiel,Tottenham,PERDIDO,-4,11,7,1,0,0,0,7
Temporada2018,Jornada 7,VISITANTE,Huddersfiel,Tottenham,GANADO,4,11,7,1,0,0,0,4
Temporada2018,Jornada 7,LOCAL,Man. Utd,Crystal Palace,GANADO,-18,1,2,0,1,0,0,3
Temporada2018,Jornada 7,VISITANTE,Man. Utd,Crystal Palace,PERDIDO,18,4,4,0,2,1,1,7
Temporada2018,Jornada 7,LOCAL,Newcastle,Liverpool,EMPATADO,5,2,2,0,1,1,0,7
Temporada2018,Jornada 7,VISITANTE,Newcastle,Liverpool,EMPATADO,-5,2,2,0,0,1,2,5
Temporada2018,Jornada 7,LOCAL,Stoke City,Southampton,GANADO,5,11,7,1,3,2,5,7
Temporada2018,Jornada 7,VISITANTE,Stoke City,Southampton,PERDIDO,-5,11,7,1,4,4,2,7
Temporada2018,Jornada 7,LOCAL,West Bromwich A.,Watford,EMPATADO,6,11,7,1,0,0,0,5
Temporada2018,Jornada 7,VISITANTE,West Bromwich A.,Watford,EMPATADO,-6,1,4,0,0,0,1,7
Temporada2018,Jornada 7,LOCAL,West Ham,Swansea City,GANADO,3,2,3,0,1,0,2,7
Temporada2018,Jornada 7,VISITANTE,West Ham,Swansea City,PERDIDO,-3,3,4,0,1,2,1,7
Temporada2018,Jornada 8,LOCAL,Liverpool,Man. Utd,EMPATADO,5,2,2,0,0,1,2,13
Temporada2018,Jornada 8,VISITANTE,Liverpool,Man. Utd,EMPATADO,-5,3,4,0,1,2,1,14
Temporada2018,Jornada 8,LOCAL,Brighton Hove A.,Everton,EMPATADO,-2,11,7,1,0,0,0,14
Temporada2018,Jornada 8,VISITANTE,Brighton Hove A.,Everton,EMPATADO,2,3,4,0,2,0,1,14
Temporada2018,Jornada 8,LOCAL,Burnley,West Ham,EMPATADO,-9,0,1,0,0,0,0,13
Temporada2018,Jornada 8,VISITANTE,Burnley,West Ham,EMPATADO,9,2,4,0,0,1,1,14
Temporada2018,Jornada 8,LOCAL,Crystal Palace,Chelsea,GANADO,16,4,6,1,1,1,1,14
Temporada2018,Jornada 8,VISITANTE,Crystal Palace,Chelsea,PERDIDO,-16,4,4,0,2,1,1,14
Temporada2018,Jornada 8,LOCAL,Leicester,West Bromwich A.,EMPATADO,7,3,4,0,0,1,2,16
Temporada2018,Jornada 8,VISITANTE,Leicester,West Bromwich A.,EMPATADO,-7,11,7,1,0,0,0,16
Temporada2018,Jornada 8,LOCAL,Man. City,Stoke City,GANADO,-12,0,2,0,0,0,0,14
Temporada2018,Jornada 8,VISITANTE,Man. City,Stoke City,PERDIDO,12,11,7,1,5,1,4,14
Temporada2018,Jornada 8,LOCAL,Southampton,Newcastle,EMPATADO,3,11,7,1,4,3,3,15
Temporada2018,Jornada 8,VISITANTE,Southampton,Newcastle,EMPATADO,-3,2,2,0,1,1,0,14
Temporada2018,Jornada 8,LOCAL,Swansea City,Huddersfiel,GANADO,18,2,3,0,0,1,1,14
Temporada2018,Jornada 8,VISITANTE,Swansea City,Huddersfiel,PERDIDO,-18,11,7,1,0,0,0,14
Temporada2018,Jornada 8,LOCAL,Tottenham,AFC Bournemouth,GANADO,-16,11,7,1,0,0,0,14
Temporada2018,Jornada 8,VISITANTE,Tottenham,AFC Bournemouth,PERDIDO,16,2,4,0,1,1,2,14
Temporada2018,Jornada 8,LOCAL,Watford,Arsenal,GANADO,3,3,5,0,1,1,2,14
Temporada2018,Jornada 8,VISITANTE,Watford,Arsenal,PERDIDO,-3,4,5,0,2,1,1,13
Temporada2018,Jornada 9,LOCAL,Chelsea,Watford,GANADO,1,3,4,0,1,1,2,3
Temporada2018,Jornada 9,VISITANTE,Chelsea,Watford,PERDIDO,-1,1,2,0,0,0,1,7
Temporada2018,Jornada 9,LOCAL,Everton,Arsenal,PERDIDO,10,2,3,0,2,1,0,3
Temporada2018,Jornada 9,VISITANTE,Everton,Arsenal,GANADO,-10,3,5,0,0,2,2,3
Temporada2018,Jornada 9,LOCAL,Huddersfiel,Man. Utd,GANADO,-2,11,7,1,0,0,0,7
Temporada2018,Jornada 9,VISITANTE,Huddersfiel,Man. Utd,PERDIDO,2,2,3,0,1,1,1,3
Temporada2018,Jornada 9,LOCAL,Man. City,Burnley,GANADO,-6,2,3,0,0,0,2,4
Temporada2018,Jornada 9,VISITANTE,Man. City,Burnley,PERDIDO,6,0,1,0,0,0,0,7
Temporada2018,Jornada 9,LOCAL,Newcastle,Crystal Palace,GANADO,-11,0,1,0,0,0,0,6
Temporada2018,Jornada 9,VISITANTE,Newcastle,Crystal Palace,PERDIDO,11,0,2,0,0,0,0,7
Temporada2018,Jornada 9,LOCAL,Southampton,West Bromwich A.,GANADO,1,1,1,0,0,1,0,6
Temporada2018,Jornada 9,VISITANTE,Southampton,West Bromwich A.,PERDIDO,-1,11,7,1,0,0,0,5
Temporada2018,Jornada 9,LOCAL,Stoke City,AFC Bournemouth,PERDIDO,-2,3,2,0,2,1,1,7
Temporada2018,Jornada 9,VISITANTE,Stoke City,AFC Bournemouth,GANADO,2,3,4,0,1,1,1,7
Temporada2018,Jornada 9,LOCAL,Swansea City,Leicester,PERDIDO,-5,1,0,0,0,1,0,7
Temporada2018,Jornada 9,VISITANTE,Swansea City,Leicester,GANADO,5,1,3,0,0,0,1,5
Temporada2018,Jornada 9,LOCAL,Tottenham,Liverpool,GANADO,-5,11,7,1,0,0,0,5
Temporada2018,Jornada 9,VISITANTE,Tottenham,Liverpool,PERDIDO,5,1,2,0,0,1,0,5
Temporada2018,Jornada 9,LOCAL,West Ham,Brighton Hove A.,PERDIDO,1,2,4,0,1,1,1,6
Temporada2018,Jornada 9,VISITANTE,West Ham,Brighton Hove A.,GANADO,-1,11,7,1,0,0,0,5
Temporada2018,Jornada 10,LOCAL,Arsenal,Swansea City,GANADO,-10,0,3,0,0,0,0,4
Temporada2018,Jornada 10,VISITANTE,Arsenal,Swansea City,PERDIDO,10,4,4,0,1,3,1,4
Temporada2018,Jornada 10,LOCAL,AFC Bournemouth,Chelsea,PERDIDO,15,2,2,0,1,1,1,4
Temporada2018,Jornada 10,VISITANTE,AFC Bournemouth,Chelsea,GANADO,-15,1,3,0,1,0,0,3
Temporada2018,Jornada 10,LOCAL,Brighton Hove A.,Southampton,EMPATADO,2,11,7,1,0,0,0,9
Temporada2018,Jornada 10,VISITANTE,Brighton Hove A.,Southampton,EMPATADO,-2,11,7,1,4,3,3,8
Temporada2018,Jornada 10,LOCAL,Burnley,Newcastle,GANADO,1,2,3,0,0,0,2,9
Temporada2018,Jornada 10,VISITANTE,Burnley,Newcastle,PERDIDO,-1,1,3,0,0,1,0,9
Temporada2018,Jornada 10,LOCAL,Crystal Palace,West Ham,EMPATADO,4,2,2,0,1,1,0,4
Temporada2018,Jornada 10,VISITANTE,Crystal Palace,West Ham,EMPATADO,-4,5,6,0,2,2,1,3
Temporada2018,Jornada 10,LOCAL,Leicester,Everton,GANADO,-4,2,5,0,1,1,1,5
Temporada2018,Jornada 10,VISITANTE,Leicester,Everton,PERDIDO,4,3,5,0,1,2,0,4
Temporada2018,Jornada 10,LOCAL,Liverpool,Huddersfiel,GANADO,9,3,4,0,1,1,1,6
Temporada2018,Jornada 10,VISITANTE,Liverpool,Huddersfiel,PERDIDO,-9,11,7,1,0,0,0,7
Temporada2018,Jornada 10,LOCAL,Man. Utd,Tottenham,GANADO,-1,3,3,0,1,1,2,4
Temporada2018,Jornada 10,VISITANTE,Man. Utd,Tottenham,PERDIDO,1,11,7,1,0,0,0,3
Temporada2018,Jornada 10,LOCAL,Watford,Stoke City,PERDIDO,-11,2,6,0,1,1,1,7
