Liga,Temporada,Jornada,Equipo,Cambios realizados defensa partido,Cambio jugador lesion partido,Titulares cambiados respecto jornada anterior,PUNTOS Y,CUT 1 ,CUT 2
Bundesliga,Temporada2017,Jornada 22,Hertha BSC,1,0,0,"-0,1380079","0,0279334","0,6405451"
Bundesliga,Temporada2017,Jornada 22,Eintracht,1,0,5,"0,0372796","-0,1473541","0,4652576"
Bundesliga,Temporada2017,Jornada 22,Köln,2,0,2,"-0,2059008","0,0958263","0,708438"
Bundesliga,Temporada2017,Jornada 22,B. Leverkusen,3,0,2,"-0,3439087","0,2338342","0,8464459"
Bundesliga,Temporada2017,Jornada 22,SC Freiburg,2,0,2,"-0,2059008","0,0958263","0,708438"
Bundesliga,Temporada2017,Jornada 22,Monchengladbach,0,0,3,"0,1051725","-0,215247","0,3973647"
Bundesliga,Temporada2017,Jornada 22,Mainz 05,0,0,4,"0,14023","-0,2503045","0,3623072"
Bundesliga,Temporada2017,Jornada 22,Schalke 04,1,0,1,"-0,1029504","-0,00712409999999999","0,6054876"
Bundesliga,Temporada2017,Jornada 22,FC Augsburg,0,0,5,"0,1752875","-0,285362","0,3272497"
Bundesliga,Temporada2017,Jornada 22,Wolfsburg,1,0,5,"0,0372796","-0,1473541","0,4652576"
Bundesliga,Temporada2017,Jornada 22,Werder Bremen,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2017,Jornada 22,Hamburger SV,0,0,0,0,"-0,1100745","0,5025372"
Bundesliga,Temporada2017,Jornada 22,Ingolstadt 04,2,0,1,"-0,2409583","0,1308838","0,7434955"
Bundesliga,Temporada2017,Jornada 22,Darmstadt 98,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2017,Jornada 23,Bayern München,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2017,Jornada 23,RB Leipzig,0,0,0,0,"-0,1100745","0,5025372"
Bundesliga,Temporada2017,Jornada 23,B. Dortmund,0,0,0,0,"-0,1100745","0,5025372"
Bundesliga,Temporada2017,Jornada 23,Hoffenheim,0,0,1,"0,0350575","-0,145132","0,4674797"
Bundesliga,Temporada2017,Jornada 23,Hertha BSC,2,0,0,"-0,2760158","0,1659413","0,778553"
Bundesliga,Temporada2017,Jornada 23,Eintracht,2,0,3,"-0,1708433","0,0607688","0,6733805"
Bundesliga,Temporada2017,Jornada 23,Köln,2,0,2,"-0,2059008","0,0958263","0,708438"
Bundesliga,Temporada2017,Jornada 23,SC Freiburg,0,0,5,"0,1752875","-0,285362","0,3272497"
Bundesliga,Temporada2017,Jornada 23,Monchengladbach,1,0,3,"-0,0328354","-0,0772391","0,5353726"
Bundesliga,Temporada2017,Jornada 23,B. Leverkusen,1,0,3,"-0,0328354","-0,0772391","0,5353726"
Bundesliga,Temporada2017,Jornada 23,Mainz 05,0,0,0,0,"-0,1100745","0,5025372"
Bundesliga,Temporada2017,Jornada 23,FC Augsburg,2,0,2,"-0,2059008","0,0958263","0,708438"
Bundesliga,Temporada2017,Jornada 23,Schalke 04,1,0,1,"-0,1029504","-0,00712409999999999","0,6054876"
Bundesliga,Temporada2017,Jornada 23,Werder Bremen,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2017,Jornada 23,Wolfsburg,2,0,4,"-0,1357858","0,0257113","0,638323"
Bundesliga,Temporada2017,Jornada 23,Hamburger SV,0,0,0,0,"-0,1100745","0,5025372"
Bundesliga,Temporada2017,Jornada 23,Ingolstadt 04,0,0,1,"0,0350575","-0,145132","0,4674797"
Bundesliga,Temporada2017,Jornada 23,Darmstadt 98,1,0,4,"0,0022221","-0,1122966","0,5003151"
Bundesliga,Temporada2017,Jornada 24,Bayern München,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2017,Jornada 24,RB Leipzig,2,0,1,"-0,2409583","0,1308838","0,7434955"
Bundesliga,Temporada2017,Jornada 24,B. Dortmund,2,0,4,"-0,1357858","0,0257113","0,638323"
Bundesliga,Temporada2017,Jornada 24,Hoffenheim,2,0,2,"-0,2059008","0,0958263","0,708438"
Bundesliga,Temporada2017,Jornada 24,Hertha BSC,0,0,0,0,"-0,1100745","0,5025372"
Bundesliga,Temporada2017,Jornada 24,Eintracht,0,0,1,"0,0350575","-0,145132","0,4674797"
Bundesliga,Temporada2017,Jornada 24,Köln,0,0,5,"0,1752875","-0,285362","0,3272497"
Bundesliga,Temporada2017,Jornada 24,SC Freiburg,0,0,1,"0,0350575","-0,145132","0,4674797"
Bundesliga,Temporada2017,Jornada 24,Monchengladbach,2,0,4,"-0,1357858","0,0257113","0,638323"
Bundesliga,Temporada2017,Jornada 24,B. Leverkusen,0,0,5,"0,1752875","-0,285362","0,3272497"
Bundesliga,Temporada2017,Jornada 24,Schalke 04,1,0,4,"0,0022221","-0,1122966","0,5003151"
Bundesliga,Temporada2017,Jornada 24,Mainz 05,2,0,2,"-0,2059008","0,0958263","0,708438"
Bundesliga,Temporada2017,Jornada 24,FC Augsburg,2,0,4,"-0,1357858","0,0257113","0,638323"
Bundesliga,Temporada2017,Jornada 24,Wolfsburg,1,0,1,"-0,1029504","-0,00712409999999999","0,6054876"
Bundesliga,Temporada2017,Jornada 24,Werder Bremen,2,0,3,"-0,1708433","0,0607688","0,6733805"
Bundesliga,Temporada2017,Jornada 24,Hamburger SV,0,0,0,0,"-0,1100745","0,5025372"
Bundesliga,Temporada2017,Jornada 24,Ingolstadt 04,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2017,Jornada 24,Darmstadt 98,1,0,1,"-0,1029504","-0,00712409999999999","0,6054876"
Bundesliga,Temporada2017,Jornada 25,Bayern München,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2017,Jornada 25,RB Leipzig,3,0,2,"-0,3439087","0,2338342","0,8464459"
Bundesliga,Temporada2017,Jornada 25,B. Dortmund,0,0,3,"0,1051725","-0,215247","0,3973647"
Bundesliga,Temporada2017,Jornada 25,Hoffenheim,1,0,2,"-0,0678929","-0,0421816","0,5704301"
Bundesliga,Temporada2017,Jornada 25,Hertha BSC,0,0,0,0,"-0,1100745","0,5025372"
Bundesliga,Temporada2017,Jornada 25,Köln,0,0,3,"0,1051725","-0,215247","0,3973647"
Bundesliga,Temporada2017,Jornada 25,Eintracht,2,0,3,"-0,1708433","0,0607688","0,6733805"
Bundesliga,Temporada2017,Jornada 25,SC Freiburg,2,0,0,"-0,2760158","0,1659413","0,778553"
Bundesliga,Temporada2017,Jornada 25,Schalke 04,0,0,4,"0,14023","-0,2503045","0,3623072"
Bundesliga,Temporada2017,Jornada 25,Monchengladbach,2,0,3,"-0,1708433","0,0607688","0,6733805"
Bundesliga,Temporada2017,Jornada 25,B. Leverkusen,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2017,Jornada 25,Mainz 05,0,0,4,"0,14023","-0,2503045","0,3623072"
Bundesliga,Temporada2017,Jornada 25,Werder Bremen,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2017,Jornada 25,FC Augsburg,4,0,5,"-0,3767441","0,2666696","0,8792813"
Bundesliga,Temporada2017,Jornada 25,Wolfsburg,0,0,3,"0,1051725","-0,215247","0,3973647"
Bundesliga,Temporada2017,Jornada 25,Hamburger SV,0,0,0,0,"-0,1100745","0,5025372"
Bundesliga,Temporada2017,Jornada 25,Ingolstadt 04,0,0,0,0,"-0,1100745","0,5025372"
Bundesliga,Temporada2017,Jornada 25,Darmstadt 98,1,0,2,"-0,0678929","-0,0421816","0,5704301"
Bundesliga,Temporada2017,Jornada 26,Bayern München,2,0,5,"-0,1007283","-0,0093462","0,6032655"
Bundesliga,Temporada2017,Jornada 26,RB Leipzig,0,0,4,"0,14023","-0,2503045","0,3623072"
Bundesliga,Temporada2017,Jornada 26,Hoffenheim,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2017,Jornada 26,B. Dortmund,3,0,4,"-0,2737937","0,1637192","0,7763309"
Bundesliga,Temporada2017,Jornada 26,Hertha BSC,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2017,Jornada 26,Köln,2,0,2,"-0,2059008","0,0958263","0,708438"
Bundesliga,Temporada2017,Jornada 26,Eintracht,2,0,2,"-0,2059008","0,0958263","0,708438"
Bundesliga,Temporada2017,Jornada 26,SC Freiburg,2,0,3,"-0,1708433","0,0607688","0,6733805"
Bundesliga,Temporada2017,Jornada 26,Schalke 04,3,0,4,"-0,2737937","0,1637192","0,7763309"
Bundesliga,Temporada2017,Jornada 26,Monchengladbach,2,0,3,"-0,1708433","0,0607688","0,6733805"
Bundesliga,Temporada2017,Jornada 26,B. Leverkusen,2,0,3,"-0,1708433","0,0607688","0,6733805"
Bundesliga,Temporada2017,Jornada 26,Werder Bremen,2,1,3,"-0,3918","0,2817255","0,8943372"
Bundesliga,Temporada2017,Jornada 26,Wolfsburg,1,0,0,"-0,1380079","0,0279334","0,6405451"
Bundesliga,Temporada2017,Jornada 26,Hamburger SV,0,0,0,0,"-0,1100745","0,5025372"
Bundesliga,Temporada2017,Jornada 26,Mainz 05,4,0,3,"-0,4468591","0,3367846","0,9493963"
Bundesliga,Temporada2017,Jornada 26,FC Augsburg,1,0,6,"0,0723371","-0,1824116","0,4302001"
Bundesliga,Temporada2017,Jornada 26,Ingolstadt 04,1,0,2,"-0,0678929","-0,0421816","0,5704301"
Bundesliga,Temporada2017,Jornada 26,Darmstadt 98,2,0,2,"-0,2059008","0,0958263","0,708438"
Bundesliga,Temporada2017,Jornada 27,Bayern München,2,0,7,"-0,0306133","-0,0794612","0,5331505"
Bundesliga,Temporada2017,Jornada 27,RB Leipzig,2,0,3,"-0,1708433","0,0607688","0,6733805"
Bundesliga,Temporada2017,Jornada 27,Hoffenheim,0,0,0,0,"-0,1100745","0,5025372"
Bundesliga,Temporada2017,Jornada 27,B. Dortmund,0,0,3,"0,1051725","-0,215247","0,3973647"
Bundesliga,Temporada2017,Jornada 27,Köln,0,0,4,"0,14023","-0,2503045","0,3623072"
Bundesliga,Temporada2017,Jornada 27,Hertha BSC,0,0,3,"0,1051725","-0,215247","0,3973647"
Bundesliga,Temporada2017,Jornada 27,SC Freiburg,0,0,4,"0,14023","-0,2503045","0,3623072"
Bundesliga,Temporada2017,Jornada 27,Eintracht,2,0,2,"-0,2059008","0,0958263","0,708438"
Bundesliga,Temporada2017,Jornada 27,Monchengladbach,0,0,3,"0,1051725","-0,215247","0,3973647"
Bundesliga,Temporada2017,Jornada 27,B. Leverkusen,0,0,4,"0,14023","-0,2503045","0,3623072"
Bundesliga,Temporada2017,Jornada 27,Werder Bremen,0,0,3,"0,1051725","-0,215247","0,3973647"
Bundesliga,Temporada2017,Jornada 27,Schalke 04,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2017,Jornada 27,Wolfsburg,1,0,2,"-0,0678929","-0,0421816","0,5704301"
Bundesliga,Temporada2017,Jornada 27,Hamburger SV,0,0,0,0,"-0,1100745","0,5025372"
Bundesliga,Temporada2017,Jornada 27,Mainz 05,0,0,5,"0,1752875","-0,285362","0,3272497"
Bundesliga,Temporada2017,Jornada 27,FC Augsburg,1,0,5,"0,0372796","-0,1473541","0,4652576"
Bundesliga,Temporada2017,Jornada 27,Ingolstadt 04,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2017,Jornada 27,Darmstadt 98,0,1,3,"-0,1157842","0,00570969999999998","0,6183214"
Bundesliga,Temporada2017,Jornada 28,Bayern München,0,0,4,"0,14023","-0,2503045","0,3623072"
Bundesliga,Temporada2017,Jornada 28,RB Leipzig,0,0,3,"0,1051725","-0,215247","0,3973647"
Bundesliga,Temporada2017,Jornada 28,Hoffenheim,2,0,3,"-0,1708433","0,0607688","0,6733805"
Bundesliga,Temporada2017,Jornada 28,B. Dortmund,0,0,4,"0,14023","-0,2503045","0,3623072"
Bundesliga,Temporada2017,Jornada 28,Hertha BSC,2,0,3,"-0,1708433","0,0607688","0,6733805"
Bundesliga,Temporada2017,Jornada 28,SC Freiburg,0,0,1,"0,0350575","-0,145132","0,4674797"
Bundesliga,Temporada2017,Jornada 28,Köln,0,0,0,0,"-0,1100745","0,5025372"
Bundesliga,Temporada2017,Jornada 28,Monchengladbach,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2017,Jornada 28,Eintracht,3,0,4,"-0,2737937","0,1637192","0,7763309"
Bundesliga,Temporada2017,Jornada 28,Schalke 04,1,0,2,"-0,0678929","-0,0421816","0,5704301"
Bundesliga,Temporada2017,Jornada 28,Werder Bremen,4,0,2,"-0,4819166","0,3718421","0,9844538"
Bundesliga,Temporada2017,Jornada 28,B. Leverkusen,2,0,0,"-0,2760158","0,1659413","0,778553"
Bundesliga,Temporada2017,Jornada 28,Hamburger SV,0,0,0,0,"-0,1100745","0,5025372"
Bundesliga,Temporada2017,Jornada 28,Wolfsburg,2,0,4,"-0,1357858","0,0257113","0,638323"
Bundesliga,Temporada2017,Jornada 28,Mainz 05,1,0,5,"0,0372796","-0,1473541","0,4652576"
Bundesliga,Temporada2017,Jornada 28,FC Augsburg,0,0,5,"0,1752875","-0,285362","0,3272497"
Bundesliga,Temporada2017,Jornada 28,Ingolstadt 04,0,0,1,"0,0350575","-0,145132","0,4674797"
Bundesliga,Temporada2017,Jornada 28,Darmstadt 98,0,0,6,"0,210345","-0,3204195","0,2921922"
Bundesliga,Temporada2017,Jornada 29,Bayern München,0,0,7,"0,2454025","-0,355477","0,2571347"
Bundesliga,Temporada2017,Jornada 29,RB Leipzig,0,0,3,"0,1051725","-0,215247","0,3973647"
Bundesliga,Temporada2017,Jornada 29,Hoffenheim,2,0,3,"-0,1708433","0,0607688","0,6733805"
Bundesliga,Temporada2017,Jornada 29,B. Dortmund,1,0,6,"0,0723371","-0,1824116","0,4302001"
Bundesliga,Temporada2017,Jornada 29,Hertha BSC,2,0,3,"-0,1708433","0,0607688","0,6733805"
Bundesliga,Temporada2017,Jornada 29,SC Freiburg,0,0,1,"0,0350575","-0,145132","0,4674797"
Bundesliga,Temporada2017,Jornada 29,Köln,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2017,Jornada 29,Werder Bremen,1,0,1,"-0,1029504","-0,00712409999999999","0,6054876"
Bundesliga,Temporada2017,Jornada 29,Monchengladbach,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2017,Jornada 29,Eintracht,1,0,2,"-0,0678929","-0,0421816","0,5704301"
Bundesliga,Temporada2017,Jornada 29,Schalke 04,0,0,5,"0,1752875","-0,285362","0,3272497"
Bundesliga,Temporada2017,Jornada 29,B. Leverkusen,0,0,1,"0,0350575","-0,145132","0,4674797"
Bundesliga,Temporada2017,Jornada 29,Wolfsburg,1,0,3,"-0,0328354","-0,0772391","0,5353726"
Bundesliga,Temporada2017,Jornada 29,Hamburger SV,0,0,0,0,"-0,1100745","0,5025372"
Bundesliga,Temporada2017,Jornada 29,Mainz 05,2,0,3,"-0,1708433","0,0607688","0,6733805"
Bundesliga,Temporada2017,Jornada 29,FC Augsburg,2,0,4,"-0,1357858","0,0257113","0,638323"
Bundesliga,Temporada2017,Jornada 29,Ingolstadt 04,0,0,3,"0,1051725","-0,215247","0,3973647"
Bundesliga,Temporada2017,Jornada 29,Darmstadt 98,1,0,3,"-0,0328354","-0,0772391","0,5353726"
Bundesliga,Temporada2017,Jornada 30,Bayern München,2,1,5,"-0,321685","0,2116105","0,8242222"
Bundesliga,Temporada2017,Jornada 30,RB Leipzig,0,0,1,"0,0350575","-0,145132","0,4674797"
Bundesliga,Temporada2017,Jornada 30,B. Dortmund,0,0,5,"0,1752875","-0,285362","0,3272497"
Bundesliga,Temporada2017,Jornada 30,Hoffenheim,1,0,1,"-0,1029504","-0,00712409999999999","0,6054876"
Bundesliga,Temporada2017,Jornada 30,Hertha BSC,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2017,Jornada 30,SC Freiburg,0,0,4,"0,14023","-0,2503045","0,3623072"
Bundesliga,Temporada2017,Jornada 30,Werder Bremen,2,0,2,"-0,2059008","0,0958263","0,708438"
Bundesliga,Temporada2017,Jornada 30,Köln,2,0,1,"-0,2409583","0,1308838","0,7434955"
