Liga,Temporada,Jornada,Equipo,Cambios realizados defensa partido,Cambio jugador lesion partido,Cambio goleador jornada anterior,PUNTOS Y,CUT 1,CUT 2
Premier League,Temporada2017,Jornada 5,Tottenham,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 5,Arsenal,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 5,Chelsea,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 5,Liverpool,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 5,Man. Utd,4,0,1,"-0,5734106","0,4630923","1,0508774"
Premier League,Temporada2017,Jornada 5,Crystal Palace,2,0,0,"-0,3279576","0,2176393","0,8054244"
Premier League,Temporada2017,Jornada 5,Watford,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 5,West Bromwich A.,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2017,Jornada 5,Leicester,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 5,Hull City,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 5,Middlesbrough,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 5,Southampton,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 5,Swansea City,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2017,Jornada 5,Burnley,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 5,AFC Bournemouth,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 5,West Ham,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 5,Sunderland,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2017,Jornada 5,Stoke City,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 6,Man. City,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2017,Jornada 6,Tottenham,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 6,Arsenal,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 6,Liverpool,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 6,Everton,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 6,Man. Utd,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 6,Crystal Palace,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 6,Chelsea,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 6,Southampton,2,0,0,"-0,3279576","0,2176393","0,8054244"
Premier League,Temporada2017,Jornada 6,West Bromwich A.,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 6,Watford,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 6,Leicester,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 6,Burnley,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 6,Hull City,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 6,AFC Bournemouth,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 6,Middlesbrough,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 6,Swansea City,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 6,West Ham,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 6,Stoke City,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 6,Sunderland,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 7,Man. City,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2017,Jornada 7,Tottenham,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 7,Arsenal,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 7,Liverpool,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 7,Everton,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 7,Man. Utd,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 7,Chelsea,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 7,Crystal Palace,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 7,West Bromwich A.,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 7,Southampton,2,0,0,"-0,3279576","0,2176393","0,8054244"
Premier League,Temporada2017,Jornada 7,Watford,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 7,Leicester,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 7,AFC Bournemouth,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 7,Burnley,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 7,Hull City,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 7,Middlesbrough,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 7,Swansea City,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 7,West Ham,2,1,1,"-0,4025574","0,2922391","0,8800242"
Premier League,Temporada2017,Jornada 7,Stoke City,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 7,Sunderland,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 8,Man. City,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 8,Arsenal,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 8,Tottenham,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 8,Liverpool,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 8,Chelsea,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 8,Everton,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 8,Man. Utd,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 8,Southampton,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2017,Jornada 8,Crystal Palace,2,0,0,"-0,3279576","0,2176393","0,8054244"
Premier League,Temporada2017,Jornada 8,Watford,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 8,AFC Bournemouth,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 8,West Bromwich A.,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 8,Leicester,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 8,Burnley,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 8,West Ham,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 8,Hull City,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2017,Jornada 8,Middlesbrough,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2017,Jornada 8,Stoke City,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2017,Jornada 8,Swansea City,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 8,Sunderland,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 9,Man. City,2,0,0,"-0,3279576","0,2176393","0,8054244"
Premier League,Temporada2017,Jornada 9,Arsenal,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 9,Liverpool,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 9,Chelsea,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 9,Tottenham,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 9,Everton,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 9,Man. Utd,2,0,0,"-0,3279576","0,2176393","0,8054244"
Premier League,Temporada2017,Jornada 9,Southampton,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 9,Watford,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2017,Jornada 9,AFC Bournemouth,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 9,Crystal Palace,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 9,Leicester,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 9,West Bromwich A.,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 9,Burnley,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 9,West Ham,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 9,Stoke City,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 9,Middlesbrough,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 9,Hull City,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 9,Swansea City,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 9,Sunderland,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 10,Man. City,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 10,Arsenal,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 10,Liverpool,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 10,Chelsea,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 10,Tottenham,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 10,Everton,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 10,Watford,4,0,0,"-0,6559152","0,5455969","1,133382"
Premier League,Temporada2017,Jornada 10,Man. Utd,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 10,Southampton,2,0,0,"-0,3279576","0,2176393","0,8054244"
Premier League,Temporada2017,Jornada 10,AFC Bournemouth,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 10,Leicester,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 10,Stoke City,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 10,Crystal Palace,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 10,Burnley,2,1,1,"-0,4025574","0,2922391","0,8800242"
Premier League,Temporada2017,Jornada 10,Middlesbrough,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 10,West Bromwich A.,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 10,West Ham,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 10,Hull City,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 10,Swansea City,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 10,Sunderland,1,0,0,"-0,1639788","0,0536605","0,6414456"
Premier League,Temporada2017,Jornada 11,Liverpool,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 11,Chelsea,2,0,0,"-0,3279576","0,2176393","0,8054244"
Premier League,Temporada2017,Jornada 11,Man. City,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2017,Jornada 11,Arsenal,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 11,Tottenham,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2017,Jornada 11,Man. Utd,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 11,Everton,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 11,Watford,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 11,Burnley,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 11,Southampton,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 11,West Bromwich A.,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 11,Stoke City,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 11,AFC Bournemouth,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 11,Leicester,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 11,Middlesbrough,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 11,Crystal Palace,2,0,0,"-0,3279576","0,2176393","0,8054244"
Premier League,Temporada2017,Jornada 11,West Ham,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 11,Hull City,1,0,0,"-0,1639788","0,0536605","0,6414456"
Premier League,Temporada2017,Jornada 11,Swansea City,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 11,Sunderland,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 12,Chelsea,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 12,Liverpool,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 12,Man. City,2,1,1,"-0,4025574","0,2922391","0,8800242"
Premier League,Temporada2017,Jornada 12,Arsenal,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2017,Jornada 12,Tottenham,1,0,0,"-0,1639788","0,0536605","0,6414456"
Premier League,Temporada2017,Jornada 12,Man. Utd,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 12,Everton,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 12,Watford,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 12,West Bromwich A.,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 12,AFC Bournemouth,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 12,Southampton,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 12,Burnley,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 12,Stoke City,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2017,Jornada 12,Leicester,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 12,Middlesbrough,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2017,Jornada 12,Crystal Palace,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 12,West Ham,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 12,Hull City,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2017,Jornada 12,Sunderland,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2017,Jornada 12,Swansea City,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 13,Chelsea,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 13,Liverpool,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 13,Man. City,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 13,Arsenal,1,1,1,"-0,2385786","0,1282603","0,7160454"
Premier League,Temporada2017,Jornada 13,Tottenham,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 13,Man. Utd,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 13,Everton,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 13,Watford,4,0,0,"-0,6559152","0,5455969","1,133382"
Premier League,Temporada2017,Jornada 13,West Bromwich A.,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 13,Southampton,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 13,Stoke City,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 13,AFC Bournemouth,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 13,Burnley,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 13,Leicester,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 13,Middlesbrough,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 13,West Ham,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 13,Crystal Palace,2,0,0,"-0,3279576","0,2176393","0,8054244"
Premier League,Temporada2017,Jornada 13,Hull City,1,0,0,"-0,1639788","0,0536605","0,6414456"
Premier League,Temporada2017,Jornada 13,Swansea City,2,0,0,"-0,3279576","0,2176393","0,8054244"
Premier League,Temporada2017,Jornada 13,Sunderland,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 14,Chelsea,0,1,1,"-0,0745998","-0,0357185","0,5520666"
Premier League,Temporada2017,Jornada 14,Arsenal,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 14,Liverpool,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 14,Man. City,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 14,Tottenham,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 14,Man. Utd,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 14,West Bromwich A.,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 14,Everton,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 14,Stoke City,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 14,AFC Bournemouth,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 14,Watford,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2017,Jornada 14,Southampton,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 14,Middlesbrough,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 14,Crystal Palace,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 14,Burnley,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2017,Jornada 14,Leicester,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 14,West Ham,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 14,Sunderland,1,0,0,"-0,1639788","0,0536605","0,6414456"
Premier League,Temporada2017,Jornada 14,Hull City,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 14,Swansea City,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 15,Chelsea,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 15,Arsenal,2,1,0,"-0,485062","0,3747437","0,9625288"
Premier League,Temporada2017,Jornada 15,Liverpool,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 15,Man. City,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2017,Jornada 15,Tottenham,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 15,Man. Utd,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 15,Watford,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2017,Jornada 15,West Bromwich A.,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 15,Everton,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 15,Southampton,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 15,Stoke City,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 15,AFC Bournemouth,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 15,Burnley,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 15,Leicester,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 15,Crystal Palace,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 15,Middlesbrough,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 15,West Ham,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 15,Swansea City,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 15,Hull City,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 15,Sunderland,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 16,Chelsea,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 16,Liverpool,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 16,Arsenal,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 16,Man. City,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 16,Tottenham,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 16,Man. Utd,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 16,West Bromwich A.,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 16,Everton,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 16,Southampton,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2017,Jornada 16,AFC Bournemouth,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 16,Watford,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 16,Stoke City,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 16,Burnley,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 16,Leicester,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 16,West Ham,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 16,Crystal Palace,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 16,Middlesbrough,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 16,Swansea City,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 16,Hull City,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 16,Sunderland,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2017,Jornada 17,Chelsea,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 17,Liverpool,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 17,Man. City,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2017,Jornada 17,Arsenal,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 17,Tottenham,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 17,Man. Utd,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 17,Southampton,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 17,West Bromwich A.,2,0,0,"-0,3279576","0,2176393","0,8054244"
Premier League,Temporada2017,Jornada 17,Everton,0,1,1,"-0,0745998","-0,0357185","0,5520666"
Premier League,Temporada2017,Jornada 17,AFC Bournemouth,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 17,Stoke City,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 17,Watford,5,0,1,"-0,7373894","0,6270711","1,2148562"
Premier League,Temporada2017,Jornada 17,West Ham,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 17,Middlesbrough,1,0,0,"-0,1639788","0,0536605","0,6414456"
Premier League,Temporada2017,Jornada 17,Leicester,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 17,Burnley,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 17,Crystal Palace,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 17,Sunderland,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2017,Jornada 17,Swansea City,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 17,Hull City,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 18,Chelsea,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 18,Liverpool,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 18,Man. City,2,1,1,"-0,4025574","0,2922391","0,8800242"
Premier League,Temporada2017,Jornada 18,Arsenal,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2017,Jornada 18,Tottenham,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 18,Man. Utd,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 18,Everton,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 18,Southampton,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 18,West Bromwich A.,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 18,Watford,2,1,0,"-0,485062","0,3747437","0,9625288"
Premier League,Temporada2017,Jornada 18,West Ham,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 18,AFC Bournemouth,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 18,Stoke City,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 18,Burnley,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 18,Middlesbrough,0,0,1,"0,0825046","-0,1928229","0,3949622"
