Liga,Temporada,Jornada,Equipo,Cambios realizados defensa partido,Cambio jugador lesion partido,Titulares cambiados respecto jornada anterior,PUNTOS Y,CUT1 Y,CUT2 Y
La Liga Santander,Temporada2019,Jornada 8,Eibar,0,0,5,"-0,1098235","-0,3151471","0,3891261"
La Liga Santander,Temporada2019,Jornada 8,Valencia,0,1,4,"-0,325185","-0,0997856","0,6044876"
La Liga Santander,Temporada2019,Jornada 8,Getafe,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2019,Jornada 8,Girona,2,0,2,"-0,7034942","0,2785236","0,9827968"
La Liga Santander,Temporada2019,Jornada 8,Villarreal,2,0,3,"-0,7254589","0,3004883","1,0047615"
La Liga Santander,Temporada2019,Jornada 8,Athletic Bilbao,1,1,1,"-0,5890733","0,1641027","0,8683759"
La Liga Santander,Temporada2019,Jornada 8,Leganés,1,1,4,"-0,6549674","0,2299968","0,93427"
La Liga Santander,Temporada2019,Jornada 8,Rayo Vallecano,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2019,Jornada 8,Huesca,1,0,5,"-0,4396059","0,0146353","0,7189085"
La Liga Santander,Temporada2019,Jornada 9,Barcelona,0,1,1,"-0,2592909","-0,1656797","0,5385935"
La Liga Santander,Temporada2019,Jornada 9,Espanyol,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2019,Jornada 9,Alavés,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2019,Jornada 9,Sevilla,1,1,0,"-0,5671086","0,142138","0,8464112"
La Liga Santander,Temporada2019,Jornada 9,Atlético Madrid,1,0,2,"-0,3737118","-0,0512588","0,6530144"
La Liga Santander,Temporada2019,Jornada 9,Real Valladolid,1,1,1,"-0,5890733","0,1641027","0,8683759"
La Liga Santander,Temporada2019,Jornada 9,Real Madrid,1,0,5,"-0,4396059","0,0146353","0,7189085"
La Liga Santander,Temporada2019,Jornada 9,Levante,1,1,2,"-0,611038","0,1860674","0,8903406"
La Liga Santander,Temporada2019,Jornada 9,Getafe,1,1,3,"-0,6330027","0,2080321","0,9123053"
La Liga Santander,Temporada2019,Jornada 9,Real Sociedad,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2019,Jornada 9,Real Betis,0,1,4,"-0,325185","-0,0997856","0,6044876"
La Liga Santander,Temporada2019,Jornada 9,Eibar,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2019,Jornada 9,Valencia,1,1,4,"-0,6549674","0,2299968","0,93427"
La Liga Santander,Temporada2019,Jornada 9,Girona,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2019,Jornada 9,Celta de Vigo,0,0,4,"-0,0878588","-0,3371118","0,3671614"
La Liga Santander,Temporada2019,Jornada 9,Villarreal,1,1,4,"-0,6549674","0,2299968","0,93427"
La Liga Santander,Temporada2019,Jornada 9,Athletic Bilbao,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2019,Jornada 9,Leganés,1,1,3,"-0,6330027","0,2080321","0,9123053"
La Liga Santander,Temporada2019,Jornada 9,Rayo Vallecano,0,0,5,"-0,1098235","-0,3151471","0,3891261"
La Liga Santander,Temporada2019,Jornada 9,Huesca,0,0,5,"-0,1098235","-0,3151471","0,3891261"
La Liga Santander,Temporada2019,Jornada 10,Barcelona,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2019,Jornada 10,Alavés,1,1,2,"-0,611038","0,1860674","0,8903406"
La Liga Santander,Temporada2019,Jornada 10,Sevilla,1,1,0,"-0,5671086","0,142138","0,8464112"
La Liga Santander,Temporada2019,Jornada 10,Atlético Madrid,1,1,5,"-0,6769321","0,2519615","0,9562347"
La Liga Santander,Temporada2019,Jornada 10,Espanyol,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2019,Jornada 10,Levante,1,1,0,"-0,5671086","0,142138","0,8464112"
La Liga Santander,Temporada2019,Jornada 10,Real Valladolid,1,0,0,"-0,3297824","-0,0951882","0,609085"
La Liga Santander,Temporada2019,Jornada 10,Getafe,0,0,0,0,"-0,4249706","0,2793026"
La Liga Santander,Temporada2019,Jornada 10,Real Madrid,2,1,4,"-0,9847498","0,5597792","1,2640524"
La Liga Santander,Temporada2019,Jornada 10,Celta de Vigo,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2019,Jornada 10,Girona,2,1,1,"-0,9188557","0,4938851","1,1981583"
La Liga Santander,Temporada2019,Jornada 10,Real Sociedad,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2019,Jornada 10,Real Betis,1,0,5,"-0,4396059","0,0146353","0,7189085"
La Liga Santander,Temporada2019,Jornada 10,Eibar,2,1,2,"-0,9408204","0,5158498","1,220123"
La Liga Santander,Temporada2019,Jornada 10,Valencia,0,0,4,"-0,0878588","-0,3371118","0,3671614"
La Liga Santander,Temporada2019,Jornada 10,Athletic Bilbao,0,0,4,"-0,0878588","-0,3371118","0,3671614"
La Liga Santander,Temporada2019,Jornada 10,Villarreal,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2019,Jornada 10,Leganés,2,0,3,"-0,7254589","0,3004883","1,0047615"
La Liga Santander,Temporada2019,Jornada 10,Rayo Vallecano,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2019,Jornada 10,Huesca,0,0,4,"-0,0878588","-0,3371118","0,3671614"
La Liga Santander,Temporada2019,Jornada 11,Barcelona,0,0,0,0,"-0,4249706","0,2793026"
La Liga Santander,Temporada2019,Jornada 11,Espanyol,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2019,Jornada 11,Atlético Madrid,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2019,Jornada 11,Sevilla,1,0,3,"-0,3956765","-0,0292941","0,6749791"
La Liga Santander,Temporada2019,Jornada 11,Alavés,0,1,4,"-0,325185","-0,0997856","0,6044876"
La Liga Santander,Temporada2019,Jornada 11,Real Madrid,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2019,Jornada 11,Levante,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2019,Jornada 11,Getafe,1,0,0,"-0,3297824","-0,0951882","0,609085"
La Liga Santander,Temporada2019,Jornada 11,Real Valladolid,1,0,0,"-0,3297824","-0,0951882","0,609085"
La Liga Santander,Temporada2019,Jornada 11,Girona,0,0,5,"-0,1098235","-0,3151471","0,3891261"
La Liga Santander,Temporada2019,Jornada 11,Celta de Vigo,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2019,Jornada 11,Eibar,1,0,3,"-0,3956765","-0,0292941","0,6749791"
La Liga Santander,Temporada2019,Jornada 11,Real Sociedad,0,0,6,"-0,1317882","-0,2931824","0,4110908"
La Liga Santander,Temporada2019,Jornada 11,Real Betis,2,0,4,"-0,7474236","0,322453","1,0267262"
La Liga Santander,Temporada2019,Jornada 11,Valencia,1,0,3,"-0,3956765","-0,0292941","0,6749791"
La Liga Santander,Temporada2019,Jornada 11,Villarreal,1,0,3,"-0,3956765","-0,0292941","0,6749791"
La Liga Santander,Temporada2019,Jornada 11,Athletic Bilbao,1,1,2,"-0,611038","0,1860674","0,8903406"
La Liga Santander,Temporada2019,Jornada 11,Leganés,1,0,2,"-0,3737118","-0,0512588","0,6530144"
La Liga Santander,Temporada2019,Jornada 11,Rayo Vallecano,0,1,1,"-0,2592909","-0,1656797","0,5385935"
La Liga Santander,Temporada2019,Jornada 11,Huesca,0,1,1,"-0,2592909","-0,1656797","0,5385935"
La Liga Santander,Temporada2019,Jornada 12,Barcelona,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2019,Jornada 12,Atlético Madrid,1,1,4,"-0,6549674","0,2299968","0,93427"
La Liga Santander,Temporada2019,Jornada 12,Sevilla,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2019,Jornada 12,Alavés,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2019,Jornada 12,Espanyol,1,1,2,"-0,611038","0,1860674","0,8903406"
La Liga Santander,Temporada2019,Jornada 12,Real Madrid,2,1,1,"-0,9188557","0,4938851","1,1981583"
La Liga Santander,Temporada2019,Jornada 12,Levante,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2019,Jornada 12,Real Valladolid,1,1,1,"-0,5890733","0,1641027","0,8683759"
La Liga Santander,Temporada2019,Jornada 12,Girona,1,1,1,"-0,5890733","0,1641027","0,8683759"
La Liga Santander,Temporada2019,Jornada 12,Getafe,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2019,Jornada 12,Real Sociedad,1,0,1,"-0,3517471","-0,0732235","0,6310497"
La Liga Santander,Temporada2019,Jornada 12,Real Betis,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2019,Jornada 12,Eibar,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2019,Jornada 12,Valencia,1,0,1,"-0,3517471","-0,0732235","0,6310497"
La Liga Santander,Temporada2019,Jornada 12,Celta de Vigo,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2019,Jornada 12,Villarreal,1,0,0,"-0,3297824","-0,0951882","0,609085"
La Liga Santander,Temporada2019,Jornada 12,Athletic Bilbao,0,0,5,"-0,1098235","-0,3151471","0,3891261"
La Liga Santander,Temporada2019,Jornada 12,Leganés,0,1,3,"-0,3032203","-0,1217503","0,5825229"
La Liga Santander,Temporada2019,Jornada 12,Rayo Vallecano,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2019,Jornada 12,Huesca,2,1,1,"-0,9188557","0,4938851","1,1981583"
La Liga Santander,Temporada2019,Jornada 13,Sevilla,0,0,4,"-0,0878588","-0,3371118","0,3671614"
La Liga Santander,Temporada2019,Jornada 13,Barcelona,0,1,3,"-0,3032203","-0,1217503","0,5825229"
La Liga Santander,Temporada2019,Jornada 13,Atlético Madrid,0,1,4,"-0,325185","-0,0997856","0,6044876"
La Liga Santander,Temporada2019,Jornada 13,Alavés,1,0,3,"-0,3956765","-0,0292941","0,6749791"
La Liga Santander,Temporada2019,Jornada 13,Espanyol,0,1,2,"-0,2812556","-0,143715","0,5605582"
La Liga Santander,Temporada2019,Jornada 13,Real Madrid,1,1,4,"-0,6549674","0,2299968","0,93427"
La Liga Santander,Temporada2019,Jornada 13,Girona,1,1,1,"-0,5890733","0,1641027","0,8683759"
La Liga Santander,Temporada2019,Jornada 13,Real Sociedad,1,0,3,"-0,3956765","-0,0292941","0,6749791"
La Liga Santander,Temporada2019,Jornada 13,Levante,1,0,5,"-0,4396059","0,0146353","0,7189085"
La Liga Santander,Temporada2019,Jornada 13,Eibar,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2019,Jornada 13,Valencia,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2019,Jornada 13,Getafe,1,0,3,"-0,3956765","-0,0292941","0,6749791"
La Liga Santander,Temporada2019,Jornada 13,Real Valladolid,0,0,4,"-0,0878588","-0,3371118","0,3671614"
La Liga Santander,Temporada2019,Jornada 13,Real Betis,1,0,3,"-0,3956765","-0,0292941","0,6749791"
La Liga Santander,Temporada2019,Jornada 13,Celta de Vigo,0,0,6,"-0,1317882","-0,2931824","0,4110908"
La Liga Santander,Temporada2019,Jornada 13,Villarreal,1,1,4,"-0,6549674","0,2299968","0,93427"
La Liga Santander,Temporada2019,Jornada 13,Leganés,0,1,3,"-0,3032203","-0,1217503","0,5825229"
La Liga Santander,Temporada2019,Jornada 13,Athletic Bilbao,1,1,1,"-0,5890733","0,1641027","0,8683759"
La Liga Santander,Temporada2019,Jornada 13,Rayo Vallecano,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2019,Jornada 13,Huesca,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2019,Jornada 14,Barcelona,0,0,4,"-0,0878588","-0,3371118","0,3671614"
La Liga Santander,Temporada2019,Jornada 14,Sevilla,2,0,2,"-0,7034942","0,2785236","0,9827968"
La Liga Santander,Temporada2019,Jornada 14,Atlético Madrid,1,0,1,"-0,3517471","-0,0732235","0,6310497"
La Liga Santander,Temporada2019,Jornada 14,Alavés,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2019,Jornada 14,Real Madrid,0,0,4,"-0,0878588","-0,3371118","0,3671614"
La Liga Santander,Temporada2019,Jornada 14,Espanyol,1,0,3,"-0,3956765","-0,0292941","0,6749791"
La Liga Santander,Temporada2019,Jornada 14,Levante,0,0,4,"-0,0878588","-0,3371118","0,3671614"
La Liga Santander,Temporada2019,Jornada 14,Girona,0,1,1,"-0,2592909","-0,1656797","0,5385935"
La Liga Santander,Temporada2019,Jornada 14,Getafe,1,1,1,"-0,5890733","0,1641027","0,8683759"
La Liga Santander,Temporada2019,Jornada 14,Real Sociedad,0,0,4,"-0,0878588","-0,3371118","0,3671614"
La Liga Santander,Temporada2019,Jornada 14,Real Betis,0,1,2,"-0,2812556","-0,143715","0,5605582"
La Liga Santander,Temporada2019,Jornada 14,Eibar,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2019,Jornada 14,Celta de Vigo,0,0,4,"-0,0878588","-0,3371118","0,3671614"
La Liga Santander,Temporada2019,Jornada 14,Valencia,1,0,2,"-0,3737118","-0,0512588","0,6530144"
La Liga Santander,Temporada2019,Jornada 14,Real Valladolid,1,0,3,"-0,3956765","-0,0292941","0,6749791"
La Liga Santander,Temporada2019,Jornada 14,Leganés,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2019,Jornada 14,Villarreal,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2019,Jornada 14,Athletic Bilbao,0,1,3,"-0,3032203","-0,1217503","0,5825229"
La Liga Santander,Temporada2019,Jornada 14,Rayo Vallecano,0,1,2,"-0,2812556","-0,143715","0,5605582"
La Liga Santander,Temporada2019,Jornada 14,Huesca,0,0,0,0,"-0,4249706","0,2793026"
La Liga Santander,Temporada2019,Jornada 15,Barcelona,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2019,Jornada 15,Sevilla,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2019,Jornada 15,Atlético Madrid,1,1,2,"-0,611038","0,1860674","0,8903406"
La Liga Santander,Temporada2019,Jornada 15,Real Madrid,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2019,Jornada 15,Alavés,1,0,0,"-0,3297824","-0,0951882","0,609085"
La Liga Santander,Temporada2019,Jornada 15,Levante,2,0,0,"-0,6595648","0,2345942","0,9388674"
La Liga Santander,Temporada2019,Jornada 15,Real Betis,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2019,Jornada 15,Getafe,0,1,1,"-0,2592909","-0,1656797","0,5385935"
La Liga Santander,Temporada2019,Jornada 15,Girona,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2019,Jornada 15,Espanyol,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2019,Jornada 15,Real Valladolid,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2019,Jornada 15,Celta de Vigo,0,1,0,"-0,2373262","-0,1876444","0,5166288"
La Liga Santander,Temporada2019,Jornada 15,Eibar,1,0,1,"-0,3517471","-0,0732235","0,6310497"
La Liga Santander,Temporada2019,Jornada 15,Real Sociedad,1,0,4,"-0,4176412","-0,0073294","0,6969438"
La Liga Santander,Temporada2019,Jornada 15,Valencia,1,1,1,"-0,5890733","0,1641027","0,8683759"
La Liga Santander,Temporada2019,Jornada 15,Leganés,1,0,2,"-0,3737118","-0,0512588","0,6530144"
La Liga Santander,Temporada2019,Jornada 15,Villarreal,1,0,0,"-0,3297824","-0,0951882","0,609085"
La Liga Santander,Temporada2019,Jornada 15,Athletic Bilbao,0,0,5,"-0,1098235","-0,3151471","0,3891261"
La Liga Santander,Temporada2019,Jornada 15,Rayo Vallecano,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2019,Jornada 15,Huesca,0,1,3,"-0,3032203","-0,1217503","0,5825229"
La Liga Santander,Temporada2019,Jornada 16,Barcelona,1,0,1,"-0,3517471","-0,0732235","0,6310497"
La Liga Santander,Temporada2019,Jornada 16,Sevilla,2,1,3,"-0,9627851","0,5378145","1,2420877"
La Liga Santander,Temporada2019,Jornada 16,Atlético Madrid,1,1,3,"-0,6330027","0,2080321","0,9123053"
La Liga Santander,Temporada2019,Jornada 16,Real Madrid,0,1,3,"-0,3032203","-0,1217503","0,5825229"
La Liga Santander,Temporada2019,Jornada 16,Real Betis,1,1,2,"-0,611038","0,1860674","0,8903406"
La Liga Santander,Temporada2019,Jornada 16,Alavés,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2019,Jornada 16,Getafe,0,0,4,"-0,0878588","-0,3371118","0,3671614"
La Liga Santander,Temporada2019,Jornada 16,Levante,1,0,2,"-0,3737118","-0,0512588","0,6530144"
La Liga Santander,Temporada2019,Jornada 16,Girona,0,1,2,"-0,2812556","-0,143715","0,5605582"
La Liga Santander,Temporada2019,Jornada 16,Celta de Vigo,0,0,0,0,"-0,4249706","0,2793026"
La Liga Santander,Temporada2019,Jornada 16,Espanyol,0,0,5,"-0,1098235","-0,3151471","0,3891261"
La Liga Santander,Temporada2019,Jornada 16,Real Valladolid,0,0,0,0,"-0,4249706","0,2793026"
La Liga Santander,Temporada2019,Jornada 16,Eibar,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2019,Jornada 16,Valencia,1,1,1,"-0,5890733","0,1641027","0,8683759"
La Liga Santander,Temporada2019,Jornada 16,Real Sociedad,1,1,3,"-0,6330027","0,2080321","0,9123053"
La Liga Santander,Temporada2019,Jornada 16,Leganés,0,1,2,"-0,2812556","-0,143715","0,5605582"
La Liga Santander,Temporada2019,Jornada 16,Villarreal,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2019,Jornada 16,Athletic Bilbao,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2019,Jornada 16,Rayo Vallecano,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2019,Jornada 16,Huesca,1,0,1,"-0,3517471","-0,0732235","0,6310497"
La Liga Santander,Temporada2019,Jornada 17,Barcelona,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2019,Jornada 17,Atlético Madrid,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2019,Jornada 17,Sevilla,2,0,3,"-0,7254589","0,3004883","1,0047615"
La Liga Santander,Temporada2019,Jornada 17,Real Madrid,0,1,2,"-0,2812556","-0,143715","0,5605582"
La Liga Santander,Temporada2019,Jornada 17,Alavés,1,1,3,"-0,6330027","0,2080321","0,9123053"
La Liga Santander,Temporada2019,Jornada 17,Real Betis,2,1,2,"-0,9408204","0,5158498","1,220123"
La Liga Santander,Temporada2019,Jornada 17,Getafe,1,1,2,"-0,611038","0,1860674","0,8903406"
La Liga Santander,Temporada2019,Jornada 17,Valencia,1,0,2,"-0,3737118","-0,0512588","0,6530144"
La Liga Santander,Temporada2019,Jornada 17,Levante,1,0,3,"-0,3956765","-0,0292941","0,6749791"
La Liga Santander,Temporada2019,Jornada 17,Girona,1,0,3,"-0,3956765","-0,0292941","0,6749791"
La Liga Santander,Temporada2019,Jornada 17,Espanyol,2,0,3,"-0,7254589","0,3004883","1,0047615"
La Liga Santander,Temporada2019,Jornada 17,Real Valladolid,1,0,2,"-0,3737118","-0,0512588","0,6530144"
La Liga Santander,Temporada2019,Jornada 17,Eibar,1,1,3,"-0,6330027","0,2080321","0,9123053"
La Liga Santander,Temporada2019,Jornada 17,Celta de Vigo,0,1,1,"-0,2592909","-0,1656797","0,5385935"
La Liga Santander,Temporada2019,Jornada 17,Real Sociedad,1,0,4,"-0,4176412","-0,0073294","0,6969438"
La Liga Santander,Temporada2019,Jornada 17,Leganés,1,0,2,"-0,3737118","-0,0512588","0,6530144"
La Liga Santander,Temporada2019,Jornada 17,Villarreal,0,0,4,"-0,0878588","-0,3371118","0,3671614"
La Liga Santander,Temporada2019,Jornada 17,Athletic Bilbao,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2019,Jornada 17,Rayo Vallecano,0,1,3,"-0,3032203","-0,1217503","0,5825229"
La Liga Santander,Temporada2019,Jornada 17,Huesca,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2019,Jornada 18,Barcelona,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2019,Jornada 18,Atlético Madrid,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2019,Jornada 18,Sevilla,1,0,3,"-0,3956765","-0,0292941","0,6749791"
La Liga Santander,Temporada2019,Jornada 18,Alavés,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2019,Jornada 18,Real Madrid,1,0,1,"-0,3517471","-0,0732235","0,6310497"
La Liga Santander,Temporada2019,Jornada 18,Real Betis,2,0,3,"-0,7254589","0,3004883","1,0047615"
La Liga Santander,Temporada2019,Jornada 18,Getafe,1,0,1,"-0,3517471","-0,0732235","0,6310497"
La Liga Santander,Temporada2019,Jornada 18,Espanyol,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2019,Jornada 18,Levante,1,0,3,"-0,3956765","-0,0292941","0,6749791"
La Liga Santander,Temporada2019,Jornada 18,Girona,1,0,1,"-0,3517471","-0,0732235","0,6310497"
La Liga Santander,Temporada2019,Jornada 18,Eibar,1,1,2,"-0,611038","0,1860674","0,8903406"
La Liga Santander,Temporada2019,Jornada 18,Valencia,2,0,2,"-0,7034942","0,2785236","0,9827968"
La Liga Santander,Temporada2019,Jornada 18,Real Sociedad,2,1,3,"-0,9627851","0,5378145","1,2420877"
La Liga Santander,Temporada2019,Jornada 18,Real Valladolid,1,1,1,"-0,5890733","0,1641027","0,8683759"
La Liga Santander,Temporada2019,Jornada 18,Celta de Vigo,0,0,4,"-0,0878588","-0,3371118","0,3671614"
La Liga Santander,Temporada2019,Jornada 18,Athletic Bilbao,0,1,3,"-0,3032203","-0,1217503","0,5825229"
La Liga Santander,Temporada2019,Jornada 18,Leganés,2,0,1,"-0,6815295","0,2565589","0,9608321"
La Liga Santander,Temporada2019,Jornada 18,Villarreal,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2019,Jornada 18,Rayo Vallecano,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2019,Jornada 18,Huesca,1,0,1,"-0,3517471","-0,0732235","0,6310497"
La Liga Santander,Temporada2019,Jornada 19,Barcelona,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2019,Jornada 19,Atlético Madrid,1,1,2,"-0,611038","0,1860674","0,8903406"
La Liga Santander,Temporada2019,Jornada 19,Sevilla,2,0,1,"-0,6815295","0,2565589","0,9608321"
La Liga Santander,Temporada2019,Jornada 19,Real Madrid,1,1,4,"-0,6549674","0,2299968","0,93427"
La Liga Santander,Temporada2019,Jornada 19,Alavés,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2019,Jornada 19,Getafe,1,0,2,"-0,3737118","-0,0512588","0,6530144"
La Liga Santander,Temporada2019,Jornada 19,Real Betis,1,0,4,"-0,4176412","-0,0073294","0,6969438"
La Liga Santander,Temporada2019,Jornada 19,Real Sociedad,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2019,Jornada 19,Girona,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2019,Jornada 19,Espanyol,0,0,2,"-0,0439294","-0,3810412","0,323232"
