Liga,Temporada,Jornada,Equipo,Cambios realizados defensa partido,Cambio jugador lesion partido,Titulares cambiados respecto jornada anterior,y lambda,explambda
La Liga Santander,Temporada2018,Jornada 2,Deportivo,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2018,Jornada 2,Villarreal,0,1,4,"0,353744","1,4243904958"
La Liga Santander,Temporada2018,Jornada 2,Alavés,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2018,Jornada 2,Celta de Vigo,3,0,2,"0,0285944","1,0290071445"
La Liga Santander,Temporada2018,Jornada 2,Málaga,1,1,1,"0,3209244","1,3784013698"
La Liga Santander,Temporada2018,Jornada 2,Las Palmas,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2018,Jornada 3,Barcelona,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2018,Jornada 3,Real Sociedad,0,1,2,"0,387934","1,4739325015"
La Liga Santander,Temporada2018,Jornada 3,Sevilla,2,1,4,"0,1855348","1,2038620934"
La Liga Santander,Temporada2018,Jornada 3,Athletic Bilbao,0,0,5,"0,2296232","1,2581258588"
La Liga Santander,Temporada2018,Jornada 3,Leganés,0,0,0,"0,3150982","1,370393877"
La Liga Santander,Temporada2018,Jornada 3,Atlético Madrid,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2018,Jornada 3,Real Madrid,0,1,5,"0,336649","1,4002474906"
La Liga Santander,Temporada2018,Jornada 3,Valencia,1,1,3,"0,2867344","1,3320703686"
La Liga Santander,Temporada2018,Jornada 3,Levante,1,1,2,"0,3038294","1,3550378669"
La Liga Santander,Temporada2018,Jornada 3,Girona,1,0,0,"0,2309936","1,2598511764"
La Liga Santander,Temporada2018,Jornada 3,Getafe,0,0,0,"0,3150982","1,370393877"
La Liga Santander,Temporada2018,Jornada 3,Villarreal,0,1,3,"0,370839","1,4489497737"
La Liga Santander,Temporada2018,Jornada 3,Celta de Vigo,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2018,Jornada 3,Eibar,1,1,3,"0,2867344","1,3320703686"
La Liga Santander,Temporada2018,Jornada 3,Real Betis,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2018,Jornada 3,Las Palmas,0,0,7,"0,1954332","1,2158375733"
La Liga Santander,Temporada2018,Jornada 3,Espanyol,0,0,4,"0,2467182","1,2798184091"
La Liga Santander,Temporada2018,Jornada 3,Deportivo,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2018,Jornada 3,Alavés,0,0,4,"0,2467182","1,2798184091"
La Liga Santander,Temporada2018,Jornada 3,Málaga,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2018,Jornada 4,Barcelona,0,1,2,"0,387934","1,4739325015"
La Liga Santander,Temporada2018,Jornada 4,Sevilla,0,0,5,"0,2296232","1,2581258588"
La Liga Santander,Temporada2018,Jornada 4,Real Sociedad,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2018,Jornada 4,Real Madrid,1,1,7,"0,2183544","1,244027873"
La Liga Santander,Temporada2018,Jornada 4,Atlético Madrid,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2018,Jornada 4,Athletic Bilbao,0,0,7,"0,1954332","1,2158375733"
La Liga Santander,Temporada2018,Jornada 4,Villarreal,1,0,0,"0,2309936","1,2598511764"
La Liga Santander,Temporada2018,Jornada 4,Levante,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2018,Jornada 4,Valencia,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2018,Jornada 4,Leganés,1,1,4,"0,2696394","1,3094921627"
La Liga Santander,Temporada2018,Jornada 4,Las Palmas,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2018,Jornada 4,Real Betis,0,1,2,"0,387934","1,4739325015"
La Liga Santander,Temporada2018,Jornada 4,Eibar,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2018,Jornada 4,Girona,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2018,Jornada 4,Espanyol,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2018,Jornada 4,Getafe,0,1,0,"0,422124","1,5251976375"
La Liga Santander,Temporada2018,Jornada 4,Celta de Vigo,1,0,0,"0,2309936","1,2598511764"
La Liga Santander,Temporada2018,Jornada 4,Deportivo,0,1,5,"0,336649","1,4002474906"
La Liga Santander,Temporada2018,Jornada 4,Alavés,0,0,4,"0,2467182","1,2798184091"
La Liga Santander,Temporada2018,Jornada 4,Málaga,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2018,Jornada 5,Barcelona,0,0,6,"0,2125282","1,2368009909"
La Liga Santander,Temporada2018,Jornada 5,Sevilla,0,0,8,"0,1783382","1,1952294795"
La Liga Santander,Temporada2018,Jornada 5,Atlético Madrid,1,1,3,"0,2867344","1,3320703686"
La Liga Santander,Temporada2018,Jornada 5,Valencia,0,0,4,"0,2467182","1,2798184091"
La Liga Santander,Temporada2018,Jornada 5,Real Betis,1,1,4,"0,2696394","1,3094921627"
La Liga Santander,Temporada2018,Jornada 5,Real Sociedad,2,0,5,"0,061414","1,0633390454"
La Liga Santander,Temporada2018,Jornada 5,Levante,0,1,2,"0,387934","1,4739325015"
La Liga Santander,Temporada2018,Jornada 5,Real Madrid,1,1,3,"0,2867344","1,3320703686"
La Liga Santander,Temporada2018,Jornada 5,Athletic Bilbao,0,0,5,"0,2296232","1,2581258588"
La Liga Santander,Temporada2018,Jornada 5,Leganés,0,0,5,"0,2296232","1,2581258588"
La Liga Santander,Temporada2018,Jornada 5,Villarreal,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2018,Jornada 5,Eibar,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2018,Jornada 5,Las Palmas,0,1,4,"0,353744","1,4243904958"
La Liga Santander,Temporada2018,Jornada 5,Girona,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2018,Jornada 5,Espanyol,0,0,0,"0,3150982","1,370393877"
La Liga Santander,Temporada2018,Jornada 5,Getafe,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2018,Jornada 5,Celta de Vigo,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2018,Jornada 5,Deportivo,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2018,Jornada 5,Alavés,0,0,5,"0,2296232","1,2581258588"
La Liga Santander,Temporada2018,Jornada 5,Málaga,1,0,4,"0,1626136","1,1765819706"
La Liga Santander,Temporada2018,Jornada 6,Barcelona,0,0,6,"0,2125282","1,2368009909"
La Liga Santander,Temporada2018,Jornada 6,Atlético Madrid,0,0,5,"0,2296232","1,2581258588"
La Liga Santander,Temporada2018,Jornada 6,Sevilla,1,0,7,"0,1113286","1,1177621432"
La Liga Santander,Temporada2018,Jornada 6,Valencia,1,1,5,"0,2525444","1,2872966509"
La Liga Santander,Temporada2018,Jornada 6,Real Betis,1,0,4,"0,1626136","1,1765819706"
La Liga Santander,Temporada2018,Jornada 6,Real Madrid,0,0,4,"0,2467182","1,2798184091"
La Liga Santander,Temporada2018,Jornada 6,Leganés,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2018,Jornada 6,Real Sociedad,0,0,4,"0,2467182","1,2798184091"
La Liga Santander,Temporada2018,Jornada 6,Levante,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2018,Jornada 6,Getafe,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2018,Jornada 6,Athletic Bilbao,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2018,Jornada 6,Espanyol,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2018,Jornada 6,Villarreal,0,0,4,"0,2467182","1,2798184091"
La Liga Santander,Temporada2018,Jornada 6,Celta de Vigo,1,0,4,"0,1626136","1,1765819706"
La Liga Santander,Temporada2018,Jornada 6,Eibar,1,0,4,"0,1626136","1,1765819706"
La Liga Santander,Temporada2018,Jornada 6,Las Palmas,1,0,4,"0,1626136","1,1765819706"
La Liga Santander,Temporada2018,Jornada 6,Girona,2,0,7,"0,027224","1,0275979589"
La Liga Santander,Temporada2018,Jornada 6,Deportivo,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2018,Jornada 6,Málaga,1,0,4,"0,1626136","1,1765819706"
La Liga Santander,Temporada2018,Jornada 6,Alavés,1,0,0,"0,2309936","1,2598511764"
La Liga Santander,Temporada2018,Jornada 7,Barcelona,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2018,Jornada 7,Sevilla,0,0,6,"0,2125282","1,2368009909"
La Liga Santander,Temporada2018,Jornada 7,Atlético Madrid,0,0,4,"0,2467182","1,2798184091"
La Liga Santander,Temporada2018,Jornada 7,Valencia,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2018,Jornada 7,Real Madrid,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2018,Jornada 7,Real Betis,0,1,2,"0,387934","1,4739325015"
La Liga Santander,Temporada2018,Jornada 7,Leganés,0,0,0,"0,3150982","1,370393877"
La Liga Santander,Temporada2018,Jornada 7,Real Sociedad,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2018,Jornada 7,Villarreal,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2018,Jornada 7,Levante,2,1,1,"0,2368198","1,2672127455"
La Liga Santander,Temporada2018,Jornada 7,Celta de Vigo,2,1,2,"0,2197248","1,2457338575"
La Liga Santander,Temporada2018,Jornada 7,Getafe,0,0,0,"0,3150982","1,370393877"
La Liga Santander,Temporada2018,Jornada 7,Athletic Bilbao,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2018,Jornada 7,Espanyol,1,1,3,"0,2867344","1,3320703686"
La Liga Santander,Temporada2018,Jornada 7,Deportivo,1,0,1,"0,2138986","1,2384970648"
La Liga Santander,Temporada2018,Jornada 7,Girona,0,0,4,"0,2467182","1,2798184091"
La Liga Santander,Temporada2018,Jornada 7,Las Palmas,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2018,Jornada 7,Eibar,1,0,5,"0,1455186","1,1566392479"
La Liga Santander,Temporada2018,Jornada 7,Alavés,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2018,Jornada 7,Málaga,1,1,3,"0,2867344","1,3320703686"
La Liga Santander,Temporada2018,Jornada 8,Barcelona,1,0,5,"0,1455186","1,1566392479"
La Liga Santander,Temporada2018,Jornada 8,Valencia,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2018,Jornada 8,Real Madrid,1,0,5,"0,1455186","1,1566392479"
La Liga Santander,Temporada2018,Jornada 8,Atlético Madrid,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2018,Jornada 8,Sevilla,1,1,5,"0,2525444","1,2872966509"
La Liga Santander,Temporada2018,Jornada 8,Leganés,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2018,Jornada 8,Villarreal,0,0,0,"0,3150982","1,370393877"
La Liga Santander,Temporada2018,Jornada 8,Real Sociedad,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2018,Jornada 8,Real Betis,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2018,Jornada 8,Celta de Vigo,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2018,Jornada 8,Athletic Bilbao,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2018,Jornada 8,Levante,1,0,5,"0,1455186","1,1566392479"
La Liga Santander,Temporada2018,Jornada 8,Espanyol,1,0,2,"0,1968036","1,2175048993"
La Liga Santander,Temporada2018,Jornada 8,Getafe,0,1,1,"0,405029","1,4993459805"
La Liga Santander,Temporada2018,Jornada 8,Deportivo,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2018,Jornada 8,Eibar,2,1,3,"0,2026298","1,2246190304"
La Liga Santander,Temporada2018,Jornada 8,Girona,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2018,Jornada 8,Las Palmas,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2018,Jornada 8,Alavés,0,0,0,"0,3150982","1,370393877"
La Liga Santander,Temporada2018,Jornada 8,Málaga,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2018,Jornada 9,Barcelona,0,0,4,"0,2467182","1,2798184091"
La Liga Santander,Temporada2018,Jornada 9,Valencia,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2018,Jornada 9,Real Madrid,0,0,6,"0,2125282","1,2368009909"
La Liga Santander,Temporada2018,Jornada 9,Atlético Madrid,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2018,Jornada 9,Leganés,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2018,Jornada 9,Real Betis,0,0,5,"0,2296232","1,2581258588"
La Liga Santander,Temporada2018,Jornada 9,Sevilla,1,1,5,"0,2525444","1,2872966509"
La Liga Santander,Temporada2018,Jornada 9,Villarreal,1,0,1,"0,2138986","1,2384970648"
La Liga Santander,Temporada2018,Jornada 9,Real Sociedad,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2018,Jornada 9,Celta de Vigo,2,0,3,"0,095604","1,1003232497"
La Liga Santander,Temporada2018,Jornada 9,Athletic Bilbao,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2018,Jornada 9,Levante,1,1,1,"0,3209244","1,3784013698"
La Liga Santander,Temporada2018,Jornada 9,Espanyol,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2018,Jornada 9,Girona,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2018,Jornada 9,Getafe,1,0,1,"0,2138986","1,2384970648"
La Liga Santander,Temporada2018,Jornada 9,Deportivo,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2018,Jornada 9,Eibar,1,0,5,"0,1455186","1,1566392479"
La Liga Santander,Temporada2018,Jornada 9,Las Palmas,1,0,5,"0,1455186","1,1566392479"
La Liga Santander,Temporada2018,Jornada 9,Alavés,1,0,2,"0,1968036","1,2175048993"
La Liga Santander,Temporada2018,Jornada 9,Málaga,0,1,4,"0,353744","1,4243904958"
La Liga Santander,Temporada2018,Jornada 10,Barcelona,0,0,4,"0,2467182","1,2798184091"
La Liga Santander,Temporada2018,Jornada 10,Valencia,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2018,Jornada 10,Real Madrid,3,1,4,"0,1014302","1,1067526644"
La Liga Santander,Temporada2018,Jornada 10,Atlético Madrid,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2018,Jornada 10,Sevilla,1,1,7,"0,2183544","1,244027873"
La Liga Santander,Temporada2018,Jornada 10,Leganés,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2018,Jornada 10,Villarreal,1,1,1,"0,3209244","1,3784013698"
La Liga Santander,Temporada2018,Jornada 10,Real Betis,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2018,Jornada 10,Real Sociedad,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2018,Jornada 10,Espanyol,0,0,0,"0,3150982","1,370393877"
La Liga Santander,Temporada2018,Jornada 10,Girona,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2018,Jornada 10,Levante,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2018,Jornada 10,Getafe,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2018,Jornada 10,Celta de Vigo,1,0,1,"0,2138986","1,2384970648"
La Liga Santander,Temporada2018,Jornada 10,Deportivo,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2018,Jornada 10,Athletic Bilbao,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2018,Jornada 10,Eibar,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2018,Jornada 10,Las Palmas,0,1,3,"0,370839","1,4489497737"
La Liga Santander,Temporada2018,Jornada 10,Málaga,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2018,Jornada 10,Alavés,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2018,Jornada 11,Barcelona,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2018,Jornada 11,Valencia,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2018,Jornada 11,Real Madrid,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2018,Jornada 11,Atlético Madrid,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2018,Jornada 11,Villarreal,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2018,Jornada 11,Sevilla,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2018,Jornada 11,Real Sociedad,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2018,Jornada 11,Real Betis,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2018,Jornada 11,Leganés,1,0,4,"0,1626136","1,1765819706"
La Liga Santander,Temporada2018,Jornada 11,Girona,0,0,0,"0,3150982","1,370393877"
La Liga Santander,Temporada2018,Jornada 11,Celta de Vigo,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2018,Jornada 11,Getafe,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2018,Jornada 11,Espanyol,0,1,0,"0,422124","1,5251976375"
La Liga Santander,Temporada2018,Jornada 11,Levante,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2018,Jornada 11,Deportivo,1,1,0,"0,3380194","1,4021677052"
La Liga Santander,Temporada2018,Jornada 11,Athletic Bilbao,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2018,Jornada 11,Eibar,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2018,Jornada 11,Alavés,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2018,Jornada 11,Las Palmas,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2018,Jornada 11,Málaga,0,0,0,"0,3150982","1,370393877"
La Liga Santander,Temporada2018,Jornada 12,Barcelona,1,1,0,"0,3380194","1,4021677052"
La Liga Santander,Temporada2018,Jornada 12,Valencia,2,1,4,"0,1855348","1,2038620934"
La Liga Santander,Temporada2018,Jornada 12,Real Madrid,1,1,3,"0,2867344","1,3320703686"
La Liga Santander,Temporada2018,Jornada 12,Atlético Madrid,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2018,Jornada 12,Sevilla,1,1,3,"0,2867344","1,3320703686"
La Liga Santander,Temporada2018,Jornada 12,Villarreal,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2018,Jornada 12,Real Sociedad,0,0,0,"0,3150982","1,370393877"
La Liga Santander,Temporada2018,Jornada 12,Leganés,1,1,3,"0,2867344","1,3320703686"
La Liga Santander,Temporada2018,Jornada 12,Real Betis,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2018,Jornada 12,Girona,1,0,2,"0,1968036","1,2175048993"
La Liga Santander,Temporada2018,Jornada 12,Getafe,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2018,Jornada 12,Levante,1,1,3,"0,2867344","1,3320703686"
La Liga Santander,Temporada2018,Jornada 12,Celta de Vigo,1,0,1,"0,2138986","1,2384970648"
La Liga Santander,Temporada2018,Jornada 12,Espanyol,0,1,2,"0,387934","1,4739325015"
La Liga Santander,Temporada2018,Jornada 12,Athletic Bilbao,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2018,Jornada 12,Deportivo,1,0,2,"0,1968036","1,2175048993"
La Liga Santander,Temporada2018,Jornada 12,Eibar,0,0,6,"0,2125282","1,2368009909"
La Liga Santander,Temporada2018,Jornada 12,Málaga,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2018,Jornada 12,Alavés,2,0,2,"0,112699","1,1192949745"
La Liga Santander,Temporada2018,Jornada 12,Las Palmas,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2018,Jornada 13,Barcelona,1,0,2,"0,1968036","1,2175048993"
La Liga Santander,Temporada2018,Jornada 13,Valencia,1,1,4,"0,2696394","1,3094921627"
La Liga Santander,Temporada2018,Jornada 13,Atlético Madrid,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2018,Jornada 13,Real Madrid,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2018,Jornada 13,Sevilla,0,0,5,"0,2296232","1,2581258588"
La Liga Santander,Temporada2018,Jornada 13,Villarreal,0,1,1,"0,405029","1,4993459805"
La Liga Santander,Temporada2018,Jornada 13,Real Sociedad,0,0,0,"0,3150982","1,370393877"
La Liga Santander,Temporada2018,Jornada 13,Real Betis,1,0,4,"0,1626136","1,1765819706"
La Liga Santander,Temporada2018,Jornada 13,Girona,1,0,2,"0,1968036","1,2175048993"
La Liga Santander,Temporada2018,Jornada 13,Celta de Vigo,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2018,Jornada 13,Leganés,2,1,5,"0,1684398","1,1834569806"
La Liga Santander,Temporada2018,Jornada 13,Getafe,0,0,0,"0,3150982","1,370393877"
La Liga Santander,Temporada2018,Jornada 13,Espanyol,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2018,Jornada 13,Levante,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2018,Jornada 13,Eibar,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2018,Jornada 13,Athletic Bilbao,1,0,4,"0,1626136","1,1765819706"
La Liga Santander,Temporada2018,Jornada 13,Deportivo,0,0,5,"0,2296232","1,2581258588"
La Liga Santander,Temporada2018,Jornada 13,Las Palmas,0,1,4,"0,353744","1,4243904958"
La Liga Santander,Temporada2018,Jornada 13,Málaga,1,1,2,"0,3038294","1,3550378669"
La Liga Santander,Temporada2018,Jornada 13,Alavés,1,1,5,"0,2525444","1,2872966509"
La Liga Santander,Temporada2018,Jornada 14,Barcelona,1,1,2,"0,3038294","1,3550378669"
La Liga Santander,Temporada2018,Jornada 14,Valencia,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2018,Jornada 14,Atlético Madrid,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2018,Jornada 14,Real Madrid,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2018,Jornada 14,Sevilla,0,0,4,"0,2467182","1,2798184091"
La Liga Santander,Temporada2018,Jornada 14,Villarreal,1,1,3,"0,2867344","1,3320703686"
La Liga Santander,Temporada2018,Jornada 14,Leganés,0,0,8,"0,1783382","1,1952294795"
La Liga Santander,Temporada2018,Jornada 14,Getafe,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2018,Jornada 14,Real Sociedad,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2018,Jornada 14,Celta de Vigo,1,1,2,"0,3038294","1,3550378669"
La Liga Santander,Temporada2018,Jornada 14,Real Betis,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2018,Jornada 14,Eibar,1,0,1,"0,2138986","1,2384970648"
La Liga Santander,Temporada2018,Jornada 14,Girona,1,1,3,"0,2867344","1,3320703686"
La Liga Santander,Temporada2018,Jornada 14,Levante,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2018,Jornada 14,Espanyol,0,1,0,"0,422124","1,5251976375"
La Liga Santander,Temporada2018,Jornada 14,Athletic Bilbao,1,1,2,"0,3038294","1,3550378669"
La Liga Santander,Temporada2018,Jornada 14,Deportivo,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2018,Jornada 14,Las Palmas,1,0,2,"0,1968036","1,2175048993"
La Liga Santander,Temporada2018,Jornada 14,Alavés,0,0,4,"0,2467182","1,2798184091"
La Liga Santander,Temporada2018,Jornada 14,Málaga,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2018,Jornada 15,Barcelona,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2018,Jornada 15,Valencia,0,0,0,"0,3150982","1,370393877"
La Liga Santander,Temporada2018,Jornada 15,Atlético Madrid,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2018,Jornada 15,Real Madrid,0,0,5,"0,2296232","1,2581258588"
La Liga Santander,Temporada2018,Jornada 15,Sevilla,0,0,5,"0,2296232","1,2581258588"
La Liga Santander,Temporada2018,Jornada 15,Villarreal,1,1,5,"0,2525444","1,2872966509"
La Liga Santander,Temporada2018,Jornada 15,Girona,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2018,Jornada 15,Getafe,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2018,Jornada 15,Leganés,0,0,0,"0,3150982","1,370393877"
La Liga Santander,Temporada2018,Jornada 15,Real Sociedad,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2018,Jornada 15,Celta de Vigo,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2018,Jornada 15,Real Betis,1,1,3,"0,2867344","1,3320703686"
La Liga Santander,Temporada2018,Jornada 15,Eibar,1,0,1,"0,2138986","1,2384970648"
La Liga Santander,Temporada2018,Jornada 15,Athletic Bilbao,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2018,Jornada 15,Levante,1,0,1,"0,2138986","1,2384970648"
La Liga Santander,Temporada2018,Jornada 15,Espanyol,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2018,Jornada 15,Deportivo,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2018,Jornada 15,Alavés,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2018,Jornada 15,Málaga,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2018,Jornada 15,Las Palmas,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2018,Jornada 16,Barcelona,1,1,2,"0,3038294","1,3550378669"
La Liga Santander,Temporada2018,Jornada 16,Atlético Madrid,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2018,Jornada 16,Real Madrid,0,0,8,"0,1783382","1,1952294795"
La Liga Santander,Temporada2018,Jornada 16,Valencia,1,0,2,"0,1968036","1,2175048993"
La Liga Santander,Temporada2018,Jornada 16,Sevilla,1,0,5,"0,1455186","1,1566392479"
La Liga Santander,Temporada2018,Jornada 16,Villarreal,0,1,3,"0,370839","1,4489497737"
La Liga Santander,Temporada2018,Jornada 16,Girona,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2018,Jornada 16,Eibar,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2018,Jornada 16,Real Betis,1,1,2,"0,3038294","1,3550378669"
La Liga Santander,Temporada2018,Jornada 16,Getafe,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2018,Jornada 16,Leganés,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2018,Jornada 16,Real Sociedad,0,0,0,"0,3150982","1,370393877"
La Liga Santander,Temporada2018,Jornada 16,Celta de Vigo,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2018,Jornada 16,Athletic Bilbao,2,1,2,"0,2197248","1,2457338575"
La Liga Santander,Temporada2018,Jornada 16,Levante,1,0,4,"0,1626136","1,1765819706"
La Liga Santander,Temporada2018,Jornada 16,Espanyol,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2018,Jornada 16,Deportivo,0,0,0,"0,3150982","1,370393877"
